Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,一般小売店［土産］（経営者）,来客数の動き,・少し良くなりかけたが、新型インフルエンザと天候不順の影響で、例年と比べて観光客が少ない。
,,○,スーパー（店長）,来客数の動き,・食品、住居余暇部門の来客数が伸びてきている。衣料品は気温の状況により来客数に変化がみられる。
,,○,スーパー（店長）,来客数の動き,・８月の来客数は前年比105％と伸びている。客単価が前年比で約3.5ポイントのマイナスとなっているが、買上点数の伸びでカバーができており、売上は前年実績を上回るようになってきている。
,,○,コンビニ（エリア担当）,販売量の動き,・７月と比較して天候が回復していることが大きい。タスポ効果が一巡した以降も、たばこの売上に大きな減少はみられず、男性客が堅調である。お盆が週末に重なったこともあり、移動中にコンビニを利用する客が増加した。
,,○,家電量販店（店長）,販売量の動き,・エコポイント制度の追い風もあり、薄型テレビや冷蔵庫の販売量が前年を大幅に上回っており、全体の売上を押し上げている。
,,○,乗用車販売店（営業担当）,販売量の動き,・ハイブリッド車については、納車が新車購入補助制度の対象期間に間に合わないため、販売量に影響が出てきているが、本制度を利用した乗換え需要に動きが出てきている。
,,○,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品の価格が安定していることに加えて、高速道路料金引下げの効果もあり、自動車用燃料の販売量が前年から大幅に増加している。
,,○,高級レストラン（スタッフ）,来客数の動き,・総選挙の運動期間が２週間あったにもかかわらず、３か月前と比べて売上が９％ほど増加し、前年を３％ほど上回っている。教育面などに対する支援が打ち出されているためか、政権交代に対する期待感が地元住民の財布のひもを緩めており、地元客が伸びている。
,,○,高級レストラン（スタッフ）,販売量の動き,・総選挙の影響を心配したが、特に影響はみられず、下旬の売上は順調に推移している。前月に引き続き、月末の客の入りが良く、来客数、売上とも前年を10％上回っている。一方、客単価は横ばいでの推移となっている。
,,○,美容室（経営者）,来客数の動き,・客の来店周期が以前より短くなっており、それに伴い売上が数パーセント伸びている。
,,○,住宅販売会社（経営者）,お客様の様子,・新しい政権への期待感から、客の動き、雰囲気が良くなっている。
,,□,商店街（代表者）,お客様の様子,・今月は比較的安定した天候であったが、大型店、路面店とも夏物バーゲンは不振だった。大型店については、経費削減傾向が強く、バーゲン商戦に対して消極的な面もみられた。今年は、開港150周年記念で多彩なイベントが行われたため、人出が多かったが、家族連れの客は出費を最小限に抑えている。
,,□,商店街（代表者）,販売量の動き,・今月中旬、地域の最大イベントが開催され、街頭出店やオープンカフェではそれなりの売上がみられたが、商店街のほとんどの店舗では売上が増加しなかった。飲食店が若干売上を伸ばした程度であり、店舗によっては通常月よりも売上が減少した店もみられた。
,,□,一般小売店［酒］（経営者）,販売量の動き,・天候が不順であり、寒い夏が続いているため、主力商品であるビールを始めとした飲料品の売行きが悪く、売上の足を引っ張っている。
,,□,百貨店（売場主任）,単価の動き,・依然として客の関心が低価格商品にしか向いていない。
,,□,百貨店（売場主任）,来客数の動き,・夏物の最終処分セールは天候の好転もあり、７月と違って売行きが良かった。下旬からの秋物の立ち上がりについても、動きが少しみられる。
,,□,百貨店（役員）,お客様の様子,・客の節約志向、倹約志向が一層強まっている。
,,□,スーパー（役員）,単価の動き,・８月の既存店ベースの売上を前年比で比較すると、上旬が１ポイントの低下、お盆期間が10ポイントの上昇、下旬は前年並みで推移しており、８月全体では前年を１～２ポイント上回っている。ここ３～４か月、商品単価が低下し続けているものの、客１人当たりの平均買上点数は増加しており、客単価は前年比101.1％と前年を上回っている。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数の減少のみならず、単価の低下がみられる。低単価商品や特売商品への反応が良く、客の消費意欲はまだ減退したままである。
,,□,家電量販店（店員）,来客数の動き,・来客数は前年並みであるが、客単価が低下している。夏物商材の売上は前年を大幅に下回っている。
,,□,家電量販店（地区統括部長）,販売量の動き,・エコポイント制度の効果で、薄型テレビや冷蔵庫は売上が２けたの伸びとなっているが、例年にない冷夏の影響で、エアコンを始めとした季節商材は売上の落ち込みが激しい。全体としてはほぼ横ばいの状態である。
,,□,その他専門店［医薬品］（経営者）,お客様の様子,・新型インフルエンザの流行などで客が動いているが、必要に迫られてのものであり、必ずしも景気が良いとは言えない。節約するところは節約している。
,,□,スナック（経営者）,来客数の動き,・総選挙があったため、かなり来客数が落ち込むとみていたが、そうしたこともなく、普段と同様の状態であった。
,,□,タクシー運転手,来客数の動き,・例年、お盆休みの時期はタクシーの利用が極端に少なくなるうえ、今年は総選挙の影響で下旬の人出も少なく、売上が前年を大きく下回った。
,,□,タクシー運転手,販売量の動き,・今月は開港150周年のイベントなどがあったことから、売上が若干伸びて推移していたものの、総選挙が始まってからは売上が減少しており、月を通してみるとほぼ前年並みの売上となった。
,,□,タクシー運転手,来客数の動き,・相変わらず電話での注文数が減少している。
,,□,観光名所（役員）,来客数の動き,・今月は大規模なイベントがあったにもかかわらず、お盆時期を始めとして観光客の入込に今一つ伸びがみられなかった。むしろ天候不順の影響もあり、入込が低迷している。
,,□,観光名所（職員）,来客数の動き,・土日の天候不順に加えて、海外や道外からの観光客の減少により、来客数は３か月前と比べて２％の減少となった。
,,□,美容室（経営者）,来客数の動き,・百貨店の閉鎖や農作物の不作など、地域を取り巻く環境には不安要素も多いが、ここ２～３か月の来客数は安定しており、前年と同様の状況にある。
,,□,設計事務所（所長）,競争相手の様子,・住宅、店舗、オフィスビルのいずれも動きが鈍く、全くないに等しい状態にある。
,,▲,商店街（代表者）,それ以外,・冷夏に追い打ちをかけるように総選挙が行われるなど、消費に水を差すことばかりが続いている。少しは上向きになってきていた景気も以前の状態に戻っている。
,,▲,商店街（代表者）,単価の動き,・今年は夏らしい気温の日が続かなかったため、夏商戦自体が盛り上がらなかったが、それにしても客の価格に対する意識が強く、客単価がかなり低くなっている。
,,▲,スーパー（店長）,販売量の動き,・前月と同様に客が他店へと流れており、３か月前と比べて販売量が落ち込んでいる。
,,▲,スーパー（役員）,お客様の様子,・お盆期間については、高速道路料金引下げの影響から人の動きも良く、消費動向は良かったが、15日以降は消費動向が悪くなっている。お金がないためか、買い控えが発生している。
,,▲,衣料品専門店（店長）,お客様の様子,・最近は来客数が減っており、買い方もシビアになってきている。
,,▲,乗用車販売店（従業員）,販売量の動き,・需要を先取りしたためか、現在の販売量は通常よりも２割ほど減っている。
,,▲,観光型ホテル（経営者）,来客数の動き,・夏休みと開港150周年イベントの効果で宿泊客が増加することを期待したが、不況感が勝り、観光や帰省への意欲を減退させている。さらに、総選挙が追い打ちをかける状況となっており、宿泊客は前年を下回っている。
,,▲,観光型ホテル（経営者）,来客数の動き,・低価格商品を購入する個人客の動きは比較的堅調だが、本州方面からのツアー客が伸び悩んでいる。また、月末の総選挙を控えて法人客の動きが鈍い。
,,▲,旅行代理店（従業員）,販売量の動き,・個人旅行は、海外が前年比106％と順調である一方で、国内が前年比83.5％と低調に推移している。また、新型インフルエンザの影響で法人需要のキャンセルが増加しており、ダメージが大きい。
,,▲,旅行代理店（従業員）,単価の動き,・例年７～８月は客単価の高い時期となるが、今年は３か月前と比較しても客単価がかなり低下している。取扱人員と取扱額を前年比で比較すると、国内旅行で６ポイント、海外旅行で９ポイントのかい離がみられ、その差が拡大している。
,,▲,旅行代理店（従業員）,お客様の様子,・総選挙の影響で旅行全体の動きが鈍かった。また、組織や法人の団体旅行についても、総選挙前は決定権を持つ方の余裕がなく、商談が進展しなかった。
,,▲,通信会社（企画担当）,競争相手の様子,・競争相手が利益度外視の営業攻勢をかけてきており、それに対抗すると自社の利益にも影響が出てしまうケースが増えている。
