Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,観光名所（従業員）,来客数の動き,・５月25日現在、来客数が前年比111.9％であり、前年比プラスの状態が１年以上継続している。
,,○,商店街（代表者）,販売量の動き,・流れとしては全体的に変わっていないが、ゴールデンウィーク期間中に桜が満開となったこともあり、月を通して好調を維持できた。
,,○,一般小売店［土産］（経営者）,来客数の動き,・ゴールデンウィークが終わった後、ずっと好天が続いたことが良かった。消費税率が上がったにもかかわらず、売上が前年比で８％の伸びとなった。
,,○,衣料品専門店（経営者）,お客様の様子,・５月半ばを過ぎてから消費者の購買意欲が回復してきた。消費税増税の影響が一段落したためか、高額商品も売れ始めた。ただ、ガソリン価格高騰の影響がみられる。
,,○,旅行代理店（従業員）,販売量の動き,・ビジネス客の動きが活性化してきた。消費税増税の影響による買い控え傾向もビジネス客の出張にはあまり影響がない。
,,○,旅行代理店（従業員）,来客数の動き,・客の様子に活気がみられる。
,,○,通信会社（企画担当）,来客数の動き,・５月後半から、新サービスの申込をする客が店舗に殺到している。
,,□,商店街（代表者）,来客数の動き,・本来であれば夏物商材のピークを迎える月のはずだが、天候が悪いせいか、平日の夕方や土日の来客数が一向に増えてこない。
,,□,商店街（代表者）,お客様の様子,・消費者の動向をみると、消費税が上がったことに対する反応の善し悪しがまだ出てきておらず、様子見をしている状態にある。
,,□,商店街（代表者）,来客数の動き,・ゴールデンウィークが明ければ、消費税増税の影響も緩和され、来街者は例年並みに回復するとみていたが、ホテルなどを利用するビジネス客は例年並みとなっている一方で、観光客の入込が例年並みまで回復していない。当商店街にあるスイーツ店などでは、観光客などの大型バスが停車しているのが常であったが、今年に限っては、いまだにそうした光景がみられない。
,,□,商店街（代表者）,販売量の動き,・消費税増税後の落ち込みは予想の範囲内との認識が多く、大幅に減少している様子はみられない。ただ、当地ではゴールデンウィーク明けから低温が続いたせいか、販売量が前年を大きく下回った店舗もみられた。外国人観光客の入込は引き続き順調である。
,,□,一般小売店［土産］（経営者）,単価の動き,・消費税増税後、客の買物点数が減っていたり、価格に対する反応が敏感になっている。消費税増税により、客の倹約志向が強まっている。
,,□,一般小売店［酒］（経営者）,販売量の動き,・５月前半の売上は割と堅調だったが、後半に入りブレーキが掛かり、最終的には前年をやや下回った。月全体ではあまり良い売上ではなく、数字からは景気が良くなっていることが見えてこない。
,,□,百貨店（売場主任）,来客数の動き,・５月に入り、売上が回復することを想定していたが、セールを実施した婦人服とリビング用品を除いて苦戦している。店舗全体での売上は前年比94％となっており、客の買い控えが感じられる。
,,□,スーパー（役員）,販売量の動き,・消費税増税前の駆け込み需要により、家庭で調味料やティッシュペーパーなどの在庫が残っているため、一部の商材では増税の影響が残っているが、他の商材については前年以上の売上がみられるなど、動きが戻っている。
,,□,コンビニ（エリア担当）,お客様の様子,・消費税増税前の駆け込み需要の反動が懸念されたが、酒やたばこ以外の商材の販売量は増税前の水準に戻っている。しかし、売上、来客数はともに前年を下回っており、決して良い状態とは言えない。
,,□,コンビニ（エリア担当）,来客数の動き,・天候要因により来客数が変動している。５月前半は天候が良く、好調であったが、後半は気温が低下したことで失速している。
,,□,衣料品専門店（店長）,お客様の様子,・客との話で、今から何かを買おうという話が全くみられない。今後、北海道経済がなかなか良くならないとみているためか、客も買わないように注意している。
,,□,衣料品専門店（店長）,来客数の動き,・消費税増税後の客の来店状況が悪く、ゴールデンウィークの来客数も前年を下回っている。
,,□,乗用車販売店（従業員）,販売量の動き,・消費税増税後、新規の来店が激減しているが､販売台数はどうにか前年並みを維持している。景気が農業生産に大きく左右される地域であるため、今後の動向については天候次第の面がある｡
,,□,乗用車販売店（従業員）,販売量の動き,・前月と同じく消費税増税前の駆け込み需要のしわ寄せがみられるなど、まだ増税後の谷間にいる状態である。
,,□,乗用車販売店（役員）,販売量の動き,・受注量がなかなか上向いてこない。ただ、今月後半に入り、客の動きが戻りつつあるため、消費税増税前の駆け込み需要の反動からは回復してきている。
,,□,自動車備品販売店（店長）,来客数の動き,・消費税増税後であるが、来客数が正常な状態に戻ってきている。
,,□,高級レストラン（経営者）,お客様の様子,・客がお金を使っている様子が感じられない。
,,□,高級レストラン（スタッフ）,お客様の様子,・ゴールデンウィーク後に落ち込んだため、月全体としてはやや悪かった。ランチはゴールデンウィーク期間中が良かったものの、それ以外の期間は前年を下回った。夕食は前月にみられた歓送迎会の動きが落ち着いたことで、やや売上が減少した。高級居酒屋などで伸びている建設関連企業の利用は、当店ではまだ目立っていない。
,,□,観光型ホテル（スタッフ）,来客数の動き,・社内旅行、報奨旅行といった団体宿泊の連泊がみられたものの、ビジネス、観光ともに個人客による予約が伸び悩んだ。
,,□,旅行代理店（従業員）,来客数の動き,・来客数は前年並みかやや少ない程度で推移している。
,,□,タクシー運転手,来客数の動き,・来客数の動きを前年比でみると、３月が若干のマイナス、４月が若干のプラス、５月が前年並みで推移しており、大きく変わっていない。
,,□,美容室（経営者）,お客様の様子,・消費税増税から１か月以上も経過したためか、客が慣れてきた感じがあり、以前と同じような雰囲気になってきている。３か月前と比べて、客の様子にあまり違いがなくなっている。
,,□,住宅販売会社（役員）,競争相手の様子,・競合他社は消費税増税が分譲マンション市場にどのような影響を及ぼすかを慎重に見極めているところである。各社とも客の反応を様子見しており、その結果、４月以降の分譲マンションの供給戸数が減っている。
,,▲,商店街（代表者）,来客数の動き,・天候不順の影響なのか、消費税増税の影響なのかはっきりしないが、商店街の来客数が減っている。
,,▲,百貨店（売場主任）,来客数の動き,・衣料品の売上が不振である。ジャケット、コートの動きの悪さもあり、前年比90％程度という状況である。また、紳士関連、食品関連の売上も前年比97％程度であり、消費税増税の影響がまだ続いている。
,,▲,百貨店（販売促進担当）,販売量の動き,・消費税増税前の駆け込み需要の反動がまだ続いている。来客数は少しずつ回復してきているものの、３月以前のレベルまでは回復していない。購買客数、客単価ともに前年を下回っている。
,,▲,百貨店（役員）,お客様の様子,・消費税増税の影響だけではないが、家具やインポートブランドが低迷している。ただ、衣料品は比較的堅調に推移している。
,,▲,スーパー（店長）,販売量の動き,・消費税増税前の駆け込み需要の反動減による落ち込みが続いている。思ったよりも回復に時間が掛かっている。
,,▲,スーパー（店長）,販売量の動き,・来客数は回復傾向になってきているが、客単価が厳しい状態にある。
,,▲,スーパー（店長）,来客数の動き,・消費税増税の影響が大きい。増税前は上昇傾向にあったが、増税後は下降傾向となっている。
,,▲,スーパー（企画担当）,来客数の動き,・地方では昇給がともなっていないため、消費税増税分の３％の影響が大きく、消費にブレーキが掛かっている。
,,▲,スーパー（役員）,来客数の動き,・３月の消費税増税前の駆け込み需要の反動が思いのほか大きく、５月も来客数の減少が続いており、税込みの売上は前年から１％程度の落ち込みで推移している。まとめ買いした食品の消費が進まなければ、来客数は上向いてこない。
,,▲,コンビニ（エリア担当）,販売量の動き,・周辺環境をみても、景気が上向くような要素がない。
,,▲,コンビニ（エリア担当）,来客数の動き,・コンビニ業界では、５月に入り、弁当や総菜、デザートなど、買いだめのできなかった商材の売上が回復してきているが、酒やたばこなど、買いだめされた商材については、売上の回復が遅れている。
,,▲,家電量販店（経営者）,販売量の動き,・消費税増税前の駆け込み需要の反動減が続いている。
,,▲,家電量販店（店員）,来客数の動き,・ゴールデンウィーク明けから、来客数、売上ともに前年を下回って推移している。
,,▲,家電量販店（地区統括）,販売量の動き,・依然として、消費税増税前の駆け込み需要の反動が続いている。特に、大型冷蔵庫や洗濯乾燥機といった大物家電の需要が低い。また、気温が上がってこないことの影響で、エアコンの需要も低くなっている。
