Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,商店街（代表者）,来客数の動き,・前月と同様に、アジア系観光客の消費により、コンビニエンスストアやドラッグストア、ラーメン店などでは売上が微増している。ただ、そのほかの店舗では変化がみられない。
,,○,商店街（代表者）,販売量の動き,・前年は消費税増税前の駆け込み需要があったため、３月は前年比で相当な落ち込みになるとみられたが、実際には前年の85％程度で推移するなど、見込みより減少幅が小さいことから、消費が持ち直している様子がうかがえる。外国人観光客の入込は春節後も順調に推移しており、好調が続いている。
,,○,百貨店（売場主任）,お客様の様子,・来客数が前年比93％となっている一方で、催事等の売上が前年比90％台半ばをキープしている。担当売場の売上は、前年の消費税増税前の駆け込み需要に負けてしまうが、定価品の売上の前年比がセール品の売上の前年比を上回っていることから、新しい商材に対する客の購買意欲が感じられる。また、外国人による売上は前年を４倍程度上回る状況が継続している。
,,○,スーパー（店長）,販売量の動き,・前年３月は消費税増税前の駆け込み需要による売上増があったため、今年の売上は前年比79％と大きく落ち込んでいる。また、販売点数も前年比85％と依然として低迷が続いている。ただ、３か月前との比較ではやや良くなっている。
,,○,スーパー（店長）,単価の動き,・商品単価、客単価とも上昇している。最寄品や付加価値の高い商材の動きが良い。
,,○,スーパー（役員）,お客様の様子,・株価の上昇、外国人観光客の増加など、明るいニュースが増えたことにより、消費も活発化している。
,,○,コンビニ（オーナー）,それ以外,・中国人観光客が増加していることでやや良くなっている。また、雪解けが早かったため、地元客の人出も多くみられる。
,,○,衣料品専門店（経営者）,お客様の様子,・雪解けにともない、客が安心して街に出てくるようになっている。ガソリンや灯油の価格が安定していることに加えて、入学、卒業、転勤などの移動が生じる季節となったことで、消費も上向き傾向となっている。
,,○,乗用車販売店（従業員）,販売量の動き,・３月については、周りの店舗などもまずまずの台数が売れていることから、全体的に景気回復に向かっている。
,,○,乗用車販売店（役員）,お客様の様子,・時期的なこともあるが、週末のイベントや毎年恒例の中古車のイベントの状況をみると、例年にないほど、新卒の客が多くみられることから、就職環境の良さが感じられる。新型車効果も少しずつ浸透してきているようであり、客の動きがやや活発になってきている。
,,○,高級レストラン（経営者）,来客数の動き,・今年の道東は雪が多かったこともあり、売上は減っているが、暖かくなるにつれて、人出が多くなってきている。これから４月に向けて、ますます人の動きが多くなるため、それにともなって一時的に景気は良くなる。
,,○,スナック（経営者）,来客数の動き,・売上の良い店と悪い店は確かにあるが、客が少しずつ街に出てくるようになっている。
,,○,観光型ホテル（スタッフ）,来客数の動き,・中国、台湾からの観光目的の客の利用が好調である。映画撮影スタッフの長期滞在もプラス要因となっている。
,,○,旅行代理店（従業員）,販売量の動き,・３月上旬に荒天による航空機の欠航があったが、全体としては観光需要、ビジネス需要ともに堅調に推移している。また、首都圏に入国した台湾、香港などからの観光客が羽田空港発の道内路線を利用するケースが前年よりも増加している。
,,○,通信会社（社員）,お客様の様子,・決して客の所得が改善されているわけではないが、節約疲れなのか、貯蓄を切り崩しているのかは分からないが、今年になり、多少高額な商材であっても買う客が増えてきている。
,,○,観光名所（従業員）,来客数の動き,・３月26日時点の利用乗降客数が前年比119.2％となっており、３月に入っても利用乗降客が伸び続けている。実数では2000年代前半の平均的な数字まで回復しており、景気回復が継続している。
,,○,美容室（経営者）,単価の動き,・前年よりも客単価が３％程度上昇しており、これまでの価格重視から内容重視に変わってきている兆候が出てきている。
,,○,美容室（経営者）,来客数の動き,・卒入学需要があったため、やや良くなっている。
,,○,住宅販売会社（経営者）,お客様の様子,・今の景気はあまり良くないが、全般的に株高の影響で徐々にムードが良くなっている。
,,○,住宅販売会社（役員）,お客様の様子,・春先という季節要因かもしれないが、客の動きがやや活発になってきている。分譲マンションのモデルルームに来訪する客の商談にかかる時間が短くなってきており、商談も契約に向けて前向きな内容が増えてきている。
,,□,商店街（代表者）,お客様の様子,・客の反応をみても前月と変わらない。
,,□,商店街（代表者）,販売量の動き,・春めいた陽気のなか、来街者が徐々に増加しているが、春休み中の学生など、若年層によるカラオケを始めとした遊興目的の来街が多く、買物袋を携行している客は前年と比較して少ない。また、管外からの観光客も比較的多くみられるが、荷物を持たず軽装であることから、散策程度の外出であることがうかがえ、買物をしたとしてもバッグに入れることができるような小物が中心とみられる。
,,□,商店街（代表者）,来客数の動き,・現状、当地域において目玉となるものがないなかで、航空路線の減少などの影響もあり、来客数が減少している。
,,□,一般小売店［土産］（経営者）,お客様の様子,・３月前半は天候が悪く、線路沿いの崖崩れの影響で交通が乱れたため、観光客が当地に来ることができなくなるという特殊要因があった。
,,□,一般小売店［酒］（経営者）,単価の動き,・ここ２～３か月、単価の高い商材の動きが良く、３月も同様の傾向が続いている。
,,□,百貨店（売場主任）,来客数の動き,・３月上旬の季節はずれの大雪や強風の影響により、来客数が減少した。その後も肌寒い日が続き、暖かくなったのが下旬に入ってからであったため、コート、ジャケットを含めた春物の売上は前年比90％前後となっている。
,,□,スーパー（役員）,来客数の動き,・来客数はほぼ前年並みを維持しているが、客単価が前年から５％低下しており、客１人当たりの平均買上点数も前年から３～４％減少して推移している。ただ、３月は、前年に消費税増税前の駆け込み需要が発生した月であるため、景気の方向性までは把握できていない。
,,□,コンビニ（エリア担当）,お客様の様子,・３月は、前年の消費税増税前の駆け込み需要の反動もあり、前年と比べて売上が大きく減少している。来客数は天候にも恵まれ、回復傾向となっている。生鮮品は順調に売れているが、たばこや酒などの免許品や飲料水などの保存品の販売量は減少している。
,,□,衣料品専門店（店長）,来客数の動き,・高額商材の動きが悪い。
,,□,衣料品専門店（店員）,単価の動き,・客単価が低いままである。
,,□,家電量販店（店員）,販売量の動き,・１人用の家電セットが例年どおり動いているものの、必要最低限しか揃えない客が多い。
,,□,乗用車販売店（従業員）,販売量の動き,・若年層の来店が少なく､購入も少ない｡若年層の購買力、購買意欲がもっと出てこなければ、景気回復の兆しを感じられない。
,,□,乗用車販売店（従業員）,販売量の動き,・販売量の前年比をみても改善がみられず、他社の動向も同じように推移している。
,,□,自動車備品販売店（店長）,来客数の動き,・車検入庫が増え、工賃も上がっているものの、来客数が前年並みで推移しており、今年に入っても景気が変わっていない。
,,□,その他専門店［医薬品］（経営者）,お客様の様子,・前年の３月は消費税増税前の最後の月であったため、前年との比較はナンセンスだが、明らかな買い控えが起きており、景気の低迷が実感できる。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・原油価格の下落後、石油製品価格が安定しているものの、需要が回復傾向にあるとはいえない。
,,□,高級レストラン（スタッフ）,来客数の動き,・春休みになり、天候の良い日が続いていることから、家族連れの客や団体客が目立つ。前年４月からの消費税増税にともない、売上が前年を下回る月が続いていたが、２月に続いて３月も前年比８％増と前年を上回った。
,,□,高級レストラン（スタッフ）,お客様の様子,・前年の消費税増税が、景気が上向きかけたところで行われたこともあり、その後、増税の影響がじわじわと響いており、悪化に転じてきている状況にある。
,,□,旅行代理店（従業員）,それ以外,・先行受注は前年よりも動きが良いものの、間際の動きが悪いため、全体としては変わらない。
,,□,タクシー運転手,来客数の動き,・１～２月はスキー場への送迎など、特に外国人客の利用が好調であったが、３月に入り、例年にないほど、気温の高い日が続いたこともあり、利用が減少してきている。売上の前年比も気が付けば３か月前と同程度となっている。
,,□,通信会社（企画担当）,販売量の動き,・通信機器の大幅な割引販売により、札幌圏などの都市圏を中心に販売量が大きく伸びているものの、利益を上げきれていないため、全体としては変わらない。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・天候不順の影響から、例年と比較して欠航回数が増えている。公共工事による需要も横ばいとなっている。
