Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,家電量販店（経営者）,販売量の動き,・エコポイントの制度変更を控えて、テレビ、冷蔵庫などの駆け込み需要が急増している。前年を大きく上回る売上となっている。
,,◎,家電量販店（地区統括部長）,販売量の動き,・エコポイントが12月から半減するという発表以降、驚異的な駆け込み需要がテレビ・冷蔵庫で起きている。
,,○,コンビニ（エリア担当）,来客数の動き,・来客数は前年を大きく上回っている。たばこの値上げ前の買い置き需要の反動も案外と早く戻りつつある。
,,○,家電量販店（店員）,販売量の動き,・12月よりエコポイントが半減ということで、今月は駆け込み需要で薄型テレビがよく売れ、全体の売上を引っ張った。
,,○,観光型ホテル（経営者）,競争相手の様子,・東北新幹線が12月４日に青森まで延長することの影響を受けて、市場の動きが活況を呈している。
,,○,旅行代理店（従業員）,販売量の動き,・海外旅行は取扱額が前年比196％、取扱人員が前年比163％となっている。一方、国内旅行は業務性のものが弱含みであることから、取扱額が前年比95％、取扱人員が前年比98％となっている。
,,○,旅行代理店（従業員）,販売量の動き,・販売実績が上がっている。
,,□,商店街（代表者）,来客数の動き,・婦人衣料の路面店の状況をみると、９～10月に動きがみられなかった秋冬物が、11月に入り動きがみられるようになっている。ただし、高額品の動きは弱く、リーズナブルな価格に需要が片寄っている。
,,□,商店街（代表者）,お客様の様子,・実売衣料最盛期の月だったにもかかわらず、客の買い方はかなり慎重であり、様子見の客が多くみられる。また、単品買いの客も非常に目立つ。
,,□,商店街（代表者）,お客様の様子,・年度末に向かっているのにもかかわらず、景気は上向きになっておらず、停滞した状況のままである。
,,□,一般小売店［酒］（経営者）,単価の動き,・今年の後半になってからの特徴として、１件当たりの販売量の減少や単価の低下が進んでいる。飲料関係については、高額な商品はあまり動かず、単価の低い商品がよく動いている。
,,□,百貨店（売場主任）,販売量の動き,・気温が高かったせいか、コートを始めとするアウターの動きが非常に悪かった。
,,□,百貨店（売場主任）,単価の動き,・９～10月と来客数が前年割れしているものの、客単価は前年並みで推移している。
,,□,百貨店（販売促進担当）,来客数の動き,・過去３か月と比較して、来客数はあまり変わりがなく、客の購買動向についても変化が感じられない。
,,□,百貨店（役員）,お客様の様子,・今月は家電エコポイント制度変更前の駆け込み需要で、家電製品の販売量が前年から大幅アップとなった。ただし、これは一過性のものであり、景気の良し悪しの判断基準とはできない。
,,□,スーパー（店長）,来客数の動き,・来客数は３か月前とそう変わらず、横ばいで推移している。家庭用品は家電エコポイント制度の影響で、月後半から非常ににぎわっている。逆に、衣料品は降雪が遅かったため、冬物衣料の動きが遅れている。食料品はほぼ前年並みで推移しており、変化はみられない。店全体としては大きな変化がない状態であり、変わらない状況が続いている。
,,□,スーパー（企画担当）,販売量の動き,・商品単価の低下は一服の感がある。既存店の来客数は前年並みであるものの、買上点数の減少から、消費に回復感がみられない。今夏の猛暑で、農作物の収量が減少しているため、客が消費に慎重な様子がうかがえる。
,,□,スーパー（役員）,単価の動き,・下げ止まり感のあった商品単価が、わずかではあるが、また下がっている。更に、客の平均買上点数が下がっていることから、客単価が前月から２％下がっている。家電エコポイント制度の関係で、家電に消費が流れていると言われるが、来客数が微増していることから、既存店ベースの売上はこの３か月、同じような流れで推移している。
,,□,コンビニ（エリア担当）,販売量の動き,・増税後、たばこ販売量が10％低下しているが、来客数は前年並みに戻ってきている。たばこの売上の減少分が、そのまま全体の売上の落ち込みとなっている。
,,□,コンビニ（エリア担当）,競争相手の様子,・一般店や個人商店の閉店が続出している。
,,□,乗用車販売店（営業担当）,お客様の様子,・車の受注量が大幅に低下している。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・引き続き石油製品の販売量が減少している。
,,□,旅行代理店（従業員）,販売量の動き,・11月の取扱額は、国内旅行が前年比91％、海外旅行が前年比129％となっており、全体ではあまり変わっていない。
,,□,旅行代理店（従業員）,単価の動き,・今月の販売状況をみると、全体では良化しているが、客は相変わらず低価格志向であることから、売上がたまたま集中したものとみられる。
,,□,タクシー運転手,単価の動き,・３か月前より売上は伸びているが、これは８月から実施された運賃の11.3％の値上げによる効果であり、全体の状況は相変わらず低調に推移している。
,,□,タクシー運転手,来客数の動き,・電話注文が減少しており、来客数も前年を下回っている。特に、観光分野での減少が目立っている。
,,□,通信会社（社員）,お客様の様子,・営業で訪問した際の断り文句が、半年ほど前も今回も同じであり、将来への期待や投資よりも今を過ごすのに精一杯な状況が続いていることがうかがえる。
,,□,通信会社（企画担当）,販売量の動き,・通信機器の新規販売台数が前年並みであることから、３か月前と状況は変わらない。
,,□,その他レジャー施設（職員）,販売量の動き,・団体での施設利用において、１人当たりの負担が4000円以上となる高額なアイテムについて、仮申込はあるが、参加者が集まらないために、利用を見送るケースが続いている。
,,□,美容室（経営者）,お客様の様子,・客の消費の傾向が固定化してきており、決まった内容で堅実に生活をするというパターンになってきている。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・観光客は減少したが、本格的な冬を迎える前に公共事業を始めとする工事が急ピッチで行われていることから、その関係者等の利用が増加している。
,,□,住宅販売会社（経営者）,お客様の様子,・住宅の取得意欲に変化がみられない。
,,□,住宅販売会社（従業員）,来客数の動き,・不思議なことに11月に入っても、例年のように来客数が大きく減少してはいない。いつもなら来客数は10月と比べて半減するが、客の動向が変化してきている。
,,▲,商店街（代表者）,お客様の様子,・暗く先の見えないニュースが多い毎日のなか、消費マインドが下がる一方であり、ただでさえ慎重な購入姿勢が更に深刻になってきている。セールに対する反応ですら下がっているのが現状である。
,,▲,商店街（代表者）,お客様の様子,・今月は来街者の減少に加えて、客が買物袋を携行している姿が非常に少なかった。中心部で20日に行われたイベントにおいても、集客効果はあったが、買物袋を持って参加している客はほとんどみられず、終了後はすぐさま帰宅してしまった客が多かった。これは年末年始に向けて、買い控えをしていることとともに、先行きへの不安のため買物自体を抑制している表れとみられる。
,,▲,百貨店（売場主任）,お客様の様子,・カード会社のイベント内容が前年と変わったこともあり、今月は前年の８割の売上とするのがやっとという状況にある。コート・ジャケットについては、11月に入って動きが出てきているものの、例年と比べて暖冬であるため、今一つ動きが厳しい。現在、ジャケット・コートは前年比90％前後で推移しており、お歳暮の早期受注も前年比95％の状況となっている。
,,▲,百貨店（販売促進担当）,販売量の動き,・気温が高めに推移し、積雪もないため、コート・ブーツなどの防寒アイテムの動きが鈍い。
,,▲,スーパー（店長）,販売量の動き,・今月の販売量は前年比94.3％と大変悪かった。生鮮ギフトが立ち上がりから不振であり、たばこも前年実績の７割にとどまった。セールを行っても全般的に盛り上がりに欠く月であった。
,,▲,スーパー（店長）,単価の動き,・家電エコポイントの制度変更前の最終月ということで家電関連の動きが良かったことから、客単価は上昇しているが、食品関連や生活関連の単価低下の傾向は止まっていない。また、いまだに降雪がみられないことから、冬物衣料を中心に落ち込みがみられる。
,,▲,スーパー（役員）,販売量の動き,・お歳暮商戦が始まったが、前年の約70％の売上にとどまっている。売れる商品も希望小売価格の30％引きなどのお買い得商品や低価格商品に集中している。
,,▲,乗用車販売店（従業員）,販売量の動き,・今月の販売台数は今まで１番厳しく、前年比50％となっている。
,,▲,その他専門店［医薬品］（経営者）,来客数の動き,・顧客集客のイベントを行えるだけ行っているつもりだが、１～２割の来客数の減少に歯止めがかからない。
,,▲,高級レストラン（スタッフ）,来客数の動き,・今月の観光客の入込は特に悪く、前年比マイナス10％以上と前年を大幅に下回っており、市内の電車内でも観光客の姿を見かけない。
