Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,通信会社（企画担当）,お客様の様子,・設備投資をして売上増につなげようとする意識が出てきた。
,,○,商店街（代表者）,お客様の様子,・前半はさっぽろ雪まつりがあったことから冬物が順調に動いたが、例年と異なり客の購買動向に勢いがあり、春物に移行する後半に入っても、客の購買意欲が続いている様子がうかがえる。
,,○,百貨店（役員）,来客数の動き,・中旬過ぎから厳しい寒さも和らぎ、気温も平年並みにまで上がったことから、婦人衣料等の春物を求める客が多くなり、来店客数も前年を上回った。
,,○,スーパー（店長）,販売量の動き,・食料品、衣料品の動きは同じような傾向が続いているが、今月に入ってから日用品の販売量が５ポイント程度伸びてきている。特に消耗品が好調な傾向にある。
,,○,スーパー（店長）,来客数の動き,・前年の２月は衣料品が不振であったが、今年は売上が好調であり前年比108％と伸びている。インナーウェアを除いた婦人服、紳士服、服飾、子供服では前年比120％の伸びとなっている。そのほかの部門については、住居用品が前年比100%、食品が前年比102%、テナント入居している専門店が前年比96%となっている。全体では前年比100%となっており、全国ベースとほぼ同じレベルでの伸びとなっている。
,,○,スーパー（店長）,販売量の動き,・販売量の前年比が100.5％であり、１月と比べるとわずかではあるが販売量が伸びている。
,,○,コンビニ（エリア担当）,販売量の動き,・新商品などの動きが良く、客数と買上点数は前年を上回っている。ただし高単価商品の動きは依然として弱く、価格の安い商品中心の動きとなっている。
,,○,家電量販店（店員）,来客数の動き,・２月の客数は前年を上回った。客単価も前年をやや上回った。オリンピック需要で薄型テレビなどのデジタル家電が健闘した。
,,○,家電量販店（地区統括部長）,販売量の動き,・薄型テレビにおいて、より大型の商品を求めるようになってきている。
,,○,乗用車販売店（営業担当）,販売量の動き,・来客数が減っているものの、販売量が伸びてきた。
,,○,一般レストラン（スタッフ）,単価の動き,・さっぽろ雪まつり期間中の売上は前年を下回ったが、２月全体を通してみると、客単価が前年の102％と好調に推移しており、売上も前年並みであった。
,,○,旅行代理店（従業員）,来客数の動き,・来店者数は前年から20％以上の伸びとなっている。３か月前の伸び率をも上回っており、人の動きが良くなってきた。
,,○,観光名所（役員）,販売量の動き,・ロープウェイの輸送人員は、月末に向けて前年比が改善傾向にある。
,,○,美容室（経営者）,お客様の様子,・商品陳列棚の商品に対しての質問が以前よりも多くなってきている。比較的少額の商品については即断して購買する傾向が出ている。
,,○,設計事務所（職員）,お客様の様子,・札幌市内の土地が高値で取引されていることに加えて、民間の中型あるいは大型の土地案件における計画作成依頼が以前より多くなっている。これらのことから新年度についても着工物件が多くなり、景気は上向いてきている。
,,□,商店街（代表者）,販売量の動き,・月間を通して来客が少ないままであり、売上に変化がない。
,,□,百貨店（売場主任）,来客数の動き,・後半に入り春物の動きが良くなってきた。特に高額商品の動きが良く、フレッシャーズ対応のスーツにも動きが出てきている。ただし全体としては大きな変化はみられない。
,,□,百貨店（売場主任）,お客様の様子,・入学、進学、新社会人への対応を２月頭から進めているが、服飾雑貨、婦人服、バック類を含めて、高額品があまり売れていない。リクルートスーツ、マザーニーズ等のいわゆる入卒の洋服の買上も非常に少ない。
,,□,百貨店（販売促進担当）,販売量の動き,・中旬以降、気温が平年並みを上回る日が続いたことで、婦人ファッション、特に春物定価品が活性化している。日別の売上をみても前年を上回る日が多かった。ただし天候に左右された面も強く、まだ楽観視できない状況である。
,,□,コンビニ（エリア担当）,競争相手の様子,・自社は売上回復傾向にあるが、競争相手は閉店が目立つ状況となっている。
,,□,衣料品専門店（店長）,来客数の動き,・商店街全体からみて大きな変化はみられない。同業者については倒産が増えているようである。
,,□,家電量販店（店長）,単価の動き,・買上単価が前年から大幅にダウンしている。
,,□,乗用車販売店（従業員）,販売量の動き,・販売量は前年並みではあるが、販売額が低下している。
,,□,乗用車販売店（従業員）,来客数の動き,・前年と比べて来場数が少なく、個人消費は良くなっていない。
,,□,その他専門店［ガソリンスタンド］（経営者）,お客様の様子,・灯油価格の高騰が家計を圧迫している。
,,□,高級レストラン（スタッフ）,来客数の動き,・２月は地域イベントに参加しているため、食事のディスカウントをしており、全体的に来客数が伸びたが、一過性のものであり、上向き傾向ではない。
,,□,高級レストラン（スタッフ）,来客数の動き,・今年は積雪が多いが、中旬以降、観光客の入込が相当増えている。ランチの時間帯は午後３時頃まで満席が続いており、売上は前年を10％以上、上回った。
,,□,観光型ホテル（経営者）,来客数の動き,・募集団体の応募数が緩やかに減少に転じてきているなど、本州からのツアー客に陰りが見え始めている。降雪災害に伴うものもあるが、やや停滞化している。海外客が好調であるほか、インターネットでの予約客も増加しつつあるが、絶対数が小さい。地元客、道内客はさっぱりの状態である。
,,□,旅行代理店（従業員）,単価の動き,・来店客数は少し上昇傾向にあるがばらつきが大きく、単価が低い傾向も変わらない。
,,□,タクシー運転手,お客様の様子,・２月は恒例のさっぽろ雪まつりが開催され、会場も一部が北区に変更されたこともあって期待されたが、期待されたほどの運賃収入の伸びはみられなかった。
,,□,タクシー運転手,販売量の動き,・今年の道東地方は例年と比べて暖冬傾向にあり、また雪も少ないことから、タクシーを利用する人が減少している。
,,□,設計事務所（所長）,お客様の様子,・多少の景気回復感があるせいか、建築計画の引き合いは２～３年前に比べると多くなっているが、実際の動きにはなかなか結び付かない。今一歩のところで中断、又は中止というケースが多い。
,,▲,商店街（代表者）,来客数の動き,・２月に入っても厳しい寒さが変わらず続き、雪も降り続いたことから、特に中高年層の来街者が減少した。
,,▲,商店街（代表者）,来客数の動き,・降雪のせいか、客の動きが非常に鈍くなっていた。
,,▲,その他専門店［医薬品］（経営者）,お客様の様子,・明らかに価格調べの来店客が増加している。目的の商品が低価格設定の場合は買うが、そうでなければ他を回るといった行動が増えてきた。
,,▲,高級レストラン（スタッフ）,販売量の動き,・レストランの昼食については、中旬の温暖な日にビジネスマンの来店がやや増えたことから前年を超えたものの、単価は低いままである。夕食ではトリノオリンピックのテレビ放送が影響したとは言えないが、前年の85％となった。個室の売上は前年を超えたが、全体では前年を12％下回った。前年、空港が開業したことで利用の多かった中部地方からの観光客は減少している。
,,▲,観光型ホテル（経営者）,来客数の動き,・前年、客単価を上昇させようと来客数が減ることを前提に投資を行ったが、来客数の減り方が予想を上回っている。
,,▲,観光型ホテル（スタッフ）,販売量の動き,・単価は回復基調にあるが、トリノオリンピックの影響もあり、道内への海外客及び国内ツアー客が低調に推移しており、売上高は前年比で減少に転じている。
,,▲,旅行代理店（従業員）,販売量の動き,・客単価の低下と来店数の減少から２月累計での販売額が前年と比較して減少している。特にヨーロッパ等のロングツアーの受注が前年を下回っている。
,,▲,住宅販売会社（従業員）,お客様の様子,・今年は雪の量が多いため、特に一戸建て住宅については建築ムードが盛り上がらない状況となっている。
,,×,家電量販店（経営者）,販売量の動き,・１月後半から売上が下降気味になっていたが、２月に入りその傾向が顕著に現れている。こうした傾向は業種、業態に関係なく現れているようである。
,,×,スナック（経営者）,来客数の動き,・寒さよりも吹雪の影響で客の入込が少なくなっている。特に飲食店街の客の入込は非常に悪く、旭川冬まつりもあったが前年を下回った。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・大都市圏の大型プロジェクト及びマンションブームに後押しされ、やや良くなっている。
,,○,通信業（営業担当）,取引先の様子,・客先から広く、受注堅調、景気向上の恩恵をやっと道内でも受けてきたとの会話が聞こえるようになってきた。ただし若干ではあるが業界による差は感じられる。
,,○,通信業（営業担当）,受注量や販売量の動き,・数か月前に比べて民間企業の設備投資が増えてきた感じがしている。ただし年度末にかけての時期的なものか継続的なものかはしばらく様子見が必要である。
