I．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,－,－,－
,,○,コンビニ（エリア担当）,単価の動き,・キャッシュレス・消費者還元事業により、当業界では追い風が吹いている。
,,○,コンビニ（エリア担当）,お客様の様子,・周辺で公共工事が行われていることなどで、店舗の来客数が伸びている。
,,○,コンビニ（エリア担当）,お客様の様子,・前月に続き、キャッシュレス・消費者還元事業の影響で客の反応が良い。客の様子をみると、電子マネーへのチャージなどについても特に抵抗がないようである。
,,○,家電量販店（経営者）,販売量の動き,・消費税増税の影響は余りみられず、キャッシュレス・消費者還元事業の効果もあり、売上は前年から若干アップしている。ただし、クレジットカードでの支払比率が全体の６割となっているため、手数料の負担増が懸念材料となっている。
,,□,商店街（代表者）,販売量の動き,・８～９月の果実類の収穫が済んだこともあり、現在は小康状態で推移している。
,,□,一般小売店［土産］（経営者）,来客数の動き,・11月の売上は前年比126.7％、一昨年比133.2％となっている。前年には北海道胆振東部地震があったが、それでも売上が伸びているのは、当地の知名度が上がっているためとみられる。
,,□,一般小売店［土産］（経営者）,販売量の動き,・人気アイドルグループのコンサートイベントがあったことなどで、11月は前年よりも若干プラスになっている。ただ、そうしたプラス要因を除くと、消費税増税後の旅行控えが顕著にみられる上、旅行中の買い控えの動きも強まっており、客単価が下落傾向にある。
,,□,一般小売店［酒］（経営者）,販売量の動き,・11月は既存の取引先による売上は余り良くなかったが、大きなスポット注文が入ったことで、落ち込み分を穴埋めできている。全体的には３か月前と比べて、売上が回復傾向にある。
,,□,百貨店（役員）,お客様の様子,・当社の商圏内における客の動きと、全国的な規模での客の動きに余りにギャップがあるため、景気が良いのか悪いのか、どちらともいえない。
,,□,百貨店（営業販促担当）,販売量の動き,・来客数の減少幅以上に買上客数が落ち込んでいる。紳士服雑貨以外は一律に減少している。物産催事においても客の慎重な姿勢がみられる。
,,□,スーパー（店長）,お客様の様子,・10月の消費税増税以降、客の買物はますますシビアになっている。チラシ商品を安い価格で提供していても、不必要な商材は購入されず、今までのようなついで買いもみられない。
,,□,スーパー（役員）,販売量の動き,・11月の売上は前月と比べると増加している。ただ、10月の購買動向が落ち込んだことの反動なのか判断が付かない。キャッシュレス・消費者還元事業の影響については対策を実施していることもあり、大きな影響は出ていない。一方、前年に北海道胆振東部地震があったことなどから、数値では読みきれず、混乱している部分があるが、景気は決して良くない状況にある。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数について、前年並みの人数を確保できていない。キャッシュレス・消費者還元事業の効果により、売上は回復傾向にあるが、来客数が回復していないことから、やはり消費税増税の影響が出ているとみられる。
,,□,その他専門店［医薬品］（経営者）,来客数の動き,・景気は低迷している。消費税増税を気にしているのか、急にクレジットカードを利用する客が増えたが、恩恵が分かりにくく、実際に使っている客も今一つ分かっていない。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・原油価格が安定しているため、消費税増税の影響もみられず、変化のないまま推移している。
,,□,高級レストラン（スタッフ）,販売量の動き,・11月下旬を迎えて、気温が下がってきており、街中もうっすらとした雪化粧がみられるようになり、例年どおり売上の厳しい季節となってきた。年内のクルーズ船寄港も終了したことで観光客も減少してきている。こうした中、スタッフは接客時に、気分を害さないように注意しながら、ドリンクなどのセールスを心掛けており、単価アップを図っている。売上は前年から11.3％の増加となっている。
,,□,高級レストラン（スタッフ）,販売量の動き,・人気アイドルグループのコンサートが貢献してくれたことで、前年並みの売上を確保できた。コンサート前後の数日間は、ファンとみられる客の来店があり、幅広い料理の注文がみられた。また、この時期は、天候によって売上が大きく左右されるが、今年は温暖な日が多く、客足の悪い日は数日しかなかった。消費税増税の直接的な影響は感じられないが、ここにきて客の年齢層がやや上がってきていることから、勤め人が出控えている傾向がうかがえる。
,,□,観光型ホテル（スタッフ）,来客数の動き,・芸能イベント、国際スポーツ大会などによる需要喚起がプラス要因となっているものの、外国人観光客の低迷や国内旅行商品の販売動向に停滞感がみられることがマイナス要因となっている。
,,□,旅行代理店（従業員）,お客様の様子,・従来であれば、観光シーズンのオフ期に当たり、需要の落ち込む時期であるが、今年は北海道ふっこう割による特需があった前年と比べても大きな落ち込みはみられない。ただ、団体客による海外旅行は減少傾向にある。
,,□,旅行代理店（従業員）,来客数の動き,・例年と比べて、来客数が極端に少なくなっている。
,,□,旅行代理店（従業員）,お客様の様子,・来客数、客単価に伸びがみられず、引き続き前年割れで推移している。
,,□,旅行代理店（従業員）,単価の動き,・客の予算が少なく、日数や方面、質について、限られた内容での依頼が多くみられる。
,,□,タクシー運転手,販売量の動き,・時期的にイベントなどもないため、前年並みでの推移となっている。
,,□,タクシー運転手,お客様の様子,・地元の景気が依然として回復していないことから、人の動きが悪く、以前と変わらないまま推移している。これから冬場に入っても、今の状況が続くとみられるなど、厳しい状況に変わりはない。
,,□,美容室（経営者）,販売量の動き,・11月中旬に気温差の大きな日が続いたことの影響で売上が減少したが、下旬になると徐々に回復して、最終的には例年並みの売上となった。
,,▲,商店街（代表者）,来客数の動き,・来客数が10％ほど減少している。また、クレジットカード決済を利用する客が30％ほど増加した分、現金決済が少なくなっており、資金繰りに苦慮している。
,,▲,商店街（代表者）,お客様の様子,・消費税増税の影響で客の買い方がシビアになってきている。また、客の様子をみると、年齢層による違いが際立っている。
,,▲,商店街（代表者）,来客数の動き,・11月に入ってから、一部の店舗を除けば、例年以上に来客数が少なくなっている。区域内の駐車場及びバス停の様子をみると、一目で判断できるほど、買物客が減少していることがうかがえる。また、ビジネス客や観光客が、ホテルへのチェックイン後に夕食などで出掛ける様子も余りみられない。
,,▲,商店街（代表者）,販売量の動き,・10月については、消費税増税直後の１週間こそ、非常に売上が悪かったが、その後は前年並みまで回復し、最終的には10％程度の減少にとどまった。一方、11月についても、同じような状況が続いており、回復の兆しがみられない。ただ、前回の増税時と比べると、影響はやや小さくなっている。
,,▲,百貨店（売場主任）,販売量の動き,・３か月前は消費税増税前であるため、比較するのは難しいが、売上の前年比は落ち込んでいる。ただ、前年比での落ち込み幅などは、前回の増税時と同じような状況となっている。
,,▲,百貨店（販売促進担当）,販売量の動き,・消費税増税以降、来客数、買上客数のマイナス傾向が続いている。影響は少しずつ小さくなっているが、まだ増税前のレベルまでは戻っていない。
,,▲,スーパー（店長）,来客数の動き,・消費税増税前の駆け込み需要による反動減が続いている。来客数、売上共、回復してきていない。
,,▲,スーパー（役員）,販売量の動き,・消費税増税から２か月が経過したが、客の買い控えが続いている。
,,▲,衣料品専門店（店長）,競争相手の様子,・消費税増税以降、販売量が大きく減少しており、販促費も使えない状況となっている。衣替えの時期に売れないと半年先まで影響を引きずることになるため、景気上昇の兆しも見えない。
,,▲,衣料品専門店（店長）,お客様の様子,・消費税増税後はお買得な期間でないと客が商材を買わないという状況になっている。
,,▲,家電量販店（店員）,来客数の動き,・11月は、来客数が減少していること、客単価が上がらないことから、前年の売上実績まで届かないことが見込まれる。
,,▲,乗用車販売店（経営者）,お客様の様子,・消費税増税後の来客数が減少傾向にあり、新型車を投入しているにもかかわらず、期待したほど、成約が上向いてこない。消費者マインドが低下していることがうかがえる。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型車が発売されても、一向に景気が上向く様子がみられない。
,,▲,乗用車販売店（従業員）,販売量の動き,・これまでと余り変わらない台数を売っている営業マンもみられるが、当社全体での販売台数は３か月前と比べて減少しており、消費税増税後の商戦は厳しい状況となっている。冬を迎えて、段々と冷え込んできている中、客の財布のひもも緩まない時期となっている。
,,▲,乗用車販売店（従業員）,販売量の動き,・11月に入ってから、客の動きが悪くなっており、販売台数が目標の50％にも届かない状況となっている。
