Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,商店街（代表者）,販売量の動き,・青果物の出荷が進み始めており、景気は良くなっている。
,,◎,一般小売店［土産］（経営者）,来客数の動き,・９月は北海道胆振東部地震と台風の影響で売上が落ち込んだが、景況感自体は良くなっている。
,,○,百貨店（営業販促担当）,来客数の動き,・９月上旬の北海道胆振東部地震による停電の影響で２日間の休業と直後の落ち込みがあったが、その後のイベントでは２週続けて来客数、売上共に前年をクリアした。気温が高めのため、シーズンアイテムの動きが鈍いものの、食品、化粧品、雑貨が好調に推移している。
,,○,スーパー（店長）,来客数の動き,・客単価が前年を上回っているなか、来客数の減少傾向にも歯止めが掛かり、やや上向きになってきた。
,,○,スーパー（役員）,来客数の動き,・９月は北海道胆振東部地震による今後への不安から、備蓄品などの実消費以外の特殊需要が起きており、来客数が増加している。また、商材不足がみられるなか、価格訴求商材も不足していることで客単価が上昇しており、引き続き売上の良い状態で推移している。
,,○,スーパー（役員）,お客様の様子,・北海道胆振東部地震の影響でカップ麺、レトルト食品、ガスボンベ、電池などのパニック買いが発生した。その後も震災関連商材の買い込みが続いている。
,,○,その他専門店［医薬品］（経営者）,お客様の様子,・北海道胆振東部地震で初めての地震被災となったが、復旧が早く、最小の被害で済んだ。地震後は臨時休業もあったが、災害特需なのか売上が伸びている。
,,□,一般小売店［酒］（経営者）,販売量の動き,・９月は北海道胆振東部地震による影響がとても大きく、当店でも丸々２日間、営業ができなかった。また、当地は観光地であるため、北海道胆振東部地震の影響が心配されたが、足元の景気は早期に回復してきており、当店の売上も何とか前年をクリアできた。ただ、震災の影響がまだ色々な方面に色濃く残っているなど、景気に水を差した面がある。
,,□,百貨店（担当者）,来客数の動き,・台風21号や北海道胆振東部地震による休業が来客数、販売量にも影響した。その後の反動増が食料品を中心にみられたものの、休業による落ち込み分をカバーするまでには至っていない。
,,□,百貨店（役員）,それ以外,・北海道胆振東部地震と停電という特殊要因があり、一時的に下向きになったが、徐々に回復している。
,,□,スーパー（店長）,来客数の動き,・道路工事により当店裏側の通路が塞がっている状態が２年ほど続いている。そのことに対する客からのクレームも日々みられており、来客数に影響が生じている。
,,□,スーパー（企画担当）,お客様の様子,・９月については、北海道胆振東部地震の影響で丸２日間営業できなかったが、営業再開後はコンビニの正常化が遅延していたこともあり、驚異的な売上の回復を示している。
,,□,スーパー（企画担当）,販売量の動き,・北海道胆振東部地震後の震災需要は旺盛であったものの、落ち着きを取り戻しつつあるなかで、不要不急の商材に対する需要が抑えられており、景況感が読みづらい。
,,□,コンビニ（エリア担当）,販売量の動き,・９月は北海道胆振東部地震の影響で、売上そのものは一時的に伸びたが、その後は商材の供給が滞り、品切れ状態が続いた。
,,□,コンビニ（エリア担当）,それ以外,・北海道胆振東部地震の直後は買占めなどの行動により、一時的に売上、来客数が増加となったが、その後の動きが悪くなっている。全体では大きな回復とはなっておらず、悪いままで変わらない。
,,□,家電量販店（店員）,来客数の動き,・９月前半の停電以降、来客数が伸びており、防災関連商材がよく売れた。その一方で、大物商材の動きが止まってしまった。
,,□,乗用車販売店（経営者）,販売量の動き,・新車、中古車共に受注量が一向に回復に転じてこない。サービス部門の入庫量の減少も響き、収益の低下が懸念される。
,,□,乗用車販売店（従業員）,販売量の動き,・新型車が１つ２つ出たが、販売量の伸びが余りみられない。
,,□,自動車備品販売店（店長）,販売量の動き,・北海道胆振東部地震の影響で、携帯充電器、インバーターなどの非常用品の販売量が大きく伸びたが、中古車両やナビゲーションなどの高単価商材は売上を落とした。
,,□,美容室（経営者）,販売量の動き,・売上はここ３か月ほぼ横ばいで推移している。
,,□,美容室（経営者）,お客様の様子,・北海道胆振東部地震による停電の影響が少なからずみられた。
,,□,住宅販売会社（経営者）,それ以外,・９月６日未明に発生した北海道胆振東部地震により、９月は実質的な開店休業状態が１週間ほどあり、それが販売量にも影響した。
,,▲,商店街（代表者）,来客数の動き,・北海道胆振東部地震の影響による停電で店舗が臨時休業となったり、発注していた商材の配送が遅れたりと、営業に支障が出た。また、ふだんの生活に戻るのに時間が掛かったため、客足も減少し、売上に影響が出た。
,,▲,商店街（代表者）,お客様の様子,・北海道胆振東部地震が客の心理に悪影響を与えている。
,,▲,商店街（代表者）,来客数の動き,・９月初旬の北海道胆振東部地震による停電などにより、飲食店、生鮮食料品を扱う店舗、観光に携わる業種では大きな損害を受けている。月末になり、客足を取り戻してきているが、初旬の損害を持ち直すところまではいっておらず、例年と比較して景気はやや悪い。
,,▲,百貨店（販売促進担当）,来客数の動き,・北海道胆振東部地震の影響で来客数、買上客数共に大きく前年を下回っている。市内のほとんどは日常に戻っているが、道外、海外からの観光客数はまだまだ回復しておらず、来客数の減少につながっている。この影響はしばらくの間続くとみられ、景気回復も観光客の回復を待つ形となる。
,,▲,スーパー（店長）,お客様の様子,・北海道胆振東部地震と停電による影響で、防災用品や必需品の需要は高まっているが、し好品やおしゃれ着など、すぐに必要な商材以外の購入を控えている様子がうかがえる。
,,▲,衣料品専門店（店長）,それ以外,・北海道胆振東部地震の影響が続いており、食料品などを買い求める客が多いため、当店の景気はやや悪くなっている。
,,▲,乗用車販売店（従業員）,来客数の動き,・９月は５日に台風21号が来て、６日に北海道胆振東部地震が起き、店舗前の道路が損壊したことで、なかなか仕事にならない月であった。来客数の動きはもちろん鈍かったし、３か月前と比べて市場も落ち込んでおり、余り良い決算を迎えることができなかった。こうした事態では仕方のなかったことだが、震災が影響した１か月であった。
,,▲,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・北海道胆振東部地震以降、販売量が鈍化している。
,,▲,その他専門店［造花］（店長）,お客様の様子,・北海道胆振東部地震後、顧客の購買意欲が低下している。
,,▲,高級レストラン（スタッフ）,販売量の動き,・北海道胆振東部地震後は食品の流通が潤沢でなかったこともあり、客が減った上、客単価も低く、景気はやや悪かった。９月は３連休が２回あり、当初からやや低めの目標設定ではあったが、月初の出足が良かっただけに経営的に大きな損失となった。知人が勤めるホテルでは、今月当初は200名近い宿泊客があったが、地震直後は10名前後に落ち込み、５日が過ぎた頃から少し増え始め、以前の30～40％まで回復したとのことであった。また、中心部周辺の飲食店では地震後10日ほどで来客数が回復すると見込んでいたが、９月15日から始まった食のイベントの影響もあり、昼夜ともガラガラ状態が続いているとのことであった。
,,▲,スナック（経営者）,来客数の動き,・北海道胆振東部地震があったことで客入りがとても悪い。10月になってから少しは良くなるとみられるが、９月は最悪であった。
,,▲,旅行代理店（従業員）,来客数の動き,・９月６日に発生した北海道胆振東部地震被害及びその影響による全道停電のため、外国人観光客のキャンセルが多発している。電力が順調に復旧し、節電の数値目標を取りやめた現在、当地の観光は平常に戻っているが、９～10月の観光シーズンを直撃した災害の影響は大きく、回復には時間が掛かることになる。
,,▲,旅行代理店（従業員）,お客様の様子,・風評被害を含めて、北海道胆振東部地震による被害が生じていることに加えて、基盤産業の農業において生育遅延がみられることから、悪い影響が出始めている。
,,▲,旅行代理店（従業員）,それ以外,・北海道胆振東部地震という災害が発生したため、娯楽にお金をかける余裕がなくなっている。
,,▲,タクシー運転手,販売量の動き,・観光客の入込が復調し、売上を押し上げたことで、前年比プラスに転じたが、安心のできない状況が続いている。
,,▲,タクシー運転手,来客数の動き,・国内観光客も外国人観光客も、台風21号と北海道胆振東部地震の影響により、ほとんどの予約がキャンセルとなった。一方、少しではあるが、報道関係や保険関係の法人からの依頼で新たに仕事につながったものもある。
,,▲,タクシー運転手,来客数の動き,・北海道胆振東部地震による自粛ムードがあり、売上、乗降客数共に減少している。特に貸切バスにおいては前年から400万円弱の減収となっており、経営収支を圧迫している。
