Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,商店街（代表者）,来客数の動き,・例年にない厳しい寒さと大雪で、中高年層の来街者が減少し、大型店を含めて商店街は厳しい状況であったが、ホテル、飲食店などは、東北新幹線の新青森駅の開業効果により前月に引き続きプラスの効果があった。
,,○,商店街（代表者）,お客様の様子,・今月は気温、天候の影響に左右されていた部分はあるが、春物に関しての客の購買動向をみると、フォーマル商品の動きが比較的早くからみられ、前年に比べて上向いている。
,,○,百貨店（売場主任）,お客様の様子,・前月同様に、特にミセス客の購買が上向いている。定価品、セール品を問わず、春物に意識が向いている様子がうかがわれる。
,,○,スーパー（店長）,来客数の動き,・前年は非常に気温が低かったことで売上が低迷したが、今年は来客数が緩やかに伸びており、全体的に回復傾向にある。
,,○,コンビニ（エリア担当）,単価の動き,・たばこの値上げ効果で売上は回復傾向が続いている。また、光ケーブル工事が多く、局地的には工事関係者による買物が売上を押し上げている。
,,○,乗用車販売店（従業員）,販売量の動き,・３か月前より良くなっているが、販売量の回復はかなり緩やかである。
,,○,乗用車販売店（営業担当）,来客数の動き,・客の購買意欲が向上している。
,,○,旅行代理店（従業員）,お客様の様子,・先行受注の動きをみると、客の動きが例年よりも早めの推移となっている。
,,○,旅行代理店（従業員）,それ以外,・２月の取扱額は国内旅行が前年比119.5％、海外旅行が前年比112.3％となっている。
,,○,通信会社（企画担当）,販売量の動き,・スマートフォンへの注目が高まっており、客が話題にするだけでなく、引き合いも増えている。
,,○,観光名所（役員）,来客数の動き,・今月は春節の効果で月初めから海外客の入込が順調に推移しており、その後も雪まつりの効果で国内客の入込が順調に推移している。後半の入込客の動きが今一つではあるが、月全体では前年を上回る入込客を確保できそうである。
,,○,住宅販売会社（経営者）,お客様の様子,・政局や海外の状況が不安視されているものの、株式市況が上向きなことから、客のマインドが上向いている。
,,○,住宅販売会社（従業員）,来客数の動き,・分譲マンションのモデルルームへの来場者数が増加している。資料請求の数も多い。
,,□,商店街（代表者）,お客様の様子,・徐々にではあるが、買い控えの状況にあった客が来店し始めている。
,,□,商店街（代表者）,お客様の様子,・日々、先行き不透明なことが多すぎて、なかなか消費に対する意欲が上向いてこない。セールに対しても、季節商材に対しても客の反応が良くない。
,,□,商店街（代表者）,来客数の動き,・中旬までは、前月に引き続き来街者数が減少傾向にあったが、中旬以降に地元百貨店が行っている食のイベントなどにより、中心市街地を訪れる客が増加しており、ファッション衣料を除いた一般服や日用雑貨品の購入客が増加した。
,,□,一般小売店［土産］（経営者）,来客数の動き,・観光客の動きをみると、今月は修学旅行生が多少みられるが、例年の半分から３分の２程度の入込にとどまっており、寂しい限りである。一般客はほとんど姿がみられない状況にまで落ち込んでいる。
,,□,一般小売店［酒］（経営者）,販売量の動き,・得意先１件当たりの販売量が前月と比べて上向いており、やや回復してきている感じはあるが、基調としてはまだまだ変わらない。
,,□,百貨店（売場主任）,来客数の動き,・春物の動きをみると、ジャケット・スカート・パンツ関連が前年に比べて９割程度の販売にとどまっている。皮物バック・靴関連も春物の動きがまだみられない。
,,□,百貨店（売場主任）,来客数の動き,・ここ３か月と比べて買上客数がやや回復しているが、前年比98.3％と相変わらず前年を下回っている。客単価は前年並みで推移している。
,,□,百貨店（販売促進担当）,来客数の動き,・来客数は前年比で横ばいでの推移となっており、客の購買意欲が以前ほど強くなくなっている。
,,□,百貨店（販売促進担当）,単価の動き,・来客数は前年を上回っており、買上率も向上しているものの、客単価は前年割れとなっている。
,,□,スーパー（店長）,販売量の動き,・２月は営業日数が少ない分、年間を通しての販売量も最少の月となるが、前年比でみると101％と微増となっており、状況はほとんど変わらない。
,,□,スーパー（店長）,来客数の動き,・来客数の伸びが前年比105％と好調に推移しており、売上も順調に推移している。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数は前年並みかそれ以下の状態で推移している。たばこの値上げにより客単価は上昇しているが、買上点数は減少傾向にあり、状況は良くない。
,,□,家電量販店（店員）,来客数の動き,・エコポイント制度変更前の駆け込み需要の反動がまだ続いており、来客数が減っている。テレビの売上が落ちたため、全体の売上も悪かった。
,,□,家電量販店（地区統括部長）,販売量の動き,・家電エコポイント制度も前年ほどの勢いはないが、まだまだ効果としては大きい。今年に入ってほぼ横ばいの状況が続いている。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品の需要が減少しているうえ、車関連商品の需要も減少している。
,,□,高級レストラン（スタッフ）,来客数の動き,・今月は暖かい日が多く、会合や団体などの利用もみられたことから、例年並みの売上となった。
,,□,高級レストラン（スタッフ）,来客数の動き,・冬のイベント期間中の来客数は増加しているが、普段の来客数は微減している。
,,□,観光型ホテル（スタッフ）,単価の動き,・高額宿泊プラン趣向とインターネット販売での低価格競争との二極化の動きがみられた。スキー客、スノーボード客を含めた観光客、ビジネス目的の宿泊客ともに、宿泊客数は横ばいで推移している。
,,□,旅行代理店（従業員）,販売量の動き,・国内旅行は、企画商品が前年比97％、手配旅行が前年比98％となり、全体で前年比97％となった。一方、海外旅行は前年比79％となった。国内旅行及び海外旅行全体では前年比90％となっており、伸び悩み状態が続いている。
,,□,タクシー運転手,来客数の動き,・12～１月にかけては天候の影響もあり、タクシーの利用はまずまずであったが、２月は前年よりも利用客が減っている。雪まつり期間中も天候が良く、人出はあったが、タクシーの利用は前年よりも減っている。
,,□,タクシー運転手,販売量の動き,・３か月前と比べて、売上は変わらない。周りを見ても景気が上昇しているのか下降しているのか、判断が付かない状況であり、全体としての状況は変わらない。
,,□,タクシー運転手,来客数の動き,・電話注文による売上は前年並みとなっている。１件当たりの客単価は低下しているが、件数は前年を若干上回っている。
,,□,通信会社（社員）,お客様の様子,・たとえ１月数千円の支出であっても、客の対応は慎重であり、現在の支出を削らなければ費用をねん出できないと言われることが多い。景気の悪さに疲れきっている客の様子が見て取れる。
,,□,美容室（経営者）,販売量の動き,・客が増える見込みが全くない。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・今年度の公共事業による工事が引き続きみられており、前年に比べて輸送量が増加している状況が続いている。
,,□,設計事務所（所長）,お客様の様子,・客の慎重な姿勢が続いている。
,,▲,商店街（代表者）,来客数の動き,・来客数が減少しており、客の買い控えもみられる。
,,▲,商店街（代表者）,お客様の様子,・客の動きは以前にも増して悪くなってきている。
,,▲,スーパー（役員）,単価の動き,・２月は商品単価が前年比101.2％、客１人当たりの平均買上点数が前年比99.6％となり、客単価が前年比100.8％で推移している。この３か月間、大きな変化はみられないが、部門別にみると、し好品の買上点数が減少している傾向にあり、余分な部分での買物を倹約している傾向がうかがえる。
,,▲,高級レストラン（スタッフ）,単価の動き,・週末のディナー予約が堅調である。そのおかげで客単価が前年比で12％上昇している。ただし、来客数は横ばいであり、全体としての景況感はあまり良くない。
,,▲,スナック（経営者）,来客数の動き,・統一地方選挙の動きがみられるようになっており、少しずつ客が出歩かなくなってきた。
,,▲,美容室（経営者）,お客様の様子,・先行きへの不安感が増大しているため、今はお金を使わないといった雰囲気が漂っており、たとえ安くても不必要な物は買わない状況にある。客の来店周期も大幅に間隔が長くなってきている。
,,×,家電量販店（経営者）,販売量の動き,・エコポイント制度の変更により、11月の駆け込み需要の反動を受け、売上が３割程度減少している。
,,×,その他専門店［医薬品］（経営者）,競争相手の様子,・月末、給料日などに関係なく、客が来ない状況にある。大雪の影響もかなりある。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・新築住宅の着工が堅調に推移しているため、家具インテリアの需要も伸びている。
