I．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,スーパー（役員）,販売量の動き,・新型コロナウイルスの感染拡大に伴い、昼ご飯のメニューや保存の利く食品などの動きが一気に良くなった。
,,○,コンビニ（エリア担当）,お客様の様子,・新型コロナウイルスの影響で旅行客や外国人観光客などの売上が減少しているが、人混みを避ける動きが強まっていることでコンビニエンスストアに客が流れている。また、買いだめ需要も起こっており、一過性かもしれないが景気は良くなっている。
,,○,乗用車販売店（従業員）,販売量の動き,・新型車の発表があった影響と春先の需要が重なり、景気はやや良くなっている。
,,○,その他専門店［医薬品］（経営者）,お客様の様子,・新型コロナウイルスの影響で来客数が増加している。マスクなどが品切れとなっているが、客への適切な健康アドバイスができていることで、地域に当店の存在をアピールすることができている。
,,□,スーパー（企画担当）,来客数の動き,・新型コロナウイルスの感染拡大に伴い、北海道が緊急事態宣言を発表したこともあり、まとめ買いをする客が数多く来店し、売上も大きく伸びている。ただ、一過性の影響である可能性があり、消費自体が底上げされているわけではない。
,,□,スーパー（役員）,来客数の動き,・12～２月にかけて、ポイントや値引きによる販促競争が激化し続けている。あくまでも前年の数値との比較でしかないが、売上、来客数は共に前年を上回っている。２月中旬以降、新型コロナウイルスによる様々な影響が生じることを心配していたが、現状は一部の衛材関連商材の動きが良くなっている程度であり、来客数の大幅な変動などもみられない。
,,□,コンビニ（エリア担当）,販売量の動き,・キャッシュレス・消費者還元事業が続いているため、３か月前と比べてキャッシュレス決済の動きが好調という状況に変化はみられない。
,,□,衣料品専門店（店長）,お客様の様子,・新型コロナウイルスの影響で客の様子が変わってきている。
,,□,乗用車販売店（従業員）,販売量の動き,・新型車が発売されたこともあり、２月途中までは景気が良かったが、月末近くになって新型コロナウイルスの影響が出ている。社会情勢的に北海道の景気は厳しくなっている。
,,□,その他専門店［ガソリンスタンド］（経営者）,単価の動き,・原油価格が下落していることで、石油製品価格も低下傾向にあるが、売上は安定して推移している。
,,▲,商店街（代表者）,お客様の様子,・新型コロナウイルスの影響もあり、買物動向が上向いてこない。現状維持での推移となっている。
,,▲,商店街（代表者）,来客数の動き,・例年であれば、地域住民が出控える時期であるが、今年は例年以上に来街者が減少している。前年までは木～土曜日にかけて来街者が増える傾向にあったが、今年は買物客が増加する傾向がみられない。一方、区域内のホテルでは、２月に入ってから外国人観光客の３割がキャンセルとなっている。地元客、観光客共に減少しているため、景気はやや悪くなっている。
,,▲,スーパー（店長）,お客様の様子,・客の節約志向が継続しているなか、新型コロナウイルス感染拡大の影響もあり、必要な商材のみを短時間で購入する客の動きが目立っている。本来であれば集客の多い週末などの来客数も減少している。
,,▲,コンビニ（エリア担当）,それ以外,・新型コロナウイルスの影響で人が出歩かなくなっているものの、近場で買物を済ませる傾向がみられることから、来客数の減少はみられない。ただ、来客数が減少していないからといって、それが景気回復につながっているとまではいえない。
,,▲,家電量販店（経営者）,販売量の動き,・新型コロナウイルスの影響で消費マインドが落ち込んでおり、来客数や電話の問合せ件数が通常時と比べて３～４割程度減少している。それに伴い売上も落ちている。
,,▲,家電量販店（店員）,お客様の様子,・２月後半の来客数が激減している。電話での問合せも多くなっている。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型コロナウイルスの影響が少しずつ出てきている。
,,▲,乗用車販売店（従業員）,来客数の動き,・新型コロナウイルスの影響が大きくなっていることで、来場する客が少なくなっている。買い回り客も減っている。
,,▲,住関連専門店（経営者）,販売量の動き,・新型コロナウイルスの影響が出てきている。
,,▲,高級レストラン（スタッフ）,販売量の動き,・新型コロナウイルスの影響を受けて、売上は前年と比べてやや悪くなっている。２月前半は冬の恒例イベントなどの影響で売上が良かったが、後半はランチ、ディナー共に減少した。当店では、直接的な影響は余りなかったが、中国や韓国を始めとした外国人観光客の多いホテルや飲食店はかなり厳しくなっている。ホテルではキャンセル分を埋めるため、部屋代をかなり値引きしているようである。一方、従業員のマスク着用に対しては、日本人は元より、マスクを気持ち悪がる欧州の観光客からも、特にクレームは出なかった。
,,▲,高級レストラン（スタッフ）,来客数の動き,・新型コロナウイルスにより、中国人観光客への影響が出ている。ただ、国内客への影響はほとんどみられなかった。
,,▲,タクシー運転手,お客様の様子,・２月に運賃改定が実施されたことで客単価が上がってきているが、客の利用件数が前年と比べて減少してきている。新型コロナウイルス感染予防のため、各行事で自粛が相次ぎ、人の動きが減少していることも影響している。
,,▲,美容室（経営者）,販売量の動き,・新型コロナウイルスの影響で食事会やイベントなどが中止になったり、旅行などを取り止めることが多くなっており、その影響で来客数が減少している。２月の売上は８％程度減少している。
,,▲,美容室（経営者）,お客様の様子,・新型コロナウイルスの影響が徐々に出始めている。皆が不要な外出を避けたいと考えており、消費が冷え込んでいる。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・車両を含めた物品の輸送量の減少はそれほどでもないが、人の乗船数が明らかに減少している。
,,×,商店街（代表者）,来客数の動き,・消費税増税の影響で売上が厳しいなか、２月10日過ぎからは新型コロナウイルスの影響で来客数が２割ほど落ち込んでいる。
,,×,商店街（代表者）,来客数の動き,・新型コロナウイルスの影響で１月下旬から中国人観光客が激減していたこともあり、外国人観光客は大幅な減少傾向にある。一時はタイからの観光客に救われていたが、２月中旬にタイ政府が日本への渡航自粛を呼びかけたことで、25日頃から減少傾向が拡大している。当店の免税対象人数は前年の75％ダウンまで落ち込み、日本人観光客も大幅に減少している。売上は、ついに前年比50％を割り込むようになり、今後の更なる落ち込みが確実である。
,,×,商店街（代表者）,販売量の動き,・新型コロナウイルスや果物不作の影響で出荷量が激減している。
,,×,一般小売店［土産］（経営者）,来客数の動き,・観光客の入込が激減している。日本人観光客も減り始めており、東南アジアからの観光客が散見される程度である。
,,×,一般小売店［土産］（経営者）,来客数の動き,・新型コロナウイルスの影響が大きくなっている。２月に入ってから外国人観光客による売上は７～８割の減少となっている。また、国内においても新型コロナウイルスがまん延してきていることで、国内客による売上も１～２割の減少で推移している。外国人観光客の減少傾向は今後も続くと見込まれる上、国内感染者の動向によっては、国内客の動きがますます鈍くなり、旅行自体が少なくなるのではないかと懸念している。
,,×,一般小売店［酒］（経営者）,それ以外,・例年、２月の売上は良くないが、今年は冬期間の降雪量が記録的に少なく、除雪関連業者の経営環境が良くないことがマイナスとなっている。また、新型コロナウイルスの流行により、当社の主要取引先であるホテル、飲食店などでは、宿泊、会合、イベントなどが軒並みキャンセルとなっており、それに伴い当社の売上も大きく落ち込んでいる。
,,×,百貨店（売場主任）,来客数の動き,・新型コロナウイルスの影響で来客数が減っている。中国人観光客に加えて、地元客も新型コロナウイルスの市中感染を恐れて人出の多い百貨店を避ける動きがみられ、客の来店が減少している。
,,×,百貨店（販売促進担当）,来客数の動き,・新型コロナウイルス感染者の拡大に伴い、来客数、買上客数など、全ての指標において大きな打撃を受けている。
,,×,百貨店（役員）,それ以外,・２月後半から、新型コロナウイルスの影響が出てきている。３月以降、新型コロナウイルスの影響がどのようになるのか見えないため、今のところ、景気が悪いとしかいえない状況にある。
,,×,百貨店（営業販促担当）,来客数の動き,・新型コロナウイルスの影響で、２月下旬以降の来客数が大きく落ち込んでいる。特に年配客を中心に減少しており、年明けから好調に推移していた物産催事も苦戦している。
,,×,スーパー（店長）,それ以外,・新型コロナウイルスの影響により、来客数が前年の７割程度にとどまっている。
,,×,コンビニ（エリア担当）,来客数の動き,・新型コロナウイルスが拡大するにつれて、客の来店頻度が低下している。ただ、１度に買う量が増えてきているなど、買いだめのような動きも若干みられている。
