Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,商店街（代表者）,販売量の動き,・近隣商店街での消費は横ばいで推移している。外国人観光客数が順調に推移しており、前年を上回る売上が続いている。ただ、日本人観光客が増えてこないことが気掛かりである。
,,○,一般小売店［土産］（経営者）,来客数の動き,・寒い時期に入っても、東南アジアからの観光客は微増している。また、日本人観光客が戻りつつある。
,,○,百貨店（販売促進担当）,単価の動き,・衣料品の客単価が大きく上昇している。買上客数の減少分をカバーしており、売上は前年を上回った。気温が前年に比べて高めに推移しているものの、冬物の動きが堅調であった。また、高質顧客向けの催事も売上が好調で、高単価商材の成約が増加している。
,,○,スーパー（店長）,来客数の動き,・来客数が減っており、少し苦戦しているが、商材は質の良いものから売れている。
,,○,スーパー（役員）,単価の動き,・この数か月、来客数が前年を２～３％下回って推移していたが、11月は前年を上回った。また、客単価も前年から約２％上昇しており、売上も増加してきている。
,,○,スーパー（役員）,単価の動き,・青果、肉、魚の生鮮３品の単価が上がっていることで売上が好調に推移している。客も単価の上昇にそれほど抵抗がないようである。
,,○,コンビニ（エリア担当）,来客数の動き,・長期間低迷していた早朝の来客数が回復している。特に男性客の増加が目立っており、たばこの売上も回復している。
,,○,乗用車販売店（営業担当）,販売量の動き,・新型車が発表されたことで、受注量が上向きに転じている。また、それほど実感がないが、消費税増税を控えた駆け込み受注もみられ始めている。
,,○,通信会社（企画担当）,販売量の動き,・客が徐々に戻ってきており、販売量が前年又は前々年を大きく上回るようになってきた。
,,○,観光名所（従業員）,来客数の動き,・利用客が前年から約10％増えている。
,,○,パチンコ店（役員）,販売量の動き,・消費税増税を控えて、建設業やハウスメーカーの売上が良いようである。また、消費税増税と関係はないのかもしれないが、流通業も伸びているようである。
,,○,設計事務所（所長）,競争相手の様子,・年末が近いこともあるが、以前よりも工事現場の数が増えている。
,,□,商店街（代表者）,お客様の様子,・防寒物のアウターのスタート月であったが、気温の高い日が続いたことが影響して、客の購買意欲が今一つ上がらなかった。新しいアウターを購入するというよりも手持ちの物で済ませるという形になっており、購買にまでは結び付いていない。
,,□,商店街（代表者）,お客様の様子,・雪が降るようになり、天候が悪くなってきたこともあり、景気は停滞気味である。客からもやや景気が悪いという話をよく聞く。
,,□,一般小売店［酒］（経営者）,販売量の動き,・例年、11月は販売量、客単価ともそれほど良い月ではないが、今年に関しては販売量が上向きになっている。ただ、景気が良くなったという印象はない。
,,□,百貨店（売場主任）,販売量の動き,・秋物の動きが活発である。前年と比べて気温が低いため、コート、ジャケットの売上が前年よりも５％ほど増加している。これから寒さが続くという予報が出ているため、コート、ジャケット、ニットの動きが活発になっている。
,,□,百貨店（売場主任）,お客様の様子,・来客数は前年比98％と微減しているものの、売上は前年並みを保った。降雪の遅れや気温の高さから、防寒物のアウターやシューズの動きが鈍く、特に婦人服関連の売上が減少したが、お歳暮ギフトが早い段階から動きをみせている。また、クリスマスギフトの下見も増えており、客の購買意欲が上昇している。
,,□,百貨店（売場主任）,お客様の様子,・日々の状況をみると、客単価が上がっている日と下がっている日が極端である。また、おせちは客単価が平均で3000円ほど上昇しているものの、買上客数が減少している。
,,□,百貨店（販売促進担当）,来客数の動き,・11月に入ってから、来客数、買上客数が減少傾向になっている。一方で、客単価は大幅に上昇しており、結果的に売上は前年をやや上回った。
,,□,百貨店（役員）,来客数の動き,・11月は前半こそ冬物を中心に動きがあったが、後半は失速しており、月全体としては前年を下回った。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数の回復が進まず、高単価品の販売量の回復も遅れている。
,,□,コンビニ（エリア担当）,販売量の動き,・一次産業、特に漁業関係者の動きが悪い。
,,□,家電量販店（店員）,販売量の動き,・ＬＥＤ照明器具などの省エネ家電に人気が集まっており、売上が前年よりも増加している。一方で、必要なもの以外は買わないという状況もみられる。
,,□,家電量販店（地区統括部長）,販売量の動き,・テレビについては、４Ｋテレビ等の高付加価値商品が売れてきているものの、テレビ全体の販売量が伸び悩んでいる。そのほかの大型家電については、販売量がほぼ横ばいで推移している。
,,□,乗用車販売店（従業員）,販売量の動き,・新型車の発売効果で全体の落ち込みをカバーできた。
,,□,自動車備品販売店（店長）,来客数の動き,・競合店も含めて、３か月前から前年実績をキープできており、年内に関しては景気の変化はみられない。
,,□,高級レストラン（スタッフ）,単価の動き,・中旬までは好調に推移していたが、下旬は悪天候の影響があり、最終的には前年並みとなった。ランチタイムは外国人、家族連れ、ビジネスマン、カップル等が目立った。悪天候の影響がなければ、売上は前年を10％程度上回る見込みであった。
,,□,高級レストラン（スタッフ）,販売量の動き,・今月は荒天の日が少なかったこともあり、例年並みの売上であった。ただ、景気が上向いているかについては判断が付かない。食品表示問題は来客数に影響していない。また、札幌の中級レストランでは、週末に企業の予約が増えてきたと聞いている。地方の繁盛店は、札幌よりも昼食単価が高いががんばって集客している。
,,□,旅行代理店（従業員）,販売量の動き,・水産業及び農業が堅調なため、管内景気はやや上向きの傾向が続いている。札幌と当地を移動するビジネス客の動きも前年をやや上回って推移している。
,,□,旅行代理店（従業員）,お客様の様子,・来客数の変動が大きい。客単価も変わっておらず、景気が上向いている実感がない。
,,□,タクシー運転手,来客数の動き,・今年は雪の日が少なく、前年よりも売上が大きく減少している。前年に雪が多かったことの反動が原因とみられるが、夜の人出が増えていない。
,,□,タクシー運転手,来客数の動き,・注文数が前年とほぼ同じ実績であった。
,,□,美容室（経営者）,お客様の様子,・全般的に消費者の意識にそれほど変化はみられないが、年金生活者においては年金の減額があったため、生活を少し切り詰めようという意識が感じられる。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・冬を迎えて、すでに観光シーズンが終了していることから、３か月前よりも売上は減少しているものの、公共工事が継続しているため、前年実績を上回っている。
,,▲,商店街（代表者）,来客数の動き,・降雪が早かったため、来客数が減少している。
,,▲,商店街（代表者）,来客数の動き,・周辺住民など、徒歩による来街者の日用品の買物はほぼ変わらないものの、商店街周辺の駐車場は一日中空きがある状態となっており、自家用車による来街者が減少している。また、２か月前と比べて寒さが厳しくなったこともあり、バス停留場の乗降客も少なくなっている。
,,▲,商店街（代表者）,来客数の動き,・売上が前年の７割程度で推移しており、かなり悪い状態にある。
,,▲,スーパー（店長）,販売量の動き,・販売量はここ３か月連続して右肩下がりとなっており、前年との比較でも89％と低迷している。
,,▲,衣料品専門店（経営者）,お客様の様子,・11月は今一つ消費者の財布のひもが固い。食品表示問題があったにもかかわらず、おせち料理の予約が好調なようだが、衣料品は前年の売上を下回って推移している。
,,▲,衣料品専門店（店長）,販売量の動き,・寒くなってきているが、冬物衣料の販売量がなかなか増加してこない。
,,▲,衣料品専門店（店長）,単価の動き,・10月以降、高額品の動きが鈍くなっている。
,,▲,その他専門店［医薬品］（経営者）,お客様の様子,・健康志向の強い顧客の購買意欲が低下しており、懐具合が厳しくなっている傾向がうかがえる。
,,▲,スナック（経営者）,来客数の動き,・11月になってから、客足がかなり減っている。理由は分からないが、前年や前々年と比べて減っている状況にある。
,,▲,観光型ホテル（経営者）,それ以外,・来客数、客単価は堅調に推移しているものの、電気料金を始めとした公共料金の値上がりと原油高による物価上昇で採算が悪化している。また、最低賃金の上昇や人材不足による人件費高騰の影響も大きい。
,,▲,観光型ホテル（スタッフ）,来客数の動き,・観光のオフシーズンに入り低調気味である。外国人観光客は韓国が不振である。新興のタイが健闘しているが、まだ絶対数が少ない。
,,▲,旅行代理店（従業員）,単価の動き,・海外旅行が激減している。
