Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,スーパー（店長）,販売量の動き,・今月はポイントサービスの販促により、客単価が上昇しており、販売点数も前年比102％と増えている。
,,○,スナック（経営者）,来客数の動き,・今月は総会などの懇親会後の２次会での利用があり、前年と同様の売上があった。
,,○,観光型ホテル（経営者）,単価の動き,・本州からの観光客数は、横ばい又は減少傾向にある。しかし、宿泊単価及び付帯収入を含む総消費単価は好調に推移している。単価上昇分が入込客数の減少分をカバーするまでには至っていないが、上向きに転じる方向にある。
,,□,百貨店（販売促進担当）,販売量の動き,・灯油や食料品の値上げによりマイナスの影響が出ている。大雪や低温の日が続いたにもかかわらず、冬物の最終処分セールは上向かず、コートなども大して売れていない。春物の動きも、例年よりも遅い。すでにスプリングコートを始め、春物が立ち上がっているのに、見るだけの客が多く、購買につながらない。価格に対して非常にシビアである。
,,□,スーパー（企画担当）,来客数の動き,・食料品や日用品の動きをみると、それほど悪いという印象がない。ただ、すぐには影響が出ないようなマスコミ等の情報に翻ろうされている面もあるようだ。
,,□,スーパー（企画担当）,お客様の様子,・メーカーからの商品価格値上げの動きに対して、価格据置きや価格引下げを実施している商品の販売点数が大幅に増えており、客の価格に対する意識がますます高くなっている。同業者間の価格競争も依然として激しい。
,,□,スーパー（役員）,販売量の動き,・今年は２月の営業日が１日多いが、その要因を除いても前年比107％台の売上を確保できている。中国製品の安全問題の影響で冷凍食品が前年比で15％ほどのマイナスとなっているが、それ以外の各カテゴリーにおいて、メーカーの値上げラッシュや国産品購入の影響により、客単価が上昇している。また、今後、値上げが予想されるような商品においては、値上げ前の仮需要により買上点数が増加している。これらのことから、客単価が前年比103％、来客数が前年比105％と順調に推移しているが、現在の環境からみて、一過性の現象と判断している。
,,□,コンビニ（エリア担当）,お客様の様子,・来客数や買上点数は、この半年間増加しているが、高額商品の動きが悪く、週末の売上が低迷している。
,,□,家電量販店（店員）,来客数の動き,・来客数は前年から微増となっているが、客単価が低下しており、全体としては変わらない。
,,□,タクシー運転手,来客数の動き,・札幌では12月17日にタクシー料金の値上げが実施されている。値上げ後の利用客の乗り控えはあまり感じられないが、２月はさっぽろ雪まつりなどのイベントがあるにもかかわらず売上が前年よりも減っている。
,,□,タクシー運転手,お客様の様子,・長距離を移動する場合は、極力電車やバスを利用するとの声が客から挙がっている。
,,□,通信会社（企画担当）,競争相手の様子,・自社、競合他社を合わせた通信サービスに対する契約数が横ばいである。また店舗での来客数にも変動がない。
,,□,観光名所（役員）,来客数の動き,・さっぽろ雪まつりが終了した月半ばから、国内、海外とも団体客を中心に来客数が急減しており、前年比10％以上のマイナスが見込まれる。
,,□,住宅販売会社（従業員）,販売量の動き,・建築件数が低迷している状態が相変わらず続いている。
,,▲,商店街（代表者）,お客様の様子,・灯油などの値上げに対する心理的な反応は薄らいだ感はあるが、客の買い控え傾向は強く、特に中高年において顕著に表れている。冬物セールでの動きも春物に対する動きも弱い。
,,▲,商店街（代表者）,お客様の様子,・本当に必要なものしか買わないという慎重な買い方が続いているが、特に最近は、何もかもが値上がりするので、少しは我慢しようという客の言動がより多くみられるようになった。
,,▲,商店街（代表者）,お客様の様子,・悪天候の影響もあり、さっぽろ雪まつり終了後は売上が落ち込んでいる。月後半は、ほとんどと言っていいほど、春物の動きがみられない。冬物についても単価が最低ラインとなっているため、結果的に売上も上がってこない。
,,▲,商店街（代表者）,お客様の様子,・今月は寒さが厳しいことから、客の購買行動が後ろ向きになっている。
,,▲,百貨店（売場主任）,来客数の動き,・原油高騰のあおりを受けて、高額品の動きが悪い。気温が低いことから、春物の動きも厳しく、ミセス、ヤング、紳士関連の春物のスーツやコートの動きがとても悪い。
,,▲,百貨店（売場主任）,単価の動き,・まとまった金額の受注が減っている。
,,▲,百貨店（役員）,単価の動き,・消費者の購買欲はそう落ちていないと思われるが、とにかく単価が低い。同じ機能であれば、より安価なものを求める傾向が顕著である。
,,▲,スーパー（役員）,単価の動き,・商品価格の値上げによる影響が一番大きい。値上げへの警戒感から、商品の買い控え、あるいは別の商品のニーズの高まりなどから、結果として売上が上向いてこない状況にある。
,,▲,コンビニ（エリア担当）,来客数の動き,・客単価の低下に加え、来客数の減少もみられる。また価格上昇の流れにより、今まで以上に安売りへの客の反応が強くなっている。
,,▲,コンビニ（エリア担当）,単価の動き,・継続している原油や小麦の値上げ等により、消費者の購入意欲は抑制され、景気回復に更に悪循環を与えている。消費者は無駄なものを買わずにいるため、来客数は維持しているものの、依然として客単価が低下し続けている。
,,▲,家電量販店（経営者）,来客数の動き,・年末商戦が一段落した後ということで、前月に引き続き客の購買意欲が薄れている。
,,▲,乗用車販売店（従業員）,販売量の動き,・前年と比べて販売台数が10％以上も少ない。
,,▲,その他専門店［医薬品］（経営者）,来客数の動き,・顧客の高齢化が進んでいるので、ここ最近の大雪の影響により、客足が遠のいている。
,,▲,高級レストラン（スタッフ）,来客数の動き,・観光客の来客数は、例年１月が底であったが、今年は２月も厳しい状態が続いている。今月の売上は前年比で15％の減少となっており、前月比でもほぼ横ばいとなっている。特に、ディナーの客単価の低下が目立っている。
,,▲,高級レストラン（スタッフ）,販売量の動き,・札幌の高級店では昼、夜共に売上が前年比で30％のダウンとなった。特に、道内客の減少が目立っており、各地の飲食店で単価を低下させている。またバターや乳製品を始めとした、食材の値上げとともに、各店で料理の評価を落とすことも多くなってきている。インターネットでの書き込みなどで料理や飲食店への不満の声が増えてきたことも、悩みの種である。
,,▲,一般レストラン（スタッフ）,単価の動き,・１～２月と食事メニューの売れ筋商品が今までより安いメニューに移行している。その結果、食事メニューの単価が50円ほど下がっている。
,,▲,観光型ホテル（スタッフ）,お客様の様子,・原油高の影響などにより、高額旅行商品が少なくなっていることから消費者の動きは鈍くなってきている。
,,▲,旅行代理店（従業員）,販売量の動き,・依然として、個人向けの添乗員付きの商品が低調である。一方で業務性の個人商品は堅調である。航空会社の商品価格の動きに翻ろうされている感がある。
,,▲,旅行代理店（従業員）,単価の動き,・販売数が減少している。また販売単価も低下している。
,,▲,旅行代理店（従業員）,販売量の動き,・原油高騰の影響による様々な商品の価格上昇が家計を圧迫していることから、旅行を控える動きが続いている。燃油サーチャージの価格上昇による旅行代金の高騰も旅行控えに拍車を掛けている。中国産冷凍ギョウザの騒動で中国の印象が悪くなっていることから、特に中国方面の旅行が控えられている。全体的に明るい兆しすら感じられない。
,,▲,タクシー運転手,来客数の動き,・タクシーの利用客数は天候などに大きく左右されるが、全体的に利用客が少なくなっている。
,,▲,美容室（経営者）,お客様の様子,・中国産食品の安全問題が出てきたことから、国産食品にシフトする動きが出ているようである。これまでのガソリンや灯油の高騰に、食品の問題が加わったことで、余分な出費を更に抑えようといった内容の話が、客から多く聞かれるようになった。
,,▲,住宅販売会社（経営者）,お客様の様子,・客が慎重になっている。また銀行の貸出姿勢も慎重になっている。
,,×,商店街（代表者）,販売量の動き,・来客数の減少と買い控えや商品単価傾向が見受けられ、月間を通して上昇傾向がみられない。また甘栗販売店では中国で発生した食品の安全問題の影響を大きく受けた。
,,×,一般小売店［土産］（店員）,お客様の様子,・さっぽろ雪まつりでアジア人観光客が増え、全体的なパイは広がっているが、国内の旅行者が減少していることから、あまり活発な消費には結び付かなかった。
,,×,一般小売店［酒］（経営者）,販売量の動き,・今月に入り、天候の荒れる日が多く、降雪量も増えているせいか、歓楽街への人出が大変少なくなっている。また最需要期を迎えている灯油を始め、色々な物価が上昇してきていることも、飲食業への出足を鈍らせている。得意先の飲食店の売上は大変苦戦している。
