Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・当地への人の訪れが増え始めている気配がある。北海道新幹線、又は前年の８月にオープンした多目的施設の効果とみられる。
,,○,百貨店（販売促進担当）,お客様の様子,・顧客回帰による来客数増もあり、秋物の定価品、夏物のセール品ともに好調に推移している。ただ、会員カード所有者による購買が堅調な一方で、観光客を含む一般フリー客による購買が苦戦している。
,,○,スーパー（店長）,販売量の動き,・８月の販売量は前年から９％ダウンしているが、７月と同様に３か月前との比較では微増傾向にあるなど、ここ３～４か月、販売量が右肩上がりになってきている。ただ、前年との比較では、売上が11％のダウン、来客数が９％のダウンとなっている。
,,○,コンビニ（エリア担当）,販売量の動き,・台風が連続して北海道に上陸し、雨の日が続いていることで顧客の動きが落ち込んでいる。その一方で、災害工事従事者や雨で遠方のスーパーに行けない買物客による需要が増加しており、売上自体は回復傾向にある。根本的な回復ではないが、景気はやや良くなっている。
,,○,衣料品専門店（店長）,販売量の動き,・重衣料の販売量が落ちてきているものの、先物のオーダースーツが前年比150％と大きく売上を伸ばしている。
,,○,タクシー運転手,販売量の動き,・今年は気温が高いことで夏季のイベントなどに例年にないほどの人出があったため、まずまず景気が良かった。
,,○,タクシー運転手,お客様の様子,・利用客数や客が一度に使う金額などが増えている。会社としても３か月前と比較して10％程度の増益が見込まれる。まだまだ地元の景気回復が進んでいないこと、秋冬になると観光客の減少が懸念されことなどから、今後もこうした動きを維持できるかは分からないが、ここ数か月との違いが感じられる。
,,○,観光名所（従業員）,来客数の動き,・８月28日時点の利用客数は前年比112％となっている。天候の悪かった７月を除けば、５月以降の利用客数はほぼ前年比110％と伸びを続けていることから、景気はやや良くなっている。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・前月に引き続き、特に個人客が増加している。
,,□,商店街（代表者）,お客様の様子,・客の反応がこれまでと変わらない。
,,□,商店街（代表者）,来客数の動き,・８月は少年サッカーやテニスの全国規模の大会があったこともあり、中旬までは宿泊、交通、お土産、最寄品などで売上を伸ばしたが、下旬になると、夏祭り最終日の雨でほとんどのイベントが中止になったこと、台風が連続で上陸した影響で地元客の出控えがみられたことなどから、期待どおりに売上が伸びず、８月全体としては幾分低調であった。
,,□,商店街（代表者）,販売量の動き,・一般客による消費は例年並みで推移している。その一方で、外国人観光客はオンシーズンの単価の高い時期を避けたのか、前年と比べて激減している。
,,□,一般小売店［酒］（経営者）,販売量の動き,・３か月前と比べると売上はかなり良かった。ただ、例年、８月はお盆需要や季節商材である飲料水の販売量増加といった季節要因があるため、そうした季節要因を考慮すると、景気にあまり変化はみられない。
,,□,百貨店（担当者）,来客数の動き,・北海道新幹線の開業後初めての夏休みを迎えることで、効果が生じることを期待していたが、定性的にはあまり変化がみられなかった。
,,□,百貨店（販売促進担当）,単価の動き,・来客数は減少傾向にあるものの、客単価が上昇傾向になってきている。
,,□,スーパー（店長）,お客様の様子,・８月はお盆、新学期とマーケット需要の生じる月であるが、前年と比較して来客数も客単価も落ち込んでいる。特にお盆商戦では手土産品の買上単価が前年割れとなるなど、客の節約志向がうかがえた。
,,□,スーパー（企画担当）,来客数の動き,・既存店の来客数が依然として前年を下回っている。一方、輸入食品原材料の高騰などにより、多くの加工食品で値上げが実行されていることで客単価は上昇している。
,,□,スーパー（企画担当）,来客数の動き,・山の日の制定により休日が増加したこともあり、今年のお盆商戦の売上は前年と比べてまずまずの結果であったが、お盆前後の売上が例年を下回って推移したことから、トータルの売上はやや低調であった。
,,□,コンビニ（エリア担当）,販売量の動き,・８月は比較的気温が高かったことから、７月と比較するとアイスや飲料水、果物などの季節商材の売上が好調に推移している。しかし、競合他社との価格差の影響か、ビールの売上が大きく減少している。
,,□,コンビニ（エリア担当）,お客様の様子,・各店舗で売上が増えてきているが、来店客や周辺の環境に変化がみられないため、気温の上昇に伴うものとみられる。
,,□,衣料品専門店（経営者）,お客様の様子,・夏祭りなどで各企業による浴衣の売上は良かったが、４日間の日程で開催した展示会の初日が台風に見舞われたことで催事の売上が前年を30％下回った。また、８月中旬以降、台風が３回も上陸し交通機関の運休が相次ぐなど、当地では台風による被害が各方面でみられた。
,,□,衣料品専門店（店長）,販売量の動き,・来客数が増えてこない。
,,□,家電量販店（店員）,販売量の動き,・８月も天候不順の影響がみられ、夏物家電セールの販売量が前年を下回った。
,,□,乗用車販売店（従業員）,販売量の動き,・販売量がなかなか上向いてこない。
,,□,乗用車販売店（従業員）,販売量の動き,・会社全体での販売量は前年並みとなっており、当店の販売量も悪くはない。ただ、今年は新型車効果がある割には今一つであり、前年よりも景気が悪い可能性もある。
,,□,乗用車販売店（従業員）,販売量の動き,・夏季休暇もあり、販売台数が伸び悩んだ。前年と比較しても横ばい状態である。
,,□,自動車備品販売店（店長）,販売量の動き,・売上は前年並みであったが、来客数は前年の90％にとどまった。冬タイヤ販売を前年よりも１か月早く行っていることで、売上を先取りしている面がみられる。
,,□,その他専門店［医薬品］（経営者）,お客様の様子,・年金支給月の割には客の出費が少ない。予想外の暑さが影響しているのか、客の外出が明らかに少なくなっている。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品価格が安定していることで、販売量が安定して推移している。
,,□,高級レストラン（経営者）,お客様の様子,・立て続けに台風が北海道に上陸したことで農作物に被害が生じており、今後は便乗値上げも含めて、野菜の価格が上昇することが懸念されるため、景気が良くなるという実感を一般消費者が持てなくなっている。
,,□,高級レストラン（スタッフ）,競争相手の様子,・観光客の来店はあるものの、人手不足から部屋の一部をクローズして対応しているため、客の待ち時間が長くなっており、途中で帰る客がみられる。また、営業時間の分割を始めたことで客を制限することにもなり、回転率が悪くなっている。
,,□,高級レストラン（スタッフ）,販売量の動き,・台風が上陸した日は売上が大きく下がったが、８月全体でみると常連客が順調に来店してくれたこともあり、売上はどうにか前年並みとなった。ただ、顧客の客単価がダウンしており、個人消費の低迷が感じられる。一方、春先から取り組んできた宣伝告知に一区切り付いたこともあり、新規客の動きは落ち着いてきた。そのほか、台風の影響としては、取引先の農場に予約していた農産物が収穫できなくなったことで食材の産地がメニュー表記と変わってしまい、客対応に苦慮した。
,,□,旅行代理店（従業員）,来客数の動き,・８月は北海道観光のピークシーズンであり、人の動きの活発な月であるが、今年は台風の上陸が相次ぎ、航空機の欠航が多くみられたため、前年をやや下回っている。
,,□,旅行代理店（従業員）,お客様の様子,・８月に入り客の動きが少し鈍くなっている。例年であれば、秋冬の受注が最初のピ－クを迎える時期であるが、今年はピ－ク感がない。
,,□,旅行代理店（従業員）,単価の動き,・受注状況をみると、ほぼ前年と同じようなペースで推移しているため、景気は変わらない。
,,□,タクシー運転手,来客数の動き,・８月は雨の日が多かったため、前年よりもタクシー１台当たりの売上が増えているが、乗務員不足でタクシーの稼働率が落ちており、会社全体の売上は前年を若干下回った。
,,□,タクシー運転手,来客数の動き,・観光客の利用は例年並みであったが、７～８月とイベント関係での利用が多かったため、売上は前年と比較してやや良かった。
,,□,タクシー運転手,販売量の動き,・地元の祭りが行われたことに加えて、観光客の入込も好調なことから、８月は活況を呈した。
,,□,通信会社（社員）,販売量の動き,・前年と比べると、販売量は変わらないものの、客単価が落ちていることで売上が伸び悩んでいる。ぜい沢をしない、ぜい沢はできないという客の様子がみられる。
,,□,通信会社（社員）,販売量の動き,・従業員の努力により販売量を維持できている状況である。来客数の前年比が低下しており、今年に入ってから常に前年を下回っている状況にある。３か月前と比較しても、来客数、販売量ともに大きな伸びはみられない。
