Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,商店街（代表者）,競争相手の様子,・11月は防寒物の売れる月であるため、防寒物に関しては前年並みの販売量となっている。一方、トレンド商品を扱っている店舗では前年を上回る動きがみられる。
,,○,スーパー（店長）,販売量の動き,・降雪により、それまで遅れていた防寒衣料や靴が一気に動き出し、衣料品全体が好調である。特に実用性の強い商品は好調を維持している。食料品においても鍋物関連の動きが顕著であり、食品全体の商品単価が低下しているものの、販売量及び買上点数が増加傾向にある。お歳暮ギフトも生鮮品が２けたの増加となるなど、カタログ品が中心だった前年とは内容に変化がみられるが好調である。
,,○,衣料品専門店（店員）,お客様の様子,・消費税増税のニュースなど、先行きへの不安要素があるが、気温の低下にともない、冬物衣料に対する消費者の購買意欲が一段と上昇している。ただし、消費単価は低下傾向にある。
,,○,自動車備品販売店（店長）,販売量の動き,・前月は降雪の遅れから、スタッドレスタイヤなどの冬季商材の販売が伸びなかったが、今月は前月を大幅に上回る販売量となっており、前月の遅れを取り戻している。しかし、カーナビだけは、タイの洪水の影響から新車の納期遅れなどが出ていることもあり、販売量が低迷している。
,,○,通信会社（社員）,お客様の様子,・客と話をしていても、半年前のように不景気だから購入を自粛するといった話は少なくなっている。逆に良い物があれば積極的に購入したいという様子が出てきている。
,,○,美容室（経営者）,単価の動き,・年末に向けて、わずかではあるが来客数の増加がみられる。また、売れ筋商品が好調を維持しており、若干ではあるが客単価が上昇している。
,,□,商店街（代表者）,お客様の様子,・依然として客の慎重な買い方に変わりはないが、最近はバーゲンのような価格訴求ではなく、何か新しい動機付けを期待するようになってきている。
,,□,商店街（代表者）,お客様の様子,・客の反応は以前と変わらず、良くも悪くもない状況にある。
,,□,百貨店（売場主任）,お客様の様子,・降雪の遅れにより、主力アイテムであるコートへの関心が薄く、コートの動きが非常に悪かった。
,,□,百貨店（売場主任）,来客数の動き,・11月上旬、中旬と前年を上回る気温の高さがあり、冬物の防寒コートや手袋、マフラーの売上が前年比90％と非常に厳しい状況にあった。下旬になり、ようやく雪が降り、寒さも戻った影響で少し上向いてきている。お歳暮ギフトも前年比95％台とまだ動きが鈍い。
,,□,百貨店（売場主任）,単価の動き,・10月は売上が前年を上回ったものの、買上客数が減少しており、客単価の上昇で売上を確保した状況であった。11月も買上客数が前年比96.6％、客単価が前年比100.5％となっており、売上は前年比97％前後で推移している。このため、回復の兆しは感じられない。
,,□,百貨店（販売促進担当）,販売量の動き,・11月中旬に遅い初雪が降り、コートや手袋、帽子などの防寒衣料を買い求める客で、来客数は伸びているものの、買上率は来客数に比例した伸びとなっていない。先行きの不透明感から、まだまだ財布のひもが固い印象を受ける。
,,□,百貨店（役員）,お客様の様子,・雪が降ったことでホームセンターの売上が急伸したが長続きしない。一方で、今月はストーブの売上が大変良かった。ただ、前年はテレビが大変売れたため、前年実績を上回るのは難しい。
,,□,スーパー（店長）,販売量の動き,・10月同様、気温が下がりきらない状況のなか、衣料品が苦戦していたが、中旬に降雪があり、前年並みの気温に下がったことで衣料品の動きが良くなってきた。食料品は相変わらず堅調な動きであり、家庭用品は前年のエコポイント特需の反動が出ていることがマイナス要因となっている。プラス要因とマイナス要因があるが、全体としては回復傾向に変わってきている。
,,□,スーパー（役員）,来客数の動き,・既存店の客単価は前年比101％となっており、この数か月大きな変化はみられないが、来客数が前年を2.0～2.5％下回って推移している。
,,□,スーパー（役員）,お客様の様子,・お歳暮ギフトやおせち料理の販売は前年の85％程度で推移している。生活必需品以外の商品の低迷が続いている。
,,□,コンビニ（エリア担当）,来客数の動き,・たばこの売上は前年が値上げの影響で売上が落ち込んだこともあり、増加傾向が継続しているが、来客数が今一つ伸びてこない。
,,□,コンビニ（エリア担当）,単価の動き,・前年はたばこの販売量が減っていたため、売上は前年を上回っているが、それ以外の商品は減少傾向にある。秋以降はアルコールや飲料水の動きが低調である。
,,□,家電量販店（経営者）,販売量の動き,・テレビの販売が急激に落ち込み、売上、販売量ともに前年を大幅に下回っている。また、タイの洪水の影響で一部の商品が不足し、入荷待ちの状態が出ていることが、状況の悪さに拍車をかけている。
,,□,乗用車販売店（従業員）,販売量の動き,・来客数、売上ともに前年の９割程度となっている。販売車種も小型車が主力で利益率が低く、整備費でカバーしている状態である。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・自動車燃料油の販売量は、引き続き前年を大きく割り込んでいる。
,,□,高級レストラン（経営者）,来客数の動き,・東日本大震災の影響がまだ続いている。ただ、当店が入店している複合商業施設に新しいスーパーが入店したことから、来客数は若干増えている。一方、観光客の入込はなかなか増えてこない。
,,□,高級レストラン（スタッフ）,販売量の動き,・前月に引き続き、週末は観光客の入込が多い。また、地域や当店のイベントが行われた際には地元客の来店も増えている。売上は前年から13％の増加となった。
,,□,観光型ホテル（スタッフ）,単価の動き,・東日本大震災以降、近隣アジアからの観光客は約４割減少している。国内の募集ツアーでカバーしているが、低単価の価格競争に入らざるを得ない状況である。
,,□,旅行代理店（従業員）,販売量の動き,・先行受注が前年を10％下回って推移している。
,,□,タクシー運転手,来客数の動き,・11月上旬は暖かい日が続いたが、中旬は初雪が降ったこともあり、少し忙しくなった。ただ、下旬はまた暖かい日が多かったことから、11月全体では前年並みの売上であった。
,,□,パチンコ店（役員）,来客数の動き,・年末が近いせいなのか、来客数が減少している。
,,□,美容室（経営者）,来客数の動き,・夏から秋にかけて、前年比がほぼ同じような水準で推移しており、３か月前と状況は変わらない。
,,□,住宅販売会社（経営者）,お客様の様子,・株安の影響で、住宅に対する客の消費意欲が薄れている。
,,□,住宅販売会社（従業員）,お客様の様子,・マンションのモデルルームへの来訪客の様子に変わりはなく、購入に意欲的であるが、より積極的な方向へ動いているわけでもない。人気のある物件では、キャンセルがあるとすぐに他の客が契約するような状況が続いているが、通常の物件についてはマンション販売の商談期間に変化はみられない。
,,▲,商店街（代表者）,来客数の動き,・今月前半は商店街への来街者数が少し盛り返していたが、後半は悪天候の影響で減少した。
,,▲,商店街（代表者）,来客数の動き,・今月に入り、地元客及び地方からの買物客ともに減少している。商店街の駐車場の空きが多いことに加えて、バス停における乗降客数も前月より顕著に減少している。出控えが顕在化しており、売上を伸ばしている店舗はほとんどみられない。
,,▲,一般小売店［土産］（経営者）,来客数の動き,・８月以降、今月半ばまでは観光客も戻ってきており、売上も前年より15％程度増加したが、それ以降の約２週間では、前年比で15％、前々年比で18％も減少した。今年は秋がなく、夏から冬になったような気候であったため、旅行ムードが出なかったことが大きな理由かと思われる。
,,▲,一般小売店［酒］（経営者）,販売量の動き,・例年、11月は年末に向けて出費が増えることから、出控えや買い控えのみられる月だが、今年は特に売上の良くない状況にある。最近は家飲みという風潮も出ており、そのことも影響している。
,,▲,百貨店（販売促進担当）,来客数の動き,・気温が下がり、コート等のアウターの動きは良いものの、来客数の減少に歯止めがかからない。
,,▲,家電量販店（店員）,販売量の動き,・テレビが売れていない分、全体の売上が伸びない。来客数も伸びていない。
,,▲,高級レストラン（スタッフ）,来客数の動き,・来客数が減少したため、状況はやや悪かった。団体予約は入ったものの、安い料金であったため、売上にはあまり貢献しなかった。
,,▲,高級レストラン（スタッフ）,来客数の動き,・11月に入り、来客数が減少している。例年、12月を目前にして客が消費を控える時期だが、今年は特にその傾向が強い。
,,▲,タクシー運転手,販売量の動き,・11月に入って売上が落ち込んでいる。特に夜間の落ち込みが目立つ。前年11月の売上は３か月前から約12.7％の落ち込みであったが、今年は約16.3％の落ち込みであった。また、前年実績と比較しても、売上は約3.1％の減少となっていることから、景気はやや悪くなっている。
