Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,一般小売店［土産］（経営者）,来客数の動き,・冬の恒例のイベント期間中に、ちょうど寒波が訪れたため、売上は前年比95.9％とやや数字を落としたが、今年は雪解けが早いことから、月を通して来客数が大きく落ち込むことはなかった。全体的には景気は良くなっている。
,,○,一般小売店［土産］（経営者）,来客数の動き,・北海道胆振東部地震後の外国人観光客が回復基調にある。特に韓国や中国からの観光客の伸びが目立っている。また、国内客も北海道ふっこう割などの政策が下支えしていることで人数自体は増えている。ただ、国内客の客単価がやや落ちていることが気掛かりである。
,,○,百貨店（販売促進担当）,来客数の動き,・天候の影響で２月上旬は来客数がマイナス傾向であったが、中旬以降は盛り返しており、月全体の来客数、買上客数は共に前年を上回った。それに伴って売上も前年比プラスで推移している。
,,○,百貨店（営業販促担当）,販売量の動き,・前月までは来客数が前年を上回っても買上客数がマイナス傾向であったが、２月に入ってからは来客数、買上客数が共にプラスとなっている。これまで苦戦していた衣料品も春物商材を中心に動きが良くなっている。
,,○,スーパー（店長）,来客数の動き,・２月の売上は天候に左右されやすいが、今年は来客数が上向き傾向にある。
,,○,スーパー（店長）,来客数の動き,・半径１キロ以内の競合店が閉店したため、売上が前年比で８％ほど伸びている。
,,○,乗用車販売店（経営者）,来客数の動き,・自動車関連諸税の見直しに加えて、10月からの消費税増税が予定されていること、新型車の情報が出てきていることなどから、土日の来客数が増加している。それに伴い受注量も増えている。
,,○,乗用車販売店（従業員）,販売量の動き,・３～４月にかけてのエコカー減税の廃止、10月からの消費税増税などの影響で消費が若干前倒しになってきている。
,,○,観光型ホテル（スタッフ）,来客数の動き,・前年９月から続く、北海道胆振東部地震の風評被害から外国人観光客はマイナス基調で推移しているが、北海道ふっこう割の効果やＷｅｂでの個人客予約が好調なことから、全体ではプラス傾向にある。
,,○,旅行代理店（従業員）,来客数の動き,・２月は天候が安定していたことから、流氷観光を始めとした冬季観光において、外国人観光客も含めて、多くの観光客が訪れている。各観光地からも外国人観光客が増加しているとの話が聞こえてくる。欧米からのバードウォッチングツアーも周辺各地で活発に動いている。
,,○,タクシー運転手,販売量の動き,・当社の営業実績が前年から７％程度増加していることから、少しではあるが消費意欲が上向いてきていることがうかがえる。
,,○,タクシー運転手,単価の動き,・タクシーの稼働状況をみると、乗務員不足の影響で延べ台数は減っているが、１台当たりの稼働率が上昇している。全体的にみてもタクシーの稼働状況は上向いてきている。
,,○,観光名所（従業員）,来客数の動き,・北海道ふっこう割を利用したツアー客増加といった後押しもあり、３か月前から利用客数が前年を上回って推移している。２月は冷え込みの厳しい日もあったが、雪の量がそれほど多くなかったこともプラスであった。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・例年と比較して天候が安定していることから、フェリーの欠航回数が減少しており、景気はやや良くなっている。
,,□,商店街（代表者）,単価の動き,・客と会話していても、景気は変わらないと話す客が多い。
,,□,商店街（代表者）,販売量の動き,・今年の冬は異常に寒かったこともあり、家から出ない人が続出している。そのため、百貨店、飲食店、飲み屋などの売上が非常に悪い。
,,□,一般小売店［酒］（経営者）,お客様の様子,・２月は客先の中でも、スナックなどの売上が極めて良くない状況にある。そのため、当店の売上も日中はまずまずだが、夜間が良くない。
,,□,百貨店（役員）,来客数の動き,・前月に周辺のライバル店が閉店した影響もあり、２月は売上が良かった。
,,□,スーパー（店長）,来客数の動き,・足元の売上状況をみると、買上点数や客単価は前年とほぼ横ばいだが、専門店を含めた店舗全体の来客数が減少している。近隣の低価格店との競合が大きく影響している。
,,□,スーパー（役員）,来客数の動き,・当地域の累計降雪量は例年と比べると少ないが、１月中旬以降の積雪で道路幅員が減少しており、客が買物に行きづらくなっている。また、雪かきなどの作業が増えていることもマイナスとなり、来客数は前年比で約２％減少している。一方、野菜類の相場が低めで推移していることで商品単価が低下しているが、客単価が落ち込むなどの影響はみられない。
,,□,スーパー（役員）,それ以外,・駅前の老舗百貨店が閉店したが、その分、どこかの景気が良くなったという話が聞こえてこない。老舗百貨店の閉店に伴い、地域全体の景気が悪くなっている。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数が前年と横ばいで推移しているなど、変化がみられない。
,,□,コンビニ（店長）,来客数の動き,・来客数の前年割れが続いているため、景気は変わらない。
,,□,家電量販店（店員）,販売量の動き,・２月に実施したイベントでは前年以上の売上がみられたものの、月全体では前年を下回った。特に独り立ちセット、冷蔵庫、洗濯機などの売上が伸びなかった。
,,□,乗用車販売店（従業員）,販売量の動き,・来客数、販売量共に増加傾向がみられず、不安定な動きとなっている。この先への期待も持てない。
,,□,乗用車販売店（従業員）,来客数の動き,・春先需要の増えてくる時期であるが、３か月前と比較して、それほど来客数が伸びていない。
,,□,乗用車販売店（従業員）,販売量の動き,・客や商材に特別な動きがみられないため、景気は変わらない。
,,□,自動車備品販売店（店長）,来客数の動き,・売上は季節や時期にも左右されるため、一概にはいえないが、前年や一昨年と比べても数字自体に余り変化がみられない。インターネット販売が増えていること、国外製品が多く出回っていることから、商材の価格を比較した上で安い商材を買い求める客が増えている。
,,□,その他専門店［医薬品］（経営者）,販売量の動き,・温暖化のせいなのか天候が不安定である。来客数の動きをみても、例年にないほどの影響が生じている。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品価格が安定していることから、景気は変わらない。
,,□,高級レストラン（スタッフ）,販売量の動き,・週末はオープンと同時にほぼ満席となり、午後２時頃まで満席が続く。例年、この時期は地元客から観光客まで幅広い年齢層の客が来店するが、今年はピークタイムの混雑を避けて来店する子供連れの家族やお茶をしながら会話を楽しむ客が目立つ。午後３～５時の客が増えていることもあり、売上は前年から28％の増加となった。
,,□,高級レストラン（スタッフ）,販売量の動き,・２月は冬の恒例のイベントがあったことで、外国人観光客の入込が良く、その後も活況を呈した。しかし、20日過ぎからは、昼夜共に売上がダウンし、月全体の売上は前年並みとなった。この時期は天候や雪の解け具合がランチの客足に影響することが多い。
,,□,観光型ホテル（経営者）,来客数の動き,・北海道ふっこう割の効果も一巡して国内客の伸びが鈍化している。一方、外国人観光客は冬の恒例イベントと春節が重なったことで需要が集中し、機会ロスが生じた。
,,□,旅行代理店（従業員）,競争相手の様子,・同業者も含めて、売上が前年を上回らない傾向が出てきている。
,,□,旅行代理店（従業員）,来客数の動き,・来客数、客単価共に変化がみられない。
,,□,タクシー運転手,来客数の動き,・２月も前月までと同じように、タクシー１台当たりの売上は５％ほどプラスになっているが、乗務員不足で稼働率が悪く、会社の売上は４％のマイナスとなった。
,,□,タクシー運転手,来客数の動き,・スキー場への送迎のオーダーは微増だった。観光客のオーダーが減少したが、イベント関係のオーダーが微増となり、結果的に余り変化のない状況であった。
,,□,通信会社（企画担当）,お客様の様子,・競合他社からの流入が増えている反面、流出も同様に増えており、通信サービスの契約者は微増傾向にとどまっている。
,,□,美容室（経営者）,来客数の動き,・２月上旬に記録的寒波が当地上空に居座ったことで、かなりの来客数の減少がみられた。ただ、20日以降は来客数が増加したことで、結果的に前年並みの来客数及び売上となった。
,,□,美容室（経営者）,販売量の動き,・この３か月間、売上がほとんど変わらないまま推移している。
,,□,住宅販売会社（経営者）,お客様の様子,・住宅市場においては、消費税増税を前にして駆け込み需要が生じることを期待していたが、政府の消費税増税対策が複雑になったことで駆け込み需要がみられない。
,,□,住宅販売会社（経営者）,お客様の様子,・分譲マンションのモデルルームへの来訪客の多くは、分譲マンション購入の際の消費税増税の影響を熟慮しており、買い急ぐ客が余りみられない。
,,▲,商店街（代表者）,来客数の動き,・積雪が例年以上に多く、道路事情が悪いこともあり、客にとって外出しづらい状況が続いている。
