Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,－,－,－
,,○,商店街（代表者）,単価の動き,・高額商品の動きがやや良くなってきた。
,,○,衣料品専門店（店員）,販売量の動き,・１月は新春初売りもあり、客の購買意欲が高まった。売上も前年比125％となった。
,,○,乗用車販売店（従業員）,販売量の動き,・エコカー補助金終了後の谷間が過ぎて、ようやく上向きになってきた。
,,○,自動車備品販売店（店長）,来客数の動き,・単価は良くないが、来客数は伸びている。新車納車後の用品購入や車検入庫台数の増加が要因である。ただ、オーディオは価格が下がっている傾向にあり、一概に景気が良いとは言えない。
,,○,タクシー運転手,来客数の動き,・１月は雪が多く、道路の除雪も悪く、車が渋滞し走りづらかったため、タクシーの売上は前年より減っている。ただ、電話での注文が増えており、客の声を聞いても少し景気が良くなっているという話が多い。
,,○,タクシー運転手,販売量の動き,・年末から年始にかけての動きや、季節要因である寒さによる面もあるが、前月と同様に、消費の動きがやや強くなっていることで、受注量、売上とも、やや良くなっている。
,,○,タクシー運転手,販売量の動き,・観光客の減少が始まった３か月前と比較すると、帰省客の飲食や新年会などがあったことから、タクシーの売上は約9.4％の伸びとなった。また、前年と比較しても、約３％の売上増であったため、やや良くなっている。
,,○,美容室（経営者）,販売量の動き,・前年を５％上回る売上となり、明らかに数か月前とは雰囲気が異なってきている。商品も１ランク上のものに興味を持ち、説明を聞いてくれる傾向がみられる。
,,○,住宅販売会社（経営者）,お客様の様子,・年末年始にかけての株高円安で、客のムードが大変良くなっている。
,,○,住宅販売会社（従業員）,お客様の様子,・分譲マンションのモデルルームに来訪する客の数が増加しているが、それ以上に客の質が高い。冷やかしの客は皆無であり、モデルルームを見学する前に、自分でマンション購入に関する勉強をしてくる客も多い。
,,□,商店街（代表者）,販売量の動き,・１月はバーゲン月であったが、防寒物など、単価の高い商品の買い渋りがこれまでと同様にみられたほか、ニットやスカートなどの単品の売上も、前年と比べてもあまり良くなかったため、状況は変わっていない。
,,□,商店街（代表者）,お客様の様子,・全体的に良くも悪くもないという雰囲気にある。
,,□,商店街（代表者）,来客数の動き,・バス及び自家用車の使用状況を確認する限り、今月の中旬以降、主要購買層である中・高齢者の来街が低調である。比較的暖かくなる昼の時間帯も、カラオケなどの遊興施設を利用している買物袋を持たない若年層がみられる程度である。中心部のスーパーが中旬に閉店したことが影響しているとみられる。
,,□,商店街（代表者）,来客数の動き,・今年の北海道は、大雪、極寒という気象状況により、客が外出を控えている傾向がみられ、消費に多大な影響を及ぼしている。現在も、積雪による道路幅の減少により通行障害が多発していることで、バスや自家用車での外出が減っており、中心商店街は大打撃を受けている。
,,□,一般小売店［土産］（経営者）,来客数の動き,・今月は、例年にない寒波の襲来で天候の荒れている日が続いているため、交通寸断などが多く、来客数が落ち込んでおり、売上に悪影響を与えている。
,,□,一般小売店［酒］（経営者）,販売量の動き,・前年の10月以降、売上にブレーキがかかっている状況が続いている。年が明ければ、やや良くなるのではないかと期待していたが、最終的にはあまり良い売上ではなく、まだ前年の秋以来の悪い状況が続いている。
,,□,百貨店（売場主任）,単価の動き,・１月20日までの全店の売上は前年比93％であり、前月の前年比94.9％と比べて落ち込んでいる。買上客数も前年比93％となっており、前月の前年比102.9％よりも落ち込んでいる。
,,□,百貨店（役員）,販売量の動き,・日本経済全体では、円安、株高等に浮かれた感があるが、消費の現場では足元の動きが良くなっている実感はない。逆に、円安によるガソリンを含めた原材料の高騰が家計を圧迫し、消費が落ち込む要因となるのではないかと不安である。
,,□,スーパー（店長）,販売量の動き,・来客数は増えているが、買上点数が伸びていない。世間で騒がれているような景気の上昇は、北海道ではまだみられない。
,,□,スーパー（企画担当）,来客数の動き,・基本的に客の消費スタンスは変わっておらず、財布のひもは依然として堅いようである。マスコミでは高価格帯に明るい兆しがあるかのように報道する場面がみられるが、地方ではまだまだである。
,,□,スーパー（企画担当）,来客数の動き,・株式市場の盛り上がり、為替の円安傾向などがみられるが、店頭での来客数は依然として厳しい状況が続いており、顧客の消費行動に好転の兆しが見えてこない。
,,□,スーパー（役員）,来客数の動き,・月初より大雪に悩まされており、特に大型店舗など、商圏の広い業態では来客数が前年比で４～５％減少している。雪の多さに加えて、除雪が行き届かないことが問題となっている。客単価は、前年比で２％程度高くなっているものの、来客数の落ち込みが売上を落としている要因となっている。
,,□,コンビニ（エリア担当）,来客数の動き,・12月以降、低温と積雪の影響で、夜間と深夜の来客数が減少している。
,,□,コンビニ（エリア担当）,来客数の動き,・天候要因もあるが、早朝を中心に来客数が減少している。
,,□,家電量販店（経営者）,販売量の動き,・ＬＥＤ照明は省エネ商品ということで好調に売れているが、テレビの販売の落ち込みをカバーするまでには至っていない。価格下落と販売量の落ち込みが重なり、依然として状況は厳しい。
,,□,家電量販店（店員）,お客様の様子,・お正月の初売りは前年とほぼ変わらなかったが、１月後半にかけて、前年を下回ってしまった。
,,□,家電量販店（地区統括部長）,販売量の動き,・前年の地上デジタル放送への完全移行後の初売りセールよりは好調であったが、依然として単価が低く、全体としてはほぼ横ばいの売上であった。
,,□,乗用車販売店（従業員）,販売量の動き,・店舗により多少の違いがあるものの、ショールームに来る客がめっきり少なくなっている。また、新車に試乗した客であっても、乗換えは中古車にと言われるケースが増えている。
,,□,乗用車販売店（営業担当）,販売量の動き,・前年は新商品が出た時期であったため、単純に比較できないが、前年後半から客の動きや販売量に大きな変化はみられない。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油価格の高騰により、客の節約志向が強まっている。
,,□,高級レストラン（経営者）,来客数の動き,・毎年のことであるが、歳末商戦や正月商戦で出費がかさんでいるため、１～２月は来客数が減り、消費も控えられる傾向にある。 
,,□,高級レストラン（スタッフ）,来客数の動き,・今月は中旬から下旬にかけて悪かった。観光客らしい客は少なく、特にディナータイムはひどかった。イベントやフェアを企画しても、その時は客が入るが、それ以外の日は閑散としている。
,,□,高級レストラン（スタッフ）,来客数の動き,・政権が変わり、色々な景気対策が取りざたされているが、地方まで波及するにはまだまだ時間がかかる。また、今年はとても寒い中、重油、ガソリンが値上がりしているため、食にかけるお金が減少している。
,,□,スナック（経営者）,来客数の動き,・売上も来客数もあまり変わらないが、今度宴会をするとか、今度飲みに行くとか、今度繁華街に出るとか、そういう明るい声がかなり多くなってきている。
,,□,観光型ホテル（経営者）,来客数の動き,・外国人観光客は台湾を中心に回復しているが、国内旅行客の回復が遅れている。北海道内からの個人客はインターネット予約を中心に着実に増加しているが、道外からのツアー客が漸減している。
,,□,タクシー運転手,来客数の動き,・注文数は前年並みであるものの、問い合わせが減少している。
,,□,通信会社（企画担当）,お客様の様子,・春の新入学、新社会人の商戦時期にもかかわらず、商品、サービスに対する客の期待が競合他社に向いたままである。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・厳冬期を迎えて、旅客、車両輸送ともに輸送量が減少している。
,,□,住宅販売会社（従業員）,お客様の様子,・特に目立った動きがみられない。
,,▲,百貨店（売場主任）,来客数の動き,・今月は非常に寒い日が続き、前半はコート関連の防寒用品の売行きが良かったが、後半は降雪の影響もあり、来客数、売上ともに減少している。
,,▲,百貨店（販売促進担当）,来客数の動き,・月半ばからの連日の雪による交通機関のまひに加えて、日常の雪かきに追われることなどから、市内中心部への来街者が減少している。特に、高齢者でそうした傾向が顕著にみられることで、午前中の来客が少なくなっており、来客数が減少傾向にある。
,,▲,百貨店（販売促進担当）,単価の動き,・これまで客単価の上昇が、来客数の減少を補っていたが、今月は客単価の低下が顕著である。動員企画を実施することで、期間中は来客数の増加がみられ、波及効果として売上も増加したものの、企画終了後は来客数が前年を下回る傾向がみられた。
