Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,スーパー（役員）,販売量の動き,・東日本大震災の復興支援関連事業により食品の売上が良くなっている。米で前年の1.3倍、加工食品で前年の1.2倍の売上になっている。
,,○,美容室（経営者）,来客数の動き,・今年は大雪の影響で客足が途絶えていたが、暖かくなってきたことで交通環境が良くなったため、来客数が増加している。
,,○,住宅販売会社（従業員）,お客様の様子,・東日本大震災の前までは３月の移動を機に住宅を購入する客が増加傾向であった。また、客が購入の意思決定にかける時間がかなり短くなっており、来訪から１週間ぐらいで購入を決めるような客も増えてきていた。
,,□,商店街（代表者）,お客様の様子,・悪いなりにも安定してきた売上も東日本大震災を機に一気に消費マインドが下がっている。また、地震に伴いアジア系の旅行客がぱたっと減っており、売上も20～30％減っている。客は地震の話で持ちきりであり、買物どころではなくなっている。
,,□,商店街（代表者）,それ以外,・東日本大震災の影響により、地域によって差はあるものの、全体的に景気が落ち込んできている。
,,□,商店街（代表者）,来客数の動き,・東日本大震災の影響が大きい。商品の入荷が遅れるとともに、観光客の予約キャンセルが数多く発生している。また、義援金等の募金活動が各団体及び組織で実施されていることから、買物等の出費を抑制していることがうかがえる。20～21日の連休においても、初日の来街者数は普段の半分程度まで減少した。
,,□,百貨店（役員）,販売量の動き,・東日本大震災の影響でホームセンターやスーパーが売上を大きく伸ばしている一方で、百貨店は衣料品・宝飾関連が前年割れとなっている。商品の入荷も全く先が見えない。
,,□,スーパー（店長）,お客様の様子,・季節的には入学・進学のピークの時期だが、東日本大震災の影響が生じており、客の買い方が非常に慎重になっている。食料品や必需品の動きは良いが、高単価品、し好品の動きは非常に悪く、全体ではどちらとも言えない状態にある。プラスマイナスゼロの状況にある。
,,□,スーパー（企画担当）,お客様の様子,・東日本大震災の影響で、米やカップめん、水、日用品等の買いだめや、被災地の家族、親類への送付で一時的な仮需要が発生した。
,,□,スーパー（役員）,単価の動き,・今月の売上は前年比99.5％、客単価が前年比101.6％となっている。前月との比較では、数字が若干悪くなっているが、東日本大震災以降、チラシを止めていたことから、通常販促で営業していれば、売上は前年比104～105％まで伸びていたとみられる。
,,□,家電量販店（店員）,販売量の動き,・３月は家電エコポイント制度の最後ということで薄型テレビを買いに来る客で店がにぎわっている。薄型テレビの売上が全体の売上をけん引している状況にある。
,,□,家電量販店（地区統括部長）,販売量の動き,・家電エコポイント制度の最終月ということで、テレビを中心に販売台数が増加しているが、テレビのインチダウンや客単価低下の影響が大きく、全体としてはほぼ横ばいの状態である。
,,□,乗用車販売店（従業員）,販売量の動き,・東日本大震災の影響で自動車の入荷が完全に止まっており、実売の数字は極端に悪くなっている。ただし、受注量は前年に近い水準にあり、市場そのものはそう落ち込んでいない。
,,□,乗用車販売店（従業員）,単価の動き,・東日本大震災の影響で生産が落ち込んでおり、売上台数が減少した。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・東日本大震災直後はわずかに買いだめ需要がみられたが、現在は平常に戻っている。
,,□,通信会社（企画担当）,来客数の動き,・東日本大震災直後こそ来客数が減ったものの、３月全体としては前年並みの来客数、販売量を確保できている。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・年度末に入り、公共事業に関連する輸送が引き続き行われているため、好調のまま推移している。
,,▲,商店街（代表者）,来客数の動き,・東日本大震災以降、来客数が20％程度減っている。また、計画していたセールの開催も延期となっている。
,,▲,商店街（代表者）,来客数の動き,・今月前半はホテル、飲食店、土産店など観光関連の業種において、東北新幹線の新青森駅の開業効果がみられたが、東日本大震災後は状況が一転している。ホテルの予約のほとんどが取消しとなり、交通網も寸断されたことなどから、観光関連の業種は大幅に売上が減少した。また、災害による消費心理が購買意欲を減退させており、来街者もまばらになっている。
,,▲,商店街（代表者）,お客様の様子,・東日本大震災や津波の影響で物資が滞っていたため、商店街の店舗はますます疲弊している。
,,▲,百貨店（売場主任）,来客数の動き,・２月の買上客数は前年比97.6％であったが、３月は東日本大震災後の消費マインドの低下もあり、食品以外の部門が苦戦している。20日時点の買上客数は前年比90％台前半で推移している。
,,▲,百貨店（販売促進担当）,お客様の様子,・東日本大震災の心理的影響からか、地域的には被災・計画停電等の影響が全くないのにもかかわらず、来客数が悪化傾向にあり、客単価も低下している。
,,▲,スーパー（店長）,販売量の動き,・生鮮品の動きが今一つ鈍い。一方、インスタントラーメンや缶詰を始めとして、不足している商品が多く、入荷も見込めない商品もみられることから、十分な販売体制が取れていない状況にある。
,,▲,コンビニ（エリア担当）,販売量の動き,・東日本大震災以後、保存用の商品は特需で売れているが、客の来店頻度は低下している。
,,▲,家電量販店（経営者）,販売量の動き,・前年12月の家電エコポイント制度の改変により、付与ポイントが半減したことが販売量の減少につながっている。また、東日本大震災の影響により商品供給が不足している。
,,▲,家電量販店（店長）,単価の動き,・東日本大震災の影響かはまだ分からないが、地震後、客単価が下がっており、成約率も低下している。
,,▲,通信会社（社員）,お客様の様子,・本来であれば今の時期は新生活シーズンに向けて、活気付く時期であるが、東日本大震災の影響で消費者の自粛ムードが高まっており、積極的な消費行動がみられない。
,,▲,設計事務所（所長）,お客様の様子,・東日本大震災の影響で様々なプロジェクトが保留となっている。
,,×,商店街（代表者）,来客数の動き,・東日本大震災の影響で来客数が減少している。
,,×,一般小売店［土産］（経営者）,来客数の動き,・当地も東日本大震災と原子力発電所事故が影響を及ぼしている。２月のイベント期間中には、中国アジア系の外国人客が入込の５分の１を占めていたが、地震後は外国人客の姿を１人も見ることができなくなっている。
,,×,一般小売店［酒］（経営者）,お客様の様子,・例年であれば、３月は中旬から歓送迎会のシーズンに入り、客でにぎわうところだが、東日本大震災の影響でマインドが非常に冷え切っており、お酒に消費が回らない状況となっている。日を追うごとに売上が悪くなっている。
,,×,百貨店（売場主任）,お客様の様子,・東日本大震災の影響で、客の消費に対するマインドが大きく落ち込んでいる。
,,×,百貨店（売場主任）,お客様の様子,・３月は例年と比べて気温が低く、風の強い日が多かったため、春物の紳士服・婦人服関連のジャケット・コートなど、全てのアイテムが前年比90％前後という結果となっている。特に、東日本大震災以後は、節約ムード、自粛ムードが重なり、来客数が減少しており、客の様子が一変している。一方で、電池や米、水などについては買上が増えている。
,,×,百貨店（販売促進担当）,お客様の様子,・東日本大震災の発生により、来客数の減少に加えて、客単価の低下、ファッションアイテムの買い控えなどがみられており、景気が回復基調になっていた商況が一変する事態となっている。
,,×,スーパー（店長）,お客様の様子,・東日本大震災の影響で食品を中心に商品の未納が多発している。たばこも未入荷で売る商品がなくなってきている。また、自粛ムードが高まっており、５月人形や卒業式で用いる花などのお祝い関連商品の落ち込みが顕著である。
,,×,コンビニ（エリア担当）,それ以外,・東日本大震災以降、商品の供給が一部滞っている。買いだめ需要で米や水などの生活必需品を中心に一時的に売上が増えたが、商品が供給できないことの悪影響が出てきている。
,,×,乗用車販売店（営業担当）,それ以外,・商品の流通、製造がストップしており、商品が入ってこない状況にある。
,,×,その他専門店［医薬品］（経営者）,来客数の動き,・東日本大震災以降の購買動向が完全に低下している。震災の影響がほとんどない北海道でも消費に影響が出ている。
,,×,高級レストラン（スタッフ）,来客数の動き,・東日本大震災により、観光客が激減している。売上も前年の50％まで落ち込んでおり、今後の見通しが立たない状況となっている。
