Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,一般小売店［土産］（店員）,単価の動き,・観光客の客単価をみると、団体客では減っているが、少人数の個人客やビジネス客では１人当たり200円程度単価が上がってきている。
,,◎,一般レストラン（スタッフ）,お客様の様子,・前年に比べて来客数が増加するとともに、客単価も上昇しており、売上が増加している。特に領収書の発行枚数が増えており、法人の利用が回復してきている。
,,○,商店街（代表者）,来客数の動き,・前月末日に屋台村がオープンしたことで、集客力がアップしている。周辺飲食店への波及効果も高く、予想以上の好調さを保っている。
,,○,商店街（代表者）,単価の動き,・月初めに気温が高かったことで低迷していた防寒衣料も中旬以降は安定して売上が生じてきている。客単価も上がってきている。
,,○,百貨店（売場主任）,お客様の様子,・３か月前の８月は、例年、お盆から月末にかけて消費が落ち着く状況にあるので、客の様子からだけでは単純比較できないが、今月は重衣料を中心に好調さがうかがえる。ただし比較的安定していた食品部門で、ここ４か月連続して売上、来客数が前年を下回っていることが気がかりである。
,,○,百貨店（売場主任）,お客様の様子,・11月中旬までは気温の高い状況が続いていたが、その後は急に冷え込んだことから、冬物の衣料や靴等の動きが活発化してきている。
,,○,百貨店（販売促進担当）,販売量の動き,・10月は平年よりも気温が高く推移したため、冬物衣料の動きがなかなか軌道に乗らなかったが、11月に入り気温が下がったことから、顧客への販促活動を行ったところ、顧客の来店が格段に増加した。
,,○,スーパー（店長）,来客数の動き,・来客数は前年比101％となり、前年比ベースでは前月の90％から増加している。今年は冬の到来こそ遅いものの、景気回復をうかがわせる商品動向が顕著となっている。売上をみると、特に、家電は大型液晶テレビがけん引して、前年比33％の増加、また冬靴のバーゲンも功を奏して、前年比85％の増加となっている。前年比を部門別にみると、衣料品が126％、住居用品が96％、食品が102％、専門店が100％などとなっており、全体では前年比105％で推移している。
,,○,衣料品専門店（店長）,競争相手の様子,・今月下旬に開店した大型複合商業施設の売上が好調だと聞いている。実際に行ってみたところ、来店も多く、買上率も高いようである。年末が近いということもあるが、消費が上向いていると感じている。
,,○,衣料品専門店（店員）,お客様の様子,・高単価商品の動きが良くなってきている。またクレジットカードでの支払回数を１回又は２回とする客が増えてきている。
,,○,家電量販店（地区統括部長）,販売量の動き,・引き続き液晶テレビ、プラズマテレビ等の大型テレビが好調であり、前年比190％で推移している。
,,○,観光型ホテル（経営者）,来客数の動き,・会社や諸団体などのツアー客が堅調である。これまで控え気味だった団体旅行が、じわじわと復活してきている。ただし宿泊単価には多くを望めない状況である。売店の売上は好調に転じてきた。
,,○,設計事務所（所長）,お客様の様子,・施工中物件の追加工事に対して、寛容になっている気配がある。
,,□,商店街（代表者）,販売量の動き,・改装を行った店舗では、来客数が増加傾向にあり、販売量が増加しているものの、客は低単価商品を支持する傾向にあり、売上自体は変わらない。商店街全体への来街者は横ばいのままである。
,,□,商店街（代表者）,お客様の様子,・シーズンに入り冬物が少し動き出しているが、客の慎重な態度はなかなか変わらない。セール等には反応があるが、平日は大変苦戦している。
,,□,商店街（代表者）,来客数の動き,・時期的に観光客もあまり訪れず、地元客も年末を控えて日常の生活を引き締めている。
,,□,一般小売店［酒］（経営者）,販売量の動き,・９月、10月と売上はやや上昇していたが、11月は天候不順や灯油高騰の影響が生じており、消費に結びついていない。
,,□,百貨店（売場主任）,お客様の様子,・11月下旬から急に寒くなり、防寒コート、マフラー、手袋などの動きが顕著になっている。客の動きから、後半戦は伸びてきている。
,,□,百貨店（役員）,お客様の様子,・中旬になり気温が下がったことから、防寒衣料、特に重衣料等の動きに期待したが、客の買い方は慎重なままであり、購入を決めるまでの時間が長く、今一つ売上高が伸びない。
,,□,スーパー（店長）,単価の動き,・客数は前年比103％と伸びているが、単価が５％ダウンしており、結果として売上は厳しい状況が続いている。
,,□,コンビニ（エリア担当）,販売量の動き,・客の買上点数、客単価について大きな変動はないが、来客数が減っている。競合店もチラシの回数を多くするとともに、商品価格を下げており、集客に力を入れている様子がうかがえる。
,,□,コンビニ（エリア担当）,競争相手の様子,・自社の業績は好調ではあるが、周辺の競合店の業績は軒並み95％台で推移しており、油断はできない状況にある。
,,□,家電量販店（店員）,単価の動き,・客の平均単価が上がらない。
,,□,乗用車販売店（営業担当）,来客数の動き,・新商品の販売が短い期間で終わってしまう。
,,□,住関連専門店（経営者）,販売量の動き,・相変わらず年末にかけての盛り上がりがない。最近オープンした大型複合商業施設の影響が気がかりである。
,,□,その他専門店［医薬品］（経営者）,来客数の動き,・依然として客は目的買いをしており、浮動客を望めない状況にある。客数を維持するための顧客イベントに依存している状態が続いている。
,,□,高級レストラン（スタッフ）,来客数の動き,・今月前半は一部の観光施設の休業の影響から、観光客の来店が前年を下回ったが、後半に入り持ち直し、全体ではほぼ横ばいであった。客層は観光客が主であるため、イベント等にも左右されやすい。
,,□,タクシー運転手,お客様の様子,・緊急を要する場合を除き、バスや地下鉄を移動手段として利用しているようだ。
,,□,住宅販売会社（従業員）,販売量の動き,・住宅業界ではマンションが好調だが、土地付きの戸建て住宅は非常に厳しい状況である。
,,▲,スーパー（店長）,販売量の動き,・３か月前と比較して販売量が減っており、95％となっている。10月と比較しても４％ほど販売量が減っており、前年と比べても４％ほど販売量が減っている。
,,▲,コンビニ（エリア担当）,それ以外,・通常の商品の動きはさほど変わっていない。ただしクリスマスの予約商品のようにし好性の強い商品の動きがやや良くなってきている。
,,▲,衣料品専門店（店長）,販売量の動き,・店の催事も良くなく、販売量が悪い。また商店街の売出しも状況をみると良くない。
,,▲,乗用車販売店（従業員）,競争相手の様子,・新型車が出ている販売店はそれなりの売上があるが、出ていない販売店は大きく売上を落としている。
,,▲,乗用車販売店（従業員）,販売量の動き,・前年より契約数が少なく苦戦している。競合店も同様である。
,,▲,高級レストラン（スタッフ）,来客数の動き,・イベント時の集客はあるが、通常時の来客が少ない。
,,▲,高級レストラン（スタッフ）,販売量の動き,・ランチでは地元企業のビジネスマンが激減して、売上は前年比78％となった。夕食では、告知に力を入れたボージョレーヌーボーのディナー企画が功を奏したが、予約以外のフリー客はかなり減少した。ただし悪かった前年よりは10％ほど上回っている。個室では観楓会を食事会に変更した高単価の団体が入ったことで、前年よりも40％増えた。全体での売上は前年を２％下回った。
,,▲,旅行代理店（従業員）,販売量の動き,・年末年始の宿泊プランの販売状況が悪く、販売人員で前年同期の70％以下に伸び悩んでいる。
,,▲,旅行代理店（従業員）,来客数の動き,・来店数、単価とも伸びず、低下傾向を示している。
,,▲,旅行代理店（従業員）,お客様の様子,・国内旅行の単価が下がっている。単価の高い客と低廉な客とにはっきり分かれてきており、中間の需要が伸び悩んでいる。
,,▲,観光名所（役員）,来客数の動き,・ロープウェイの輸送人員は前年比で８％の減少となっており、レストランの売上も１割の減少となっている。
,,▲,美容室（経営者）,来客数の動き,・再来店率が以前より悪くなっており、それに伴い売上も10％ほど前年より悪化している。
,,▲,住宅販売会社（従業員）,販売量の動き,・販売量が低下している要因として、所得の不安定さが第一にあり、状況としては非常に悪い。
,,×,タクシー運転手,来客数の動き,・例年、11月は初雪が降り、寒くなってタクシーの利用も増えてくる時期であるが、今年は暖冬で雪もほとんどないため、タクシー利用客が前年と比べても大きく減っている。また規制緩和で札幌市内のタクシーの台数が増えているため、乗務員１人当たりの売上も大きく減っている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・大都市圏での動きが引き続き好調に推移している。
,,○,通信業（営業担当）,取引先の様子,・受注が堅調に推移しており、業績の上方修正や新規設備投資という話を聞く回数が増えてきた。
