Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,－,－,－
,,○,商店街（代表者）,販売量の動き,・春になり、人の流れが良くなったことで景気がやや良くなっている。
,,○,百貨店（売場主任）,お客様の様子,・３か月前の売上が前年比97％程度だったのに対して、４月は前年比108％台で推移している。競合店も前年比105～108％台で推移しており、４月に入ってから潮目が変わったようである。来客数は依然として前年比98％台で推移しているが、客単価が上昇していることから、客の財布のひもが緩んできていることがうかがえ、景気回復の兆候とみられる。外国人観光客による消費も引き続き好調で、化粧品と特選ブランドに人気が集中している。
,,○,百貨店（販売促進担当）,来客数の動き,・気温の上昇とともに来客数もプラス傾向で推移している。雪解けが進み、ようやくコートを脱げる気温となったこともあり、婦人服や婦人雑貨を中心に春物衣料の動きが活発になってきている。
,,○,スーパー（店長）,販売量の動き,・４月に限っては来客数こそ伸びていないものの、客単価と売上点数が前年並みとなるなど、３か月前と比べて微増している。販売量もここ３か月、緩やかに増加している。
,,○,スーパー（店長）,来客数の動き,・春商戦に入り、衣料部門、食品部門、住宅余暇部門の全ての部門で来客数が前年を上回っており、売上に貢献している。
,,○,衣料品専門店（店長）,来客数の動き,・客単価は低下傾向だが、それを補うだけの来客数がみられており、３か月前と比べて拡大傾向にある。
,,○,自動車備品販売店（店長）,販売量の動き,・原油高騰に伴う国内タイヤメーカーの値上げがニュースで流れたことから、客のタイヤ購入が増えている。ただ、タイヤの値上げが６月１日からの予定となっているため、６月以降のことが不安である。
,,○,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・車両整備など、燃料油販売以外の売上が伸びている。
,,○,旅行代理店（従業員）,来客数の動き,・今年は４月中旬まで降雪があり、春が遠い感じであったが、下旬から暖かくなってきたことで、視察や観光などの団体客の動きが目立ってきている。この後もゴールデンウィークの観光需要などが期待できる。
,,○,旅行代理店（従業員）,販売量の動き,・行き先にもよるが、海外旅行の動きが復調傾向にある。
,,○,旅行代理店（従業員）,来客数の動き,・夏から秋にかけての旅行を検討している客が多く、店頭での相談件数が徐々に増えている。
,,○,美容室（経営者）,来客数の動き,・３か月前と比べて、客の来店周期が明らかに短くなっており、それに伴って売上も増えている。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・観光客が徐々に増加している。今後の輸送量にも期待が持てる。
,,□,商店街（代表者）,来客数の動き,・中心部に立地していた百貨店が閉店したことで、商店街への集客が落ちている。
,,□,商店街（代表者）,お客様の様子,・客の反応は前月と変わっておらず、同じような様子のままである。
,,□,商店街（代表者）,来客数の動き,・前々月以降、日中の来街者数が低調なまま推移している。物販店に足を踏み入れる客が少なく、駐車場の空き状況から自家用車を利用して商店街を訪れる客が増加する兆しもみえない。近隣のスーパーでは、午前11時頃及び午後３時頃に日配品を買い求める客でにぎわっているが、当商店街まで流れてくる客は限られている。
,,□,商店街（代表者）,販売量の動き,・今年は雪解けが早かったが、気温が低いため、春物が苦戦を強いられている。ただ、例年並みの売上を保つことのできた店舗が多いようである。
,,□,一般小売店［土産］（経営者）,来客数の動き,・４月の売上は前年比97.9％であった。当店は観光通りにあるため、当地中心部の景気とは違う面もあるが、ゴールデンウィークの始まった月末最後の１週間の売上がやや悪かった。
,,□,スーパー（店長）,お客様の様子,・悪天候の影響もあり、来客数が前年を下回る状況が継続している。また、この時期は気温の変化に左右されやすく、前年と比べて気温が低いことから、春夏の季節商材の購入が少ない。ゴールデンウィークを迎えて気温が上昇することを期待している。
,,□,スーパー（役員）,それ以外,・北海道新幹線開業１周年のイベントが行われたが、前年と比べて盛り上がりが感じられなかった。
,,□,コンビニ（エリア担当）,来客数の動き,・４月に入り、農作業従事者や漁業関係者などの動きが目立つようになってきている。
,,□,衣料品専門店（店長）,来客数の動き,・来客数が非常に少ない。
,,□,家電量販店（店員）,来客数の動き,・４月初旬の転勤、入学などに伴う動きは前年と同様であり、あまり変化がみられなかった。
,,□,乗用車販売店（経営者）,販売量の動き,・レンタカー需要が好調に伸びている反面、小売が思ったほど伸びてこない。中古車も厳しい状況が続いており、大きな変化はみられない。
,,□,乗用車販売店（従業員）,販売量の動き,・前年同時期からの変化がみられず、景気の上向き感などが感じられない。
,,□,高級レストラン（スタッフ）,販売量の動き,・前年３月下旬の北海道新幹線開業の効果は年内まで続いたが、その効果もほぼ落ち着き、４月の売上は前年から24％の減少となった。前々年との比較でも10％の減少である。
,,□,旅行代理店（従業員）,販売量の動き,・先行営業数値が前年と変わらないため、景気は変わらない。
,,□,タクシー運転手,来客数の動き,・今年は前年と比べてイベント関係での利用が好調だが、観光客による利用が減少している。外国人観光客による利用にも変化がみられない。
,,□,タクシー運転手,販売量の動き,・３か月前と比較してあまり変化がみられない。社員数は増加しているが、まだ結果が数字に表れていない。
,,□,タクシー運転手,来客数の動き,・３か月前と比較すれば、若干の上向き傾向にあるが、景気動向自体に変化はみられない。観光客の動きもまだ鈍く、今後の動きに期待している状況である。
,,□,通信会社（社員）,販売量の動き,・ゴールデンウィークなどの季節要因に伴う変化はあるものの、販売量の動きをみる限り景気が大きく右肩上がりで推移しにくい状況にある。来客数なども前年から伸びていない。
,,□,観光名所（従業員）,来客数の動き,・４月28日時点の当施設の利用乗降客数は前年比87.5％となっている。ただ、減少分のほとんどが天候不良に伴う運休の影響であり、その分を差し引いて比較すると、前年とほぼ同数になることから、景気は変わらない。
,,□,美容室（経営者）,単価の動き,・新メニューの導入により客単価がアップしている。また、４月は週末から始まり、週末で終わったため、ほかの月と比べて来客数も多かった。
,,□,住宅販売会社（経営者）,お客様の様子,・金利が下がったままであるため、引き続き住宅への需要がみられる。ただ、需要がアパートや借家に集中しており、アパートの需要がそろそろ落ち着いてくることが懸念される。
,,▲,百貨店（役員）,販売量の動き,・最近の客の様子から、景気はやや悪くなっている。
,,▲,百貨店（営業販促担当）,販売量の動き,・４月に入り、来客数が前年実績を上回っているが、婦人服、雑貨を中心に買上客数が減少している。また、目的買いの傾向が強く、客単価もダウンしている。特に買回り品の動きが弱くなってきている。
,,▲,コンビニ（エリア担当）,来客数の動き,・４月前半は低温の日が続いたことで来客数が伸び悩んだ。また、これまでは年金支給週に酒やたばこの売上が増加する傾向があったが、増加幅が縮小傾向になってきており、高齢者の消費量が減っている。節約志向が高まっているためとみられる。
,,▲,コンビニ（オーナー）,来客数の動き,・４月の売上は前年比89％であった。今月、スタッフが１名退職したが、１年前から退職者の補充がゼロのままであり、人員不足からサービスレベルが低下し、苦戦している。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型車効果が早くも薄れてきていることから、景気はやや悪くなっている。
,,▲,乗用車販売店（従業員）,販売量の動き,・これから夏場、お盆辺りにかけて、軽自動車を中心にフルモデルチェンジ、イヤーモデルチェンジが行われる時期となるため、車の購入をそこまで待つという客が多く、販売台数がやや落ちている。
,,▲,その他専門店［医薬品］（経営者）,来客数の動き,・今年の冬は大雪などの天候の影響で客足が遠のいたが、顧客の高齢化が進んでいることも来客数の減少に拍車を掛けており、４月になっても景気の悪い状態が続いている。
,,▲,高級レストラン（スタッフ）,お客様の様子,"・４月はメニューの人気が良くなかったこともあり、景気はやや悪かった。例年、ゴールデンウィーク前後は良くないが、今年は特に悪かった。北海道では飲食店の経営環境が厳しいようで、閉める店も多いと聞く。知人が経営する個人レストランでは売上が伸びず、営業時間が終わった後、夜間清掃のアルバイトをしている。また、食品業者からは、仕入価格が1,000円以内でより品質の良いワインを飲食店から求められるようになってきており、ワインの販売単価が下がっているとの話を聞く。"
,,▲,高級レストラン（スタッフ）,来客数の動き,・客１組当たりの利用人数が減少傾向にあり、全体の来客数も減少傾向にある。
