Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,－,－,－
,,○,商店街（代表者）,販売量の動き,・輸出が順調になってきたことで、果物の出荷量が増えた。人の出入りはままならないが、物流は戻りつつある。
,,○,その他専門店［医薬品］（経営者）,お客様の様子,・客の動向をみると、良くも悪くも新型コロナウイルス慣れしてきている。ただ、感染対策については、普通に対応している人と余りにも過剰になっている人に分かれている。新型コロナウイルス対策商材が順当に入荷している分、客の表情がよくうかがえる。
,,□,商店街（代表者）,来客数の動き,・外出自粛や感染リスク回避の動きが強まっていることで、来街者の減少が止まらない。例年であれば、年末という季節要因により、売上が通常月の２倍以上となるような店舗においても客が減少している。特に飲食店においては、危機的な状況にある店舗も少なからずみられ始めている。また、カラオケなど、若年層が日中に利用することの多い遊興施設においても、前年と比べて来客数が半減しているとみられる。
,,□,一般小売店［土産］（経営者）,来客数の動き,・12月の売上は前年比26.7％であり、このままでは当社の社員35人が路頭に迷いそうである。国内の製薬会社がワクチンを製造することを期待している。
,,□,一般小売店［酒］（経営者）,販売量の動き,・客先からの注文が少なくなっており、客単価も低下している。
,,□,百貨店（売場主任）,来客数の動き,・新型コロナウイルス感染者数が高止まりしていることで、来客数の減少が続いている。
,,□,百貨店（販売促進担当）,来客数の動き,・来客数が前月末から急激に減少していたが、12月に入ってからは持ち直してきている。年明けもこの傾向が続くとみられる。
,,□,百貨店（営業販促担当）,来客数の動き,・来客数の落ち込み幅が改善しないまま推移している。目的買いでの来店となっているため、今必要とされる商材は売れるが、来客数と比例するような日配食品や雑貨類は苦戦している。
,,□,スーパー（店長）,お客様の様子,・食品や日用品については、前年と比べても遜色ない売上にまで戻りつつある。一方、衣料品関連については、新型コロナウイルス第３波の影響もあり、外出需要でのファッション衣料、宿泊需要での旅行かばんや服飾関連などのトレンドが一向に上がってこない。売れているのはリラクシングウェアなどの在宅時に使用する商材が多く、客単価、販売点数のいずれも上向いてこない。
,,□,スーパー（企画担当）,来客数の動き,・第３波ともいえる新型コロナウイルスの感染急拡大もあり、内食需要が高まっているとみられるものの、客の来店頻度はそこまで上がっていない。客がまとめ買いをするケースが増えている一方で、他店との価格競争が激しくなってきており、消費動向は予断を許さない状況にある。
,,□,スーパー（役員）,来客数の動き,・この数か月、来客数の減少、客単価の上昇という傾向に変化はみられず、売上も前年を２～３％程度上回って推移している。ただ、飲食店関連の業態が非常に厳しいなか、食品小売業も売上がやや減少しているようにみえる。年末までの４日間の売上が大きいため、これから大きな影響が生じるのではないかと懸念している。
,,□,スーパー（役員）,販売量の動き,・客の在宅比率が高まったこともあり、年末商戦はおせちを中心に前年以上に商材が売れている。
,,□,コンビニ（エリア担当）,お客様の様子,・物販についてはまずまず良い傾向のようにみえるが、工事関係や旅行関係の環境が厳しいことから、全体的には来客数が減少している。
,,□,コンビニ（エリア担当）,お客様の様子,・年金などでまとまった現金が入ってきた際に、客が商材をまとめて購入する傾向がみられる。巣籠り需要はみられるが、景気という観点では動きが読みにくい状況にある。
,,□,衣料品専門店（店長）,販売量の動き,・忘年会や成人式など、スーツの需要が高まるような会合や式典が中止となっているため、店全体の販売量は７割減となっている。
,,□,家電量販店（経営者）,来客数の動き,・新型コロナウイルスの影響により、加湿器や空気清浄機の売上は好調だが、テレビの販売が例年と比べて低調である。
,,□,自動車備品販売店（店長）,販売量の動き,・自粛が続いているなか、客の必要不要といった行動が明確になっている。来客数や購買単価について、変化のみられない状況が続いている。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・新型コロナウイルスの感染拡大に伴い、販売量の前年比が芳しくない状況となっている。
,,□,美容室（経営者）,販売量の動き,・売上は前月よりも多少良くなっているが、時期的な影響とみられる。前年の売上とほぼ変わってないため、景気が上向いているとはいえず、ほぼ変わらないままで推移している。
,,□,美容室（経営者）,来客数の動き,・年末年始について、感染拡大地域から帰省した人の受入れを制限することを予定しているため、来客数が例年よりも減ることが見込まれる。
,,▲,商店街（代表者）,お客様の様子,・客の様子をみると、やはり新型コロナウイルスの影響が大きい。新型コロナウイルスの問題が解消されない限り、この状態が続く。
,,▲,一般小売店［土産］（経営者）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンでの札幌市除外に加えて、年末年始におけるＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの全国一斉停止により、３か月前に前年の７割程度であった売上が、現在は３割を下回る状況にある。年末年始の乗降客数が前年の50％程度と見込まれていることから、12月の売上は良くても前年の３割から３割５分になるとみられる。
,,▲,コンビニ（エリア担当）,それ以外,・今年は新型コロナウイルスの影響で飲食店への販売額が減少しており、年末の需要がなくなったことで減少幅が大きくなっている。また、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンから札幌市が除外されたことで、それまで回復傾向となっていた観光地、ホテル近隣の店舗での売上が再び大幅に減少している。
,,▲,家電量販店（店員）,来客数の動き,・12月はプレミアム付商品券の利用可能期間と大売出しが重なったことから、目的買いの客が多くみられ、来客数、売上のいずれも前年を上回った。ただ、そうした特殊要因を除くと、景気はやや悪い。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型コロナウイルスの影響が懸念される。
,,▲,乗用車販売店（従業員）,販売量の動き,・例年10～11月がタイヤ交換時期ということもあり、12月は落ち着く時期である。今年は新型コロナウイルスの影響でＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンで札幌市が除外されたことなどから、自粛の動きが強まり、客が出歩くことをしづらくなった。そのため、車を勧めづらくなり、例年と比べても景気が尻すぼみになっている。
,,▲,乗用車販売店（従業員）,来客数の動き,・新型コロナウイルスの影響で、不要不急の外出を控えるように要請されているため、客の動きが良くない。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型コロナウイルス第３波の影響で自粛の動きが強まっていることもあり、販売について動きが悪くなってきている。
,,▲,タクシー運転手,販売量の動き,・新型コロナウイルス第３波の影響により、全般的に外出機会が減っている。収束するか、対処法が確立するまで、安定した売上は見込めない。
,,▲,通信会社（企画担当）,来客数の動き,・現在、店舗では予約を原則としていることから、ショッピングモールや郊外型スーパーへの出店販売により客への声掛けを行っているものの、秋以降、光通信サービスにおける集客が悪化している。
,,▲,観光名所（従業員）,来客数の動き,・これまでＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン利用者が好調に推移していたが、新型コロナウイルスの感染拡大に伴い、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの全国一斉停止のアナウンスが出たことで利用者が一気に減少した。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン開始前の来客数が例年の30％程度だったのに対して、12月は26日現在で例年の27％程度となっている。
,,▲,美容室（経営者）,来客数の動き,・12月の繁忙期においても予約制限を実施することで密にならないように調整しているため、売上が上がらない。また、新型コロナウイルスの感染状況が悪くなり、自粛要請が出たことで、客の来店周期が長くなっている。そのため、例年のような売上は望めない状況にある。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・新型コロナウイルスの感染拡大傾向が続いているなか、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの全国一斉停止が決まったこともあり、人の往来が減少している。
,,▲,住宅販売会社（経営者）,お客様の様子,・客の商談に要する時間が以前よりも長くなっている。購入するか否かの意思決定をできない客も増えてきている。
,,×,商店街（代表者）,来客数の動き,・自粛要請が出てから街の人出が極端に減った。同時に来客数も大幅に減った。
