Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・８月に入り、来街者が増加する兆しがみられる。中心部店舗の駐車場や有料駐車場において、例年の半分以下ではあるが、道内他都市や道外客の車がみられるようになっている。また、地域住民についても、平日10時以降の午前中や午後４時以降の買物客が増加している。
,,○,一般小売店［酒］（経営者）,販売量の動き,・８月に入り、売上は前年の80％まで回復してきたが、下旬に当地で新型コロナウイルスのクラスターが発生したことで急ブレーキが掛かり、最終的な売上は前年の60％台となった。ただし、３か月前と比べれば景気はやや良くなっている。
,,○,百貨店（販売促進担当）,来客数の動き,・新型コロナウイルスの影響が若干なくなりつつある。来客数も少しずつ増加している。
,,○,百貨店（役員）,お客様の様子,・３か月前は新型コロナウイルスの影響で休業するなど、最も景気の悪い状況にあったため、景気はやや良くなっている。客の動きも３か月前と比べれば良くなっている。
,,○,コンビニ（エリア担当）,来客数の動き,・３か月前が底であったため、そこと比較すると景気は良くなっている。ただ、実態としては全然良くない。
,,○,コンビニ（エリア担当）,お客様の様子,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの効果もあり、観光客がやや戻りつつある。
,,○,乗用車販売店（経営者）,販売量の動き,・月を追うごとに来客数と受注量が前年を上回るようになってきている。登録台数も前年比でのマイナス幅が縮小してきている。
,,○,乗用車販売店（従業員）,販売量の動き,・販売量が少しずつ上向いてきている。
,,○,乗用車販売店（従業員）,販売量の動き,・３か月前の５月と比べると販売量の動きははるかに良くなっている。その要因として、新型コロナウイルスの影響が出始めた時と比べて、客の警戒心が薄らぎ、来場者の動きが活発になっていることが挙げられる。また、９月は当社の決算期となることもあり、販売量が一段と増加することが見込めるなど、景気が少しずつ良くなっている実感がある。
,,○,乗用車販売店（従業員）,販売量の動き,・３か月前は新型コロナウイルスの影響を最も強く受けていたが、８月は前年並みに近い販売量まで回復してきている。
,,○,自動車備品販売店（店長）,来客数の動き,・客の消費行動が増えてきている。
,,○,その他専門店［ワイン］（従業員）,お客様の様子,・新型コロナウイルスの収束がみえ始めたことで、客のマインドが回復してきている。
,,○,観光型ホテル（経営者）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが開始されたことで、北海道内を中心に個人客の予約が伸長している。８月の売上は当初想定を50％程度上回った。
,,○,観光型ホテル（スタッフ）,来客数の動き,・６月まで休業を余儀なくされ、７月に営業再開したが、客室の稼働は前年の20％前後にとどまった。８月は地方自治体の需要喚起キャンペーンに参画したこともあり、前年の30％前後まで上昇している。
,,○,旅行代理店（従業員）,来客数の動き,・新型コロナウイルスの影響が最も大きかった５月の空港利用者は前年比7.7％であったが、７月は前年比30％まで回復してきている。しかしながら、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンから東京発着分が除外されたことで、観光消費マインドが全体的に低下しており、道外観光客について期待したほどの伸びがみられない。
,,○,旅行代理店（従業員）,お客様の様子,・飽くまでも３か月前の緊急事態宣言期間中との比較であるが、客先で業務出張時の航空機、宿泊の利用が少しみられたことから、景気はやや良くなっている。ただ、前月と同様にＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの効果は薄い。また、企業や組織団体の旅行も客先の警戒心が強いことから、取扱のない状況が続いている。
,,○,旅行代理店（従業員）,来客数の動き,・３か月前の来客が全くなかった状況と比べると、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの影響もあり、来客数は増えている。ただ、来客数は数えることができる程度にとどまっている。市内の同業者も同じような状況と聞いている。
,,○,旅行代理店（従業員）,お客様の様子,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが始まったことで、少しずつ人の動きが出てきた。
,,○,タクシー運転手,販売量の動き,・どん底の３か月前と比べれば、景気はやや良くなっている。
,,○,通信会社（企画担当）,お客様の様子,・感染防止対策への理解が十分に進み、安心して専門店を訪れる客が増えてきている。それに伴い、家電量販店を中心に客の通信端末の買換え需要が高まってきている。
,,○,観光名所（従業員）,来客数の動き,・８月27日時点の利用客数は前年の34％程度であるが、６月が前年の６％程度、７月が前年の24％程度であったことから、利用客は徐々に回復しつつある。ただし、これくらいの水準では事業としては赤字続きであることから、非常に厳しい状態であることに変わりはない。
,,○,美容室（経営者）,来客数の動き,・３か月前は新型コロナウイルスの影響で午前中だけの時間短縮営業を実施していたため、その時期と比較すると８月は２倍以上の売上増となっている。ただし、前年比でみると売上が10％程度ダウンしている。
,,□,商店街（代表者）,お客様の様子,・客の様子をみると、景気が上向きか下向きかといった方向性は関係なく、新型コロナウイルスを受け入れていこうという意識になっている。
,,□,商店街（代表者）,販売量の動き,・新型コロナウイルスが流行し始めた３月以降、景気は余り変わっていない。
,,□,百貨店（営業販促担当）,来客数の動き,・お祭りの中止などにより来客数が大幅に減少しており、いまだに来客数の戻らない状況となっている。残暑や秋物の入荷遅れも影響している。
,,□,スーパー（店長）,それ以外,・引き続き新型コロナウイルスの影響がみられる。３～５月の状況と比べると、６月以降は回復基調にあるが、水準としてはまだまだ悪い。全体としては下げ止まった形での推移となっており、３か月前と比べても景気は変わらない。
,,□,スーパー（店長）,来客数の動き,・衣料品や日用品の動きをみると、６月は自粛の反動もあり、瞬間的に売上が回復したが、７月後半から再び低迷傾向に転じている。特にファッション衣料やキャリーケースなどの旅行関連商材の需要低迷は著しく、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンによる盛り上がりも感じられない。
,,□,スーパー（企画担当）,販売量の動き,・食品スーパーは、依然として巣籠り消費の影響でまずまずの景況感で推移している。
,,□,スーパー（役員）,来客数の動き,・今年はお盆の帰省者が少なかったが、帰省の影響で地方の新型コロナウイルス感染者数が増加していることで、外出控えやそれに伴うまとめ買いが増えている。また、外食も少しずつ増えているが、これまでと同様に内食型の生活が続いているため、食料品を中心に買上点数が増加傾向で推移している。来客数は減少しているものの、買上点数が増加していることで、売上も予算を達成しており、前年を上回る傾向が続いている。
,,□,スーパー（役員）,販売量の動き,・プレミアム付商品券の効果もあり、お盆商戦は前年並みの売上で終了することができた。
,,□,その他専門店［医薬品］（経営者）,来客数の動き,・新型コロナウイルスの影響が長期化している状況の中では、善戦しているといえるかもしれない。ただ、今後の見通しが立たないのは不安である。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・前年と比べて販売量が低迷している。
,,□,高級レストラン（スタッフ）,販売量の動き,・例年８月は１年で一番の稼ぎ時であるが、今年は新型コロナウイルスの影響で厳しい。ただ、３月以降では、久しぶりに忙しい月となり、スタッフは手際良く接客していた。最終的な売上は前年比58％と５割を超えた。
,,□,高級レストラン（スタッフ）,販売量の動き,・売上は前年比30％程度であった。３か月前よりは良いが、前月と変わらず、足踏みが続いている。一方、食品について、ちょっとした高級品やご当地名産などの通販、共同購入が堅調なこともあり、外食の利用はしばらく停滞が続く。また、一部の観光地では観光客の入込があるようだが、当地では観光客の利用は伸びておらず、旅行客の利用はビジネス客が多くなっている。
,,□,スナック（経営者）,来客数の動き,・まだまだ通常の月の売上には戻っていない。ただ、少しずつ客が外出するようになってきたことは間違いない。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・新型コロナウイルスの影響は変わらない。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの効果も薄く、輸送量は前年を大幅に下回り、減少の一途をたどっている。
,,□,住宅販売会社（経営者）,お客様の様子,・新型コロナウイルスの終息がみえないことから、客が大きな買物、投資を控えている。様子見の状況が続いている。
