Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,一般小売店［土産］（経営者）,来客数の動き,・台風などによる災害が各地で続いている中、北海道では北海道胆振東部地震の影響で外国人観光客が半分以下に減っている。一方、現政権の経済対策の効果で国内観光客は好調である。全体的に景気は良くなっている。
,,○,商店街（代表者）,販売量の動き,・果実収穫の最盛期を迎えていることで、多少は動きが出ており、景気はやや良くなっている。
,,○,旅行代理店（従業員）,来客数の動き,・北海道胆振東部地震やその後の全道停電の影響で９月の航空機利用者数は大きく減少したが、その後はビジネス客を中心に回復している。国内観光客も外国人観光客も徐々に回復傾向にある。今後の北海道ふっこう割などの利用拡大策の効果にも期待している。
,,○,タクシー運転手,販売量の動き,・北海道胆振東部地震の影響で景気が一瞬冷え込んだものの、政府による後押しもあり、地震後の自粛ムードは解消され、客の消費意欲もみられるようになっている。
,,○,美容室（経営者）,販売量の動き,・９月の売上は台風及び北海道胆振東部地震の影響で20％ダウンしたが、10月は20％の増加がみられ、この２か月を平均すると例年同様の売上となった。
,,□,商店街（代表者）,お客様の様子,・客の反応はいつもと変わりがなく、北海道胆振東部地震という大きな地震があった割に変化がみられない。
,,□,一般小売店［酒］（経営者）,販売量の動き,・３か月前は需要の増える夏ということもあり、販売量自体は３か月前と比べると減っているが、これは例年の傾向であるため、景気は余り変わっていない。
,,□,百貨店（販売促進担当）,単価の動き,・９月の北海道胆振東部地震以来、外国人観光客の減少が続いている。若干回復傾向に転じつつあるものの、まだ震災以前の水準にはほど遠い。外国人観光客による売上の減少に伴い、客単価もマイナスとなっており、売上に大きく響いている。この傾向はしばらく続き、景気の全面回復はしばらく先になる。
,,□,スーパー（店長）,お客様の様子,・９月の北海道胆振東部地震後は、防災用品や食品などの需要が高まった一方で、衣料品などの売行きは不振だった。また、ガソリンや灯油の単価が上昇している中、客の生活防衛意識が高まってきている。
,,□,スーパー（店長）,来客数の動き,・前年の10月は日曜から始まったが、今年は月曜日から始まった。当店は大型店であり、土日が１日でも少ないと前年比に大きく響くことになる。
,,□,コンビニ（エリア担当）,販売量の動き,・客単価が上がっていることで売上は増加しているが、販売量は前年を下回っている。
,,□,衣料品専門店（店長）,来客数の動き,・10月に入り、秋の落ち込みからの回復がみられ始めている。客単価は低いものの、来店客が確実に購入するようになってきている。
,,□,家電量販店（店員）,来客数の動き,・４Ｋ放送についての問合せが多くみられる。一方で、暖房機の下見客の数が少ない。
,,□,乗用車販売店（経営者）,販売量の動き,・北海道胆振東部地震や台風などの自然災害の影響も回復傾向に向かってきているが、受注量に大きな変化はみられない。受注残も減少傾向であり、売上も伸びてこない。
,,□,乗用車販売店（従業員）,販売量の動き,・既存の商材に改良を加えた新商材が発売されているが、依然として販売量は変わらない。
,,□,乗用車販売店（従業員）,販売量の動き,・北海道胆振東部地震の影響で販売台数が思うように伸びてこない。停電で工場が止まったことの影響が現在も残っている。
,,□,自動車備品販売店（店長）,お客様の様子,・積雪がないことで冬タイヤ装着の動きが遅れているが、冬タイヤやワイパーなどの冬季商材は前年並みの販売がみられている。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・原油価格が高値で安定しているため、販売量の動きが鈍い。
,,□,高級レストラン（スタッフ）,販売量の動き,・ランチの動きは良かったが、夜の動きが悪く、全体では前年と変わらない。北海道胆振東部地震後は自粛ムードが漂っていたが、観光客向けの北海道ふっこう割が開始されたこともあり、国内客、外国人観光客の利用が増えてきている。市内には外国人観光客があふれている。ただ、地元客の利用はまだ少ない。
,,□,旅行代理店（従業員）,単価の動き,・北海道胆振東部地震及び停電の影響が酪農業を中心に出ている。また、天候不順による作物の生育遅れなどもあり、農業の今年の収穫高は過去最高となった前年に及ばない状況にある。
,,□,旅行代理店（従業員）,お客様の様子,・来客数が変わらないことから、景気は変わらない。
,,□,美容室（経営者）,来客数の動き,・この３か月、来客数はほとんど変わっていない。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・９月の北海道胆振東部地震の影響から、10月も引き続き旅客、車両共に輸送量が前年比で大きく減少している。特に本州からの観光客が減少している。
,,□,住宅販売会社（経営者）,お客様の様子,・分譲マンションのモデルルームへの来場客との商談内容や商談にかかる時間に大きな変化はみられない。
,,▲,商店街（代表者）,お客様の様子,・９月の北海道胆振東部地震の影響なのか、消費税増税の報道による影響なのかは分からないが、来客数や買上点数、客単価などが低迷している。
,,▲,商店街（代表者）,来客数の動き,・数か月前からの燃料の値上げの影響などにより、公共交通機関及び自家用車を使用する買物客が減少している。さらに、灯油価格が１リットル100円を超えていることから、冬季の燃料代を不安視する高齢者が出控えする傾向もみられる。また、小グループの外国人観光客の姿を見掛けても手ぶらで歩いていることが多く、当地において買物などもほとんど行っていないことがうかがえる。
,,▲,一般小売店［土産］（経営者）,来客数の動き,・北海道胆振東部地震の影響で９月は来道客が３割以上も減った。10月に入り少しずつ戻ってきているが、中国人や韓国人などの国際線利用客はかなり少なく、以前の半分にも満たない状況にある。
,,▲,百貨店（売場主任）,来客数の動き,・９月の北海道胆振東部地震以降、売上が前年を下回る傾向が続いている。また、食品の催事の来客数は良いが、そのほかの宝飾、婦人服、紳士服の催事では来客数が減っており、高額商材の動きも悪い。
,,▲,百貨店（担当者）,来客数の動き,・悪天候の影響により来客数が減少している。一方、月末に商店街との共同イベントを行ったことで集客面での効果もみられたが、買上には余りつながっておらず、10月は来客数、客単価共に厳しい状況にある。
,,▲,百貨店（営業販促担当）,来客数の動き,・９月の北海道胆振東部地震以来、衣料品の動きが鈍くなっている。また、震災後に伸びた食品、化粧品も10月は反動減となっている。前年あった物産催事が１つなくなったことも影響している。
,,▲,スーパー（店長）,来客数の動き,・ガソリンや灯油の価格高騰により、遠方からの来客数が減少傾向にある。
,,▲,スーパー（企画担当）,販売量の動き,・９月は北海道胆振東部地震の影響による特需が旺盛であったが、家庭内の備蓄が豊富になっていることもあり、落ち着きを取り戻すにつれて、売上が厳しくなっている。無駄な消費はしないといったムードも高まっている。
,,▲,スーパー（役員）,来客数の動き,・９月は北海道胆振東部地震の影響で必需品や備えなどで特需が発生し、来客数、客単価、商品単価などの全ての指標が過去数か月と比べて上昇したが、大きな出費につながったことの反動で10月は来客数の減少、客単価の低下がみられている。また、売上構成比では大きい部門ではないが、たばこの価格が10月から引き上げられたことも、来客数を減少させる要因となっている。
,,▲,スーパー（役員）,お客様の様子,・北海道胆振東部地震による震災特需が落ち着き、カップ麺、レトルトカレー、水などの売行きが急に悪くなった。家庭内在庫が増えているためとみられる。
,,▲,コンビニ（エリア担当）,お客様の様子,・たばこの売上が減少しているが、それ以外の商材については売上が回復してきている。
,,▲,コンビニ（エリア担当）,来客数の動き,・秋サケ漁が不振なことの影響で売上が減少している。
,,▲,乗用車販売店（従業員）,販売量の動き,・北海道では秋から冬に掛けての時期に景気が落ち込む傾向がある。春の商戦は１月から始まるため、年明けからの本番を控えて徐々に景気が落ちている。
,,▲,その他専門店［医薬品］（経営者）,販売量の動き,・年金月に売上がやや増加する図式が崩れてきている。客の動きの読めない時代になってきている。
,,▲,高級レストラン（スタッフ）,来客数の動き,・前年よりも来客数が減少傾向にある。
,,▲,スナック（経営者）,来客数の動き,・北海道胆振東部地震などの災害があったことに加えて、当地では市長選挙も近づいていることから、景気はやや悪くなっている。
,,▲,観光型ホテル（スタッフ）,来客数の動き,・９月の北海道胆振東部地震によるダメージが甚大であり、10月に入っても外国人観光客の回復は緩やかである。北海道ふっこう割の効果も実感できていない。
,,▲,旅行代理店（従業員）,来客数の動き,・北海道胆振東部地震以降、特に海外へ出掛ける客が減っている。
