I．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,一般小売店［土産］（経営者）,来客数の動き,・旅行客による国内需要の動きが、比較的、鈍い時期であるが、ゴールデンウィーク後の国内旅行客の落ち込みを外国人観光客が補っている。東南アジアからの外国人観光客を中心に、前年よりも売上が５割以上伸びており、外国人観光客が売上の底上げをしている。
,,◎,観光名所（従業員）,来客数の動き,・５月の利用乗降客数は、26日現在で前年を19％上回っており、実数でも約２万４千人と大きく伸びている。前年の５月も非常に利用乗降客数の多い月であったが、それ以上に利用者が伸びていることから景気は良くなっている。
,,○,商店街（代表者）,販売量の動き,・前年の５月は消費税増税後の落ち込みがあったため、前年比をみると、前年を上回った店がほとんどであった。今年はゴールデンウィークが長かったことに加えて、天候が良かったことから、郊外店を中心に好調であった。ただ、ゴールデンウィーク期間が長いと出費がかさむため、ゴールデンウィーク後は中だるみ気味であった。一方、給料日後は比較的順調な消費行動がみられる。
,,○,スーパー（店長）,販売量の動き,・前年と比べて、日曜日が１日多いため、単純比較はできないが、販売量は前年を上回った。３か月前との比較でも右肩上がりになってきている。
,,○,スーパー（店長）,単価の動き,・来客数の増加幅はまだ小さいが、客単価の上昇が顕著にみられる。
,,○,スーパー（企画担当）,お客様の様子,・株価が上昇を続けていることが、マスコミで頻繁に報道されるため、株の非保有者も何となく景気が良いと思うようになり、消費のブレーキを多少なりとも緩める傾向にある。ガソリン価格も前年と比較すれば、大幅に低下しており、ゴールデンウィークに遠出をした家族も多いと聞いている。
,,○,コンビニ（店長）,来客数の動き,・５月はカウンタードーナツの導入効果で、来客数が前年比106％、売上が前年比102％となり、ともに前年を上回った。
,,○,乗用車販売店（従業員）,販売量の動き,・前月、前々月と比べると、ある程度安定した販売台数がみられたことから、販売量がやや増えてきている。
,,○,高級レストラン（スタッフ）,来客数の動き,・観光シーズンに入り、５月前半は家族連れが多く、５月後半は年配の観光客が多かった。地元客も含めると、５月の売上は前年を４％上回るなど、まずまずであった。ただ、ランチ、ディナーとも日によっては、客の半数以上がアジア系外国人の時もあり、外国人を除くとどうなるのかといった不安もある。
,,○,一般レストラン（スタッフ）,単価の動き,・多少価格が高くても商品価値のあるメニューが売れるようになってきている。来客数は前年並みだが、客単価が前年比104％と好調である。
,,○,スナック（経営者）,来客数の動き,・客の出がやや良くなっている。観光客も少しずつ増えてきている。
,,○,観光型ホテル（スタッフ）,単価の動き,・高単価商材の販売量が前年よりも伸びている。
,,○,旅行代理店（従業員）,来客数の動き,・雪解けが早く、気候が安定しているため、農業などでの不安要素がなくなっており、それにともない団体需要、個人需要ともに動きが活発になってきている。
,,○,旅行代理店（従業員）,来客数の動き,・旅行業界では、季節的に夏場の旅行の受注期に入ってきたこともあり、客の動きが活発になってきている。今年の動向で特徴的なこととして、海外旅行が低迷している一方で、国内旅行が非常に好調なこと、９月の大型連休の受注が非常に良いことなどが挙げられる。
,,○,タクシー運転手,販売量の動き,・５月はゴールデンウィークがあったため、観光客の利用が多かった。３か月前と比較すると、売上は２％のダウンではあるが、前年の５月は３か月前と比較して売上が８％ダウンしていたため、落ち込み幅が小さかった。また、前年の売上実績と比較しても２％増加しているため、景気はやや良くなっている。
,,○,美容室（経営者）,来客数の動き,・客の来店周期が短くなっており、それにともなって売上も２％程度増加している。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・輸送量全体としては前年よりも落ち込み気味ではあるが、例年と同様に観光トップシーズンに向けて、旅客、車両とも、輸送量が増加している。
,,○,住宅販売会社（経営者）,お客様の様子,・株価が上がってきているため、消費者のムードが大変良くなってきている。
,,□,商店街（代表者）,お客様の様子,・必要なもの、欲しいものを客がよく吟味して買うようになっており、衝動買いが減少している。価格にも敏感になっている。前年の消費税増税後から、そうした状況がみられていたが、５月は特にそうした傾向が顕著に表れている。
,,□,商店街（代表者）,お客様の様子,・北陸新幹線開業の影響により、本州からの観光客が減少している。一方、中国系の外国人観光客が増加している。ただ、ホテル以外に目立った効果はみられない。
,,□,商店街（代表者）,お客様の様子,・客の様子をみると、世間で言われているほど、良い方向に向かっていないことがうかがえる。
,,□,商店街（代表者）,販売量の動き,・ゴールデンウィーク以降の観光客の増加を見込んでいたが、大型バスの乗入状況から判断して、国内観光客が前年よりも若干増加している一方で、外国人観光客が今一つ増加していない。ただ、国内観光客と外国人観光客を比較すると、客単価は外国人観光客の方が高いため、全体の売上がアップしているかどうかは判断しづらい。
,,□,一般小売店［土産］（経営者）,来客数の動き,・当店は昆布専門店であるため、日本人観光客が増えないと厳しい面がある。天候が良かったにもかかわらず、ゴールデンウィーク期間中の売上が大きく減少したこともあり、売上は前年比91.3％であった。選挙のある年は良くないとよく言われるが、本当のことなのかもしれない。
,,□,一般小売店［酒］（経営者）,単価の動き,・販売量についてあまり大きな変動はないが、得意先で客単価の改善している店が大変増えてきている。良い店と悪い店のばらつきはあるが、客単価が上昇している店が増えてきていることが、売上好調の要因となっている。
,,□,百貨店（売場主任）,来客数の動き,・催事場の物産催事を含めて、集客が非常に厳しかった。５月の来客数は前年比95％程度で推移した。
,,□,百貨店（売場主任）,お客様の様子,・来客数は前年比100％と前年並みであるが、定価品の売上が前年比103％となっており、新しい商材に対する客の購買意欲が強まっているとみられる。しかしながら、外国人観光客による売上が前年比255％となるなど、売上全体を支えている状況が継続している。
,,□,百貨店（担当者）,来客数の動き,・客単価、来客数ともに特段の変化がみられなかった。
,,□,百貨店（販売促進担当）,販売量の動き,・前年の５月は消費税増税後の落ち込みが続いていた月であるため、売上が前年比プラスで推移することは当然である。ただ、その中身についてみると、決して楽観できる内容ではなく、むしろ危機感を持って臨むべき状況にある。数字を作っているのは、依然として外国人観光客による売上であり、一般消費者の購買意欲は横ばいか低下傾向にある。
,,□,百貨店（役員）,販売量の動き,・極端な変化はみられない。
,,□,スーパー（役員）,来客数の動き,・５月に入ってから、来客数はほぼ前年並みで推移している。売上については、値上げなどにより商品単価が前年から４～５％上昇していることに助けられ、前年並みを維持している。
,,□,コンビニ（エリア担当）,販売量の動き,・消費税増税の影響を受けた前年と比較すると、回復傾向にはあるが、２年前の水準と比べると、大きく落ち込んでいる。特に販売量の減少幅が大きく、食品を中心に無駄な商材の買い控えが続いている。
,,□,コンビニ（エリア担当）,来客数の動き,・天候や１次産業の作業時期のずれなどといった要因もあるが、来客数の回復が遅れている。客単価は回復傾向にあるが、ゴールデンウィーク以降は横ばいとなっている。
,,□,衣料品専門店（経営者）,単価の動き,・前年と比べて売上が減少している。暖かくなると、市民や観光客が街を歩くようになるが、必要な物以外購入していない。催事の売上は良いものの、特価品にはあまり手を出しておらず、家計の節約傾向がうかがえる。
,,□,衣料品専門店（店長）,単価の動き,・来客数の動きは厳しいが、客単価が伸びている。
,,□,家電量販店（店員）,来客数の動き,・前年比でみると、売上がやや伸びている。
,,□,乗用車販売店（従業員）,販売量の動き,・販売､修理とも、売上が前年並みであり、景気が上向く気運がなかなかみえてこない｡
,,□,乗用車販売店（従業員）,販売量の動き,・販売量について、思ったほどの伸びがみられない。
,,□,乗用車販売店（役員）,販売量の動き,・市場に回復傾向がみられない。前年の同時期は消費税増税後のため、悪化傾向にあったが、それをも下回っている。
,,□,自動車備品販売店（店長）,競争相手の様子,・自動車の夏タイヤ市場の売上は前年を３％下回っているが、店舗の車用品全体での売上は４～５月と２か月連続で前年並みとなっている。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品価格が再び上昇傾向に転じたことで、販売量に影響が出ている。
