Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,一般小売店［土産］（経営者）,来客数の動き,・雪解けが早かった割に寒い日が続いたが、観光客は増えている。特に外国人観光客については、東南アジアからの観光客による売上が30％近くを占めるなど、助けられている。売上の前年比は98.8％、一昨年比は115.6％となっている。
,,◎,コンビニ（エリア担当）,お客様の様子,・客単価が上昇し、来客数を維持していることから、売上が増加している。
,,○,商店街（代表者）,販売量の動き,・青果物の取扱量が好調なため、景気はやや良くなっている。
,,○,一般小売店［酒］（経営者）,単価の動き,・相変わらず高額商材が売れており、客単価を押し上げている。特に夜の店では１本１万円以上のシャンパンがよく売れている。販売量も増えており、売上を押し上げている。
,,○,百貨店（販売促進担当）,来客数の動き,・史上初の10連休を前に、客の購買意識が高まっている。また、連休中は地方からの来客数が大きく伸びることも見込まれる。
,,○,スーパー（役員）,それ以外,・新元号に関連した商戦、ゴールデンウィークの10連休など、消費が活発になるきっかけがあったことから、景気はやや良くなっている。
,,○,コンビニ（エリア担当）,販売量の動き,・観光客が増えており、それに伴い販売量も増えている。
,,○,乗用車販売店（従業員）,販売量の動き,・新型車が出ることで好調な状態をキープできている。
,,○,その他専門店［医薬品］（経営者）,お客様の様子,・暖かくなってきたことで、主要顧客の高齢者が外出するようになってきている。ただ、天候に影響されるほど、顧客の高齢化が進んでいるということでもある。
,,○,高級レストラン（スタッフ）,販売量の動き,・ランチ、ディナー共に予想を上回る売上となるなど、景気はやや良かった。北海道ふっこう割が３月で終了するとみられていたこともあり、４月１週目は観光客が激減して、例年の半分以下になったが、大型連休のニュースが増えるにつれて来客数が日増しに増加し、10日過ぎからは例年を上回るペースで推移し、ゴールデンウィークを迎えようとしている。ゴールデンウィーク前後は旅行料金が高くなることもあり、時間に余裕のあるシルバー世代がゴールデンウィークの混雑を避けたためとみられる。
,,○,観光型ホテル（スタッフ）,来客数の動き,・北海道ふっこう割を利用した旅行商品の利用客が堅調に推移した。また、国内からの報奨旅行も好調であった。
,,○,通信会社（企画担当）,来客数の動き,・大手全社の通信サービスにおける秋からの販売方法の見直しに伴い、通信端末料金の値上がりが見込まれるため、駆け込み需要が徐々に増えてきている。
,,○,美容室（経営者）,来客数の動き,・大型連休を控えて、客の雰囲気がお盆前のようになっている。４月後半になって来客数が増加している。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・ツアー客を始めとして利用客が増加しており、それに伴い車両や荷物の輸送量も増加傾向にある。
,,□,商店街（代表者）,来客数の動き,・天候不順により来客数が５％以上減っている。
,,□,商店街（代表者）,お客様の様子,・客の反応は前月と変わっておらず、評価できない状態にある。
,,□,商店街（代表者）,来客数の動き,・季節要因を除けばやや悪い状態で推移している。特に商店街区域の駐車場の入庫数や乗合バスの乗降客数は低調である。また、当地をロケ地としたドラマが４月から放映開始となっているが、当区域において目立った観光客の増加などはみられない。
,,□,一般小売店［土産］（経営者）,来客数の動き,・時期的には閑散期であるが、３か月前と比べると外国人観光客が増えている。外国人観光客の入込は、北海道胆振東部地震の影響がほぼなくなったこともあり、前年以上になってきている。一方、国内客の入込はゴールデンウィーク前ということもあり、やや厳しい状況にある。
,,□,百貨店（売場主任）,販売量の動き,・３か月前と景気は変わらない。食品、特選などの部門は上向きだが、婦人服、紳士服、リビングなどの部門は下向きが続いている。
,,□,スーパー（店長）,来客数の動き,・買上点数や客単価は前年を維持しているが、来客数が減少している。ゴールデンウィーク前の客の購買行動をみても、衝動買いが少なく、目的買いが多い。
,,□,スーパー（役員）,来客数の動き,・客単価を３か月単位でみるとほぼ前年並みを維持しているが、ここ数か月、来客数が前年から1.5～２％の落ち込みで推移している。他社の開示データなどをみても、当地域全体の消費支出が上昇することは考えにくい。
,,□,コンビニ（エリア担当）,販売量の動き,・漁業の動きをみると、特にタラが前年と比べて良くなっていることから、客の動きが変化してきている。
,,□,乗用車販売店（経営者）,販売量の動き,・新型車効果を見込める販売店を中心に受注量が増えてきているが、メーカーからの供給状況が悪い。新車登録に伴う売上はレンタカー需要が活況だが、全体としては大きく変わらない。
,,□,自動車備品販売店（店長）,来客数の動き,・前年と同じ施策を行っているにもかかわらず、来客数が前年の90％にとどまっている。タイヤ購入が減っていることが主な要因となっている。タイヤ販売に関しては近隣の競合店も同様に苦戦している。
,,□,高級レストラン（経営者）,お客様の様子,・改元に伴い客の購買意欲が高まっており、一時的に景気は良くなっている。ただ、こうした状況は長く続かない。
,,□,高級レストラン（スタッフ）,来客数の動き,・今年のゴールデンウィークが10連休になったという特殊要因のため、４月前半の旅行が控えられ、売上が悪くなることを心配していたが、当地へのクルーズ船の入港などもあり、来客数は前年から19％の増加となった。ゴールデンウィークに入ってからも想定以上の来客数がみられ、29日には前年の倍以上の来客数となるなど、ここ数年の記録を更新している。
,,□,旅行代理店（従業員）,お客様の様子,・当地の観光宿泊客数はゴールデンウィークが10連休となった効果もあり、好調を維持している。当地を舞台にしたドラマの効果も見込めることから、今後も好調を維持することになる。
,,□,旅行代理店（従業員）,販売量の動き,・前年と比べて、来客数及び販売量が減っている。
,,□,タクシー運転手,来客数の動き,・４月の当社の売上は、タクシー１台当たりでは３％ほどのプラスとなったが、乗務員不足でタクシーの稼働率が大きく落ちており、会社の売上は３％ほどのマイナスとなった。
,,□,タクシー運転手,来客数の動き,・外国人観光客やイベント関係での利用実績に大きな変化はみられなかった。スキー客は前年と比べてやや減少したものの、全体的にほぼ例年並みの水準まで回復してきている。ただ、国内観光客の減少傾向は変わっていない。
,,□,タクシー運転手,販売量の動き,・例年、この時期は歓送迎会に伴い業務繁忙となる日があるが、今年は繁忙な日が余りみられない。
,,□,タクシー運転手,お客様の様子,・前年の４月は数％の落ち込みであったが、今年は２けたの落ち込みとなるなど、厳しい結果となっている。３か月前と比較しても悪くなっている。今後、春を迎えて、どのような動きになるか予想もつかない状況である。
,,□,観光名所（従業員）,来客数の動き,・前月までは利用乗降客数が前年を上回り続けていたが、４月は例年並みの利用乗降客数で推移している。
,,□,住宅販売会社（経営者）,来客数の動き,・ここ数か月、分譲マンションのモデルルームへの来訪者数に大きな変化はなく、来訪する客の様子にも大きな変化はみられない。全体的に良い状況ではないが、良くないなりに安定している。
,,▲,商店街（代表者）,お客様の様子,・４月は統一地方選挙があった。選挙のときに暇になるのは当たり前であり、ふだんなら選挙が終わった後に回復することになるが、今回は低調なままであり、商店街は閑散としている。ゴールデンウィークに突入しても、このままの状態が続くと大幅な営業不振に見舞われそうだ。
,,▲,百貨店（役員）,競争相手の様子,・２か月前はライバル店の閉店に伴う業績の回復傾向がみられたが、そのときとは状況が大分変わってきており、景気はやや悪くなっている。
,,▲,スーパー（企画担当）,販売量の動き,・ここにきて、とにかく景気が良くない。客の買物の様子をみると、必要最小限にとどめている。様々な食品が値上がりし、今年10月には消費税増税が予定されていることを考えれば、当然の動きといえる。価格を据置きにして容量を縮小しているものなども含めれば、本当に沢山の商材、サービスが値上げしている。
,,▲,コンビニ（エリア担当）,単価の動き,・値上げを行ったにもかかわらず、売上の伸び率は低下したままである。値上げした分だけ、客単価が上がっていないことから、客が安い商材にシフトしている。特にアイスで値上げしていない商材の動きが良くなっていることから、し好品であっても値段を気にして購入している客が多い状況がうかがえる。
,,▲,衣料品専門店（店長）,販売量の動き,・春のスーツの販売量が前年の80％と大きな落ち込みをみせている。
,,▲,家電量販店（店員）,来客数の動き,・４月前半の来客数は前年と変わらなかったが、後半になり前年から１割ほど落ち込んだ。
