Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,その他専門店［医薬品］（経営者）,お客様の様子,・きちんとした健康情報を教えてもらえる媒体として、街の医薬品店が認められつつある。正しい健康情報に耳を傾けてくれる真摯な客も増えている。有り難いと同時に責任を感じている。
,,□,美容室（経営者）,来客数の動き,・この３か月間、来客数はほとんど変わっていない。ただ、今後については心配がある。
,,▲,商店街（代表者）,お客様の様子,・緊急事態宣言により、政府から行動を自粛するような方針が発表されたため、客の行動にブレーキが掛かっている。
,,▲,スーパー（店長）,来客数の動き,・新型コロナウイルスの影響もあり、食品などの必需品以外の需要が極端に低下している。
,,▲,スーパー（企画担当）,販売量の動き,・食品スーパーでは巣籠り消費の影響で客単価が大きく上昇しているが、３密の回避を含めて、客の買物の風景もどこか緊張感が漂っており、ただならぬ様子がみられる。
,,▲,スーパー（役員）,お客様の様子,・新型コロナウイルスの影響での自粛などにより、今まで経験したことのない環境になっている。家庭での内食に移行していることで、スーパーマーケット業界においては買上点数が増加するなど、現状の数値は良くなっているが、決して景気が良いといえない。
,,▲,コンビニ（エリア担当）,来客数の動き,・食料品を取り扱っているため、客単価自体は伸びているが、新型コロナウイルスの影響で来客数が減少している。緊急事態宣言があったことで、日を追うごとにその影響が大きくなっており、景気は悪くなっている。
,,▲,自動車備品販売店（店長）,来客数の動き,・新型コロナウイルスの影響により自粛の動きが強まり、来客数は前年比83％と大幅にダウンした。
,,×,商店街（代表者）,来客数の動き,・緊急事態宣言に伴う外出自粛要請により、商店街は今まで体験したことがないほど、人出のない状況となっている。各店の売上もがた落ちで、売上が半分以下になっているところもみられる。
,,×,商店街（代表者）,来客数の動き,・区域内の飲食店、物販店のほとんどがゴールデンウィーク明けまで休業している状況であり、日中、夜間を通して来客数が激減している。日常生活に必要な商材を買い求める客もほとんどみられない。
,,×,商店街（代表者）,それ以外,・北海道では他地域より１か月以上も早く、北海道知事による緊急事態宣言が出されたことで、商業への影響が長期化している。こうしたなか、全国一斉の緊急事態宣言により、具体的な業種に休業要請が出されたことで、休業する店舗も多くみられるが、収入の見込みがない上、補償額も小さいことから、今後の存続が危ぶまれる。特に４月末の支払日に支払をできない店舗が多く出てくることになり、ゴールデンウィーク明けには間違いなく大量倒産が生じることになる。また、商店街では会員の負担を減らすため、既に会費の減額を行っているが、集金の見通しが立たない店舗もみられ、商店街の存続も危うくなっている。秋には、商店街も店舗もなくなるところが多発することになる。
,,×,商店街（代表者）,来客数の動き,・新型コロナウイルスの影響により壊滅的な状況となっている。
,,×,一般小売店［土産］（経営者）,来客数の動き,・当社では観光地に立地している店が多いが、コンブ小売専門店であることから、固定客が来店することを考慮して、５店舗のうち１店舗だけを開けている。売上は前年比11.8％、一昨年比11.6％となっている。
,,×,一般小売店［土産］（経営者）,来客数の動き,・立地している空港では乗降客が前年から約８割の減少となっている。日によっては９割減ではないかと体感する日もある。緊急事態宣言が発令されて以降、特に減少が顕著になっている。人の移動がなかなかできない、してはいけないということなので、この状況はしばらく続く。
,,×,一般小売店［酒］（経営者）,それ以外,・新型コロナウイルスの感染拡大による営業自粛要請のため、顧客のほぼ80％が休業しており、売上を全く見込めない状況となっている。売上は前年比40％まで落ち込んでいる。また、利益の大きな柱である不動産賃貸部門では、この状況を踏まえて全テナントに対して30％の値引きを行っているが、値引額は２か月分で250万円にも及んでおり、新型コロナウイルスの影響はしばらく続くことになる。
,,×,百貨店（売場主任）,お客様の様子,・新型コロナウイルスの影響で、客の来店が非常に少なくなっている。また、４月18日以降は、緊急事態宣言に伴う営業自粛で休業状態が続いている。
,,×,百貨店（販売促進担当）,来客数の動き,・緊急事態宣言以降、一部フロアを除き店舗を休業しているため、売上が激減している。
,,×,百貨店（役員）,それ以外,・新型コロナウイルスの影響により、営業を自粛している。
,,×,百貨店（営業販促担当）,来客数の動き,・新型コロナウイルスの影響で来客数が大幅に減少している。特に婦人服、紳士服などの衣料品の動きが悪く、それに付随する雑貨も苦戦している。動きがみられるのは、食品、家庭用品などのアイテムに限定される。
,,×,スーパー（店長）,それ以外,・新型コロナウイルスの感染拡大に伴う緊急事態宣言により、モールが営業中止となり、来客数が半減している。外出自粛による集客減はもちろんのこと、購買行動も止まっている。
,,×,スーパー（企画担当）,販売量の動き,・当社はスーパーであり、内食需要の高まりにより、売上は前年比110％程度となっているが、景気としては悪い状況にある。
,,×,スーパー（役員）,単価の動き,・新型コロナウイルスの巣籠り需要により、食品の売上が伸びているが、単価の低い商材の売上が増える傾向がみられることから、客の金がなくなってきていることがうかがえる。
,,×,コンビニ（エリア担当）,来客数の動き,・客単価が上がってきているものの、客の来店回数が減ってきている。
,,×,コンビニ（エリア担当）,来客数の動き,・新型コロナウイルスの影響により、観光目的の客が減少している。また、漁業や酪農にも影響が及んでおり、地元客の消費もやや落ち込んでいる。
,,×,コンビニ（エリア担当）,販売量の動き,・新型コロナウイルスの影響により、外販が大きく減少している。店内分の売上は確保できているが、トータルでは減少している。外販分については、ゴールデンウィーク期間中のみならず、夏場になっても回復が見込めない。
,,×,コンビニ（店長）,来客数の動き,・新型コロナウイルスの影響が大きい。緊急事態宣言以降、20時から翌朝にかけての来客数が激減している。
,,×,衣料品専門店（店長）,それ以外,・来客数、売上など、全ての面で良い材料がない。人件費は削られ、日々の雑務の負担が多くなり、家賃、水道光熱費のみが大きくのしかかっている。店舗前の幹線道路をみても、日を追うごとに車が少なくなっており、トラック以外見掛けないようになっている。
,,×,家電量販店（経営者）,販売量の動き,・除菌関連の空気清浄機や加湿器などの動きはあるが、新型コロナウイルスの影響で営業活動や集客イベントを自粛せざるを得ない状況にあり、売上が大幅に減少している。
,,×,家電量販店（店員）,来客数の動き,・午前中は用事のある人の来店や問合せで忙しいが、午後になると客足が途絶える。
,,×,乗用車販売店（経営者）,販売量の動き,・新型コロナウイルスの流行による緊急事態宣言により来客数が激減している。積極的な営業活動もできず、社員の出勤を半数に減らしていることもあり、最悪の状態が続いている。
,,×,乗用車販売店（従業員）,来客数の動き,・景気は悪い。新型コロナウイルスが早く収束してほしい。
,,×,乗用車販売店（従業員）,販売量の動き,・新型コロナウイルスの影響で客足が鈍っている。自粛ムードが漂っていることもあり、景気はかなり悪い方向にある。
,,×,乗用車販売店（従業員）,販売量の動き,・新型コロナウイルスの影響で、フリーの来店客が減少している。顧客からは先行きが不安との声も聞かれ、買い控えの傾向がみられる。
,,×,乗用車販売店（従業員）,販売量の動き,・車両整備に関しては１～２割程度の落ち込み、車両販売に関しては５～６割の落ち込みとなっている。
,,×,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・販売量が激減している。
,,×,高級レストラン（スタッフ）,来客数の動き,・４月初めは営業時間を短縮し、ランチのみの営業としていたが、新型コロナウイルスの感染拡大を受けて、下旬から臨時休業している。売上は前年比で90％の減少となっている。
,,×,高級レストラン（スタッフ）,販売量の動き,・緊急事態宣言の影響もあり、４月の売上は現時点の状況から前年比30％ほどとなりそうだ。北海道知事による緊急事態宣言が解除になった後は、一時的にランチの回復傾向もみられたが、全国一斉の緊急事態宣言で再び減少することになった。歓送迎会などの団体予約はほぼゼロである。また、ＳＮＳで外食の情報発信をしていた客が、このところ自宅料理を投稿しており、意気消沈している。北海道の景気回復は当分見込めないが、店の存続は必須だと考えており、給付金や助成金の活用、営業時間の短縮や休業などで、どうにか店を存続させたい。一方、周囲の個人経営の店舗では、４月の売上が悪いものの、前年比で何％の減少か不明確な店舗もみられる。また、営業していたとしても、利益の少ないランチやテイクアウトに依存せざるを得ず、一時閉店するか悩む店もみられる。
