Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,観光名所（従業員）,来客数の動き,・４月27日までの集計によれば、利用客数が前年から約１万１千人の増加で14.3％の伸びとなっている。こうした前年比プラスの動きが、今月を含めてすでに１年以上続いている。
,,◎,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・春になり観光客の来訪とともに輸送量が増加している。
,,○,スーパー（店長）,それ以外,・３月は消費税増税前の駆け込み需要により売上が大きく増加し、その反動で４月は売上が減少しているため、現状では景気の判断は難しい状況にある。
,,○,旅行代理店（従業員）,単価の動き,・平日は相変わらず閑散とした日もあるが、土日は海外旅行、国内旅行の申込が増えている。金額だけではなく、内容重視の相談も多く、結果的に単価の高い商品も売れている。
,,○,通信会社（企画担当）,お客様の様子,・競合他社のサービスに乗換える客が減るとともに、当社のサービスに対して好感を示す客が増えている。販売状況も徐々に好転している。
,,□,商店街（代表者）,お客様の様子,・消費税増税が話題となっているが、飲食店の多い当商店街では、客が消費税増税をシビアに捉えて店舗を利用することは少ない。また、店側も現状は価格を上げずに企業努力で対応している。
,,□,商店街（代表者）,お客様の様子,・消費税が上がったが、客の動きは以前と大して変わらない。世間では安売りをかけて、消費の落ち込みに何とか対抗しようとしているが、なかなか思うようにいかないのが現状である。
,,□,商店街（代表者）,販売量の動き,・消費税増税が駆け込み需要を誘発していたことで、予想していたように４月の前半は最悪な状況であった。ただ、消費税が５％に上がった時よりはひどくない。飲食店では、４月の歓送迎会シーズンが進むにつれて客が増えるなど、週末は比較的混雑した。一方、物販については、平常の状態に戻るまで３か月くらい掛かる。
,,□,一般小売店［酒］（経営者）,販売量の動き,・今月前半は消費税増税の影響もあり、非常に売上が悪く、10日ごろまでは前年比80％程度で推移していた。ただ、その後の回復が意外と早く、後半になってから盛り返してきている。月全体では普段の月とあまり変わらない売上となっている。
,,□,スーパー（役員）,販売量の動き,・消費税増税前の駆け込み需要の反動により、４月前半の売上は苦戦したが、20日以降はほぼ通常の状態に戻ってきている。
,,□,コンビニ（エリア担当）,単価の動き,・現時点では景気を読みづらい段階にあるが、ゴールデンウィークが近づいた辺りから来客数が回復傾向にあり、売上も前年を上回る日がみられ始めている。
,,□,コンビニ（オーナー）,販売量の動き,・中国人観光客の増加が目立っており、そのことが売上にもプラスとなっている。
,,□,衣料品専門店（経営者）,お客様の様子,・４月前半は消費税増税の影響で商店街に買物客の来店が少なかった。当初、着物の販売は増税とは関係ないとみていたが、特売セールを行っても客の来店が少なく、売上も減少していた。ただ、20日過ぎに開催した奄美大島紬の催事は来客数も売上も良かった。
,,□,衣料品専門店（店長）,お客様の様子,・消費税増税前は、客の様子として新調に対する需要が高く、駆け込み需要も相まって前年を上回る売上となった。その反面、４月に入ってからは、売上が前年より大幅に下回るなど、消費税増税に対する客の節約意識の高まりから好景気とは言えない状況にある。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・消費税増税前の駆け込み需要の反動により、販売量が前年比80％程度となった。
,,□,高級レストラン（経営者）,来客数の動き,・消費税増税の前後で差がみられる。増税後は当店が入居している商業施設自体の集客率も下がっているため、当店の来客数も減っている。
,,□,高級レストラン（スタッフ）,販売量の動き,・４月１日から４月20日までの期間で創業記念イベントを行ったこともあり、４月の売上は前年を15％上回った。心配していた消費税増税の反動は今のところみられない。一方、客単価は５％程度低下しているが、イベント企画時に想定した範囲内である。
,,□,観光型ホテル（スタッフ）,来客数の動き,・観光目的やビジネス利用の個人予約が低調である。近隣アジアからの観光客や国内の団体旅行も横ばい傾向である。
,,□,タクシー運転手,販売量の動き,・２～３月においては、前年と比べて若干の上積みという状況であったが、これはあくまでも消費税増税による駆け込み需要によるものであり、４月に入ってからは、消費税増税の影響もあり、若干の落ち込みが現れている。
,,□,タクシー運転手,販売量の動き,・雪が解けて暖かくなってきたため、利用客が減ってきた。３か月前と比較すると、約10％も落ち込んでいる。しかし、前年と比較すると、若干ではあるが売上が増えている。このため、景況感としては２～３か月前と変わらない。
,,□,タクシー運転手,来客数の動き,・２月はまずまずの来客数があったが、３～４月は前年比で減少傾向にあり、全体ではあまり変化がみられない。
,,□,美容室（経営者）,販売量の動き,・消費税増税の影響で月初めはかなり低調だったが、中旬から急に忙しくなり、月全体では前年並みの売上になりそうである。商品販売は３月の売上が前年比150％だったため、今月は低調だが、２か月分を平均すると前年並みの売上となる動きを示している。結果的に、消費税の影響はなかったとみている。
,,□,美容室（経営者）,来客数の動き,・来客数に大きな変化はないが、客単価がやや低下している。
,,▲,商店街（代表者）,単価の動き,・３月の消費税増税前の駆け込み需要の反動で、来客数が減少しており、客単価も低下している。特に高額商材はほとんど売れていないのが現状である。６月のボーナス商戦までに回復するのかも厳しい状況である。
,,▲,商店街（代表者）,お客様の様子,・消費税増税後は、やはり客の買い方がかなり慎重になっており、商品を買わずに見ている客も多い。また、安い商品のなかから探そうという客の様子が見て取れる。
,,▲,商店街（代表者）,来客数の動き,・消費税増税の影響とみられるが、昼間においては４月20日ごろまで来街者が減少していた。特に火曜日、水曜日は、地域の買物客のみならず、学生を始めとしたカラオケなどの遊興客も目に見えて減少していた。通常の客入りだったのは、価格に消費税アップを反映しづらい夜型飲食店のみであった。
,,▲,百貨店（売場主任）,お客様の様子,・来客数は前年比97％であったが、売上は前年比85％であった。３月の消費税増税前の駆け込み需要の反動もあるが、複数購入が減り、単品購入の傾向が強くなっている。また、販売量が前年比97％であることから、客単価の抑え込みが強く感じられる。
,,▲,スーパー（店長）,販売量の動き,・消費税増税前の駆け込み需要による反動減を考慮しても、想定以上に低迷している。
,,▲,スーパー（店長）,来客数の動き,・買上客数は、消費税増税後の４月前半から徐々に回復傾向にあるが、全体としてはやや悪くなっている。
,,▲,スーパー（役員）,来客数の動き,・消費税増税後の回復が遅く、ほぼ毎日が前年の売上を下回っている状況にある。商品単価が前年比103％、客１人当たりの平均買上点数が前年比96％となっており、客単価は前年比99％で推移している。前年を上回る部門も出てきているが、買上客数が前年を大きく下回っている状況であり、企画に対しても反応してもらえない。
,,▲,衣料品専門店（店長）,来客数の動き,・消費税増税後の客足が鈍くなっている。
,,▲,家電量販店（店員）,来客数の動き,・消費税増税前の駆け込み需要の反動で、来客数、売上とも前年を下回った。
,,▲,乗用車販売店（従業員）,販売量の動き,・全体的な受注量が前年比60％程度にとどまっている。特に個人客の購入は半分以下となっている。
,,▲,乗用車販売店（役員）,販売量の動き,・消費税増税後の反動が予想よりも大きく、新車、中古車、車検入庫などが大きく減少している。
,,▲,自動車備品販売店（店長）,来客数の動き,・消費税増税前の駆け込み需要のあった３月の反動でやや悪くなっている。この傾向はボーナス時期まで続くことになる。
,,▲,高級レストラン（スタッフ）,販売量の動き,・売上は、当初予測していた10％ダウンまでは至らなかったが、全体としてはやや悪い状況にある。ランチの売上が減少しているが、消費税増税の影響に加えて、他店との値引き合戦が響いている。市内の飲食店では、割引本を持ち込むと大幅値引きするシステムが流行しているが、当店を含めて参加していない店では、今後参加するかどうかで迷っている。一方、夕食の売上は若干の減少となっている。夜の一般客は減ったが、有名企業の歓送迎会での利用が目立った。市内の和食店などでは、週末に建設関連各社の利用が増えてきたようである。
,,▲,観光型ホテル（役員）,来客数の動き,・消費税増税後の予約件数が伸び悩んでいる。海外客は堅調に推移しているが、国内客の動きが非常に鈍い。
,,▲,旅行代理店（従業員）,販売量の動き,・消費税増税に加えて、管内の行政機関や企業の人事異動などで、４月前半のビジネス客の動きが停滞している。中旬以降は回復傾向にあるが、月全体としては前年割れとなっている。
