Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,一般小売店［土産］（経営者）,来客数の動き,・改元、10連休、人気アイドルのコンサートなどの特殊要因が重なったことに加えて、気温が高めに推移したこともあり、国内観光客が20％以上増えた。売上は前年比122％、一昨年比131％となった。
,,○,スーパー（役員）,来客数の動き,・５月に入り、気温が上昇し、天候にも恵まれたことから、数か月ぶりに来客数が前年を上回った。買上点数も３％以上増加し、客単価も２％以上上昇するなど、景気は上向きに推移した。
,,○,コンビニ（エリア担当）,来客数の動き,・気温が高めで推移したことで、来客数が回復しており、消費動向も上向いている。
,,○,コンビニ（エリア担当）,販売量の動き,・好天が続いたことで気温型商材の販売量が上昇している。また、一時的な影響だが、前年はたばこ値上げ後の売上減少がみられたため、その反動増が売上増加につながっている面もある。
,,○,コンビニ（エリア担当）,単価の動き,・前年と比べて来客数が増加している。また、客単価もアップしており、来客数の伸び以上に売上が回復している。また、前年と比べて気温が高く、天候にも恵まれていることから、飲料水やアイスの売上の動きが良くなっている。きっかけがあれば購買する力が客に出てきている。
,,○,高級レストラン（スタッフ）,販売量の動き,・ランチ、ディナー共に売上予測を10％ほど上回っていることから、景気はやや良い。北海道ふっこう割が終了したこともあり、ゴールデンウィーク直後は客足が一気に遠のいたが、３週目以降はじわじわと観光客が増えてきている。客からは、料金の高いゴールデンウィーク前後の旅行を避けているとの声が上がっており、こうした特需が売上にも貢献している。外国人観光客はやや少なかったが、中国以外の国、地域から訪れる客が増えている。
,,○,一般レストラン（スタッフ）,来客数の動き,・今年のゴールデンウィークが10連休だったこともあり、期間中の来客数は前年比125％となった。
,,○,観光型ホテル（スタッフ）,来客数の動き,・ゴールデンウィーク期間中は個人予約客、国内の報奨旅行客のいずれも好調に推移した。芸能関係のコンサートイベントもプラスに寄与した。
,,○,旅行代理店（従業員）,来客数の動き,・ゴールデンウィークが10連休だったこともあり、期間中は観光客が増加し、当地の観光施設は大変混雑していた。その後も雨がほとんど降らなかったことから、芝桜やチューリップなどの花観光が好調に推移した。
,,○,通信会社（企画担当）,販売量の動き,・通信サービスの新料金プランの導入に伴い、都市部での来客数が大幅に増加している。プラン変更の際に端末を買換えたり、メディア系サービスに加入する客も増加している。
,,○,観光名所（従業員）,来客数の動き,・天候要因による影響もあり、ここ数か月の利用者数は前年を上回って推移している。10連休となったゴールデンウィーク期間中は、一般観光客が増加したことに加えて、クルーズ船の寄港が増えたことで、これまでにないほど利用客が増加した。
,,○,美容室（経営者）,販売量の動き,・例年、５月のゴールデンウィーク後は売上が落ちる傾向にあるが、今年は10連休という超大型連休となったにもかかわらず売上の落ち込みがみられなかった。売上も前年から５％程度増加している。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・ゴールデンウィークが10連休となったことから、前年と比較して観光客が大幅に増加している。一方、道内の漁獲高が減少していることが懸念材料である。
,,□,商店街（代表者）,お客様の様子,・客がますます価格に敏感になっており、消費税増税に対する意識が強まっていることがうかがえる。
,,□,商店街（代表者）,来客数の動き,・例年、５月は郊外からの客や道内外からの観光客が増加し始める時期であり、当商店街への来街客も徐々に増加する傾向にあるが、今年は増加の兆しがみられない。ゴールデンウィーク直後から来街客が減少しており、全体として悪い状態で推移している。
,,□,百貨店（売場主任）,お客様の様子,・来客数は前年よりも増えているが、買上率が低下している。外国人観光客による売上は伸びているが、日本人による売上は苦戦している。
,,□,百貨店（販売促進担当）,来客数の動き,・国内客や道内客の減少を外国人観光客の増加でかろうじてカバーする状況が続いている。国内客の消費は決して好調とはいえず、客単価もマイナス傾向となっている。外国人観光客頼みの構図は変わっていない。
,,□,百貨店（役員）,競争相手の様子,・３か月前に競合店が閉店したが、その影響が今一つつかみきれず、不透明な状況のまま推移している。
,,□,百貨店（営業販促担当）,販売量の動き,・来客数は前年並みで推移しているものの、ゴールデンウィーク明けの消費が停滞しており、買上客数が上向いてこない状況が続いている。
,,□,スーパー（役員）,お客様の様子,・ゴールデンウィークの10連休で客が金を使っていることから、今年は例年以上にゴールデンウィーク後の節約志向が強かった。
,,□,衣料品専門店（店長）,販売量の動き,・衣替えをした時に買い控えをしていた客層に動きがみられた。ただし、必要な商材だけを求めることが多く、よく売れたのも低単価商材が中心であった。
,,□,家電量販店（店員）,お客様の様子,・ゴールデンウィーク期間中は、天候が良かったこともあり、郊外に出かける客が多く、客の来店が夕方に集中した。また、５月後半は猛暑の影響でエアコン、扇風機などを買い求める客が増え、今までにないほどの来客数がみられた。
,,□,乗用車販売店（従業員）,販売量の動き,・店舗での販売台数も、会社全体での販売台数も、前年と比べて増加している。消費税増税を控えての駆け込み需要が顕著に表れてきている。今後２～３か月はこうした動きが続くと期待している。
,,□,自動車備品販売店（店長）,単価の動き,・来客数は前年並みであったが、タイヤの販売量が前年比90％と高単価商材が伸び悩んだ。車両販売については新車よりも中古車が売れていることで客単価が下落している。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品価格に大きな変化がみられないため、景気は変わらない。
,,□,高級レストラン（スタッフ）,単価の動き,・例年、５月中旬以降は上旬の反動がみられるが、今年はそうした動きがみられなかった。平日のランチは観光客、サラリーマンで席が埋まり、週末は家族連れの観光客、地元客を中心に好調が続いている。中にはランチとディナーで１日に２回来店した客もみられた。最終的に売上は前年を40％上回った。
,,□,高級レストラン（スタッフ）,来客数の動き,・ゴールデンウィークの影響で来客数が増えた店舗もみられたが、地元客が中心の店舗は厳しい状況にある。
,,□,旅行代理店（従業員）,お客様の様子,・客との会話の中で景気が良いという話は出てこない。需要や客単価も上向き傾向にはなっておらず、厳しい状態が続いている。
,,□,旅行代理店（従業員）,来客数の動き,・来客数が伸びてこないため、景気は厳しいまま変わらない。
,,□,タクシー運転手,来客数の動き,・今年はゴールデンウィークが10日間もあったため、５月のタクシー利用は大きく減少した。一方、ゴールデンウィーク後の週末に人気アイドルグループのコンサートが３日間行われたほか、観光客の利用も好調であったことから、タクシー１台当たりの売上は前年から約７％増加した。ただし、乗務員不足でタクシーの稼働率が悪いため、会社の売上は前年並みにとどまった。
,,□,タクシー運転手,販売量の動き,・５月はゴールデンウィークの影響もあり、若干ではあるが売上が増加した。ただし、景気自体は相変わらず悪い。
,,□,美容室（経営者）,販売量の動き,・ここ３か月、来客数、売上に大きな変化はみられない。
,,□,美容室（経営者）,単価の動き,・年度替わりや改元の影響はほとんどみられなかった。地方部には影響のないことだと改めて実感した。
,,□,美容室（経営者）,来客数の動き,・５月は天候面での影響がみられた。10連休の余波もある。
,,▲,商店街（代表者）,来客数の動き,・ゴールデンウィーク直後の来客数が10％以上落ち込むなど、５月の景気はやや悪い。
,,▲,商店街（代表者）,来客数の動き,・ゴールデンウィーク明けから、最悪の消費状況が続いている。ゴールデンウィークで金を使いすぎたせいか人出がまばらであり、特に飲食店や飲み屋では大きな減収となっている。また、居酒屋やスナックではゴールデンウィーク後だけではなく、期間中も低調だったことから、事業危機に陥る店舗もみられるなど、深刻な影響が生じている。４月の統一地方選挙、ゴールデンウィークの弊害と２か月連続でマイナスとなっており、ばん回の難しい状況となっている。
,,▲,商店街（代表者）,販売量の動き,・青果物の端境期に当たるため、景気はやや悪い。
,,▲,一般小売店［土産］（経営者）,来客数の動き,・恒例の大型イベントなどがあった３か月前と比べると、客の動きが落ち込む時期ではあるが、今年は特に外国人観光客の動きが弱い。為替や米中の貿易摩擦の影響で中国景気が減速傾向にあることで、中国人観光客の動きが落ち込んでおり、そのことが売上にも響いてきている。
