Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,－,－,－
,,○,商店街（代表者）,お客様の様子,・今月は、低温続きであった春から一気に気温が上昇し、気温の高い日が続いたため、客の夏物への購買意欲が高まっている。
,,○,百貨店（売場主任）,販売量の動き,・気温が例年以上に高いこともあり、ワンピース、ブラウス、カットソーといった夏物商材の動きが非常に良くなっている。
,,○,百貨店（販売促進担当）,販売量の動き,・百貨店全体の売上が前年から微減で推移するなか、当社の店舗では、前年並みを維持する店舗が多くなってきている。
,,○,百貨店（販売促進担当）,来客数の動き,・来客数の増加が続いている。
,,○,スーパー（店長）,販売量の動き,・気温が上がったことから、衣料品が好調に推移している。肌着、カットソーの動きが前年に比べて非常に良い。
,,○,スーパー（企画担当）,お客様の様子,・商品単価の低下に底が見えてきた。冷夏が予想されていたが、本格的な夏を感じさせる日が続いたことで、夏物商材の動きが良い。特に、少し質の良い商品、自分向けにちょっとのぜいたくを感じる商品に手ごたえを感じる。
,,○,スーパー（役員）,販売量の動き,・６月中旬より気温が一気に上がり、夏物商材の動きが良くなっている。炭酸飲料、ビール等に加えて、殺虫剤、花火なども前年比120％以上の動きとなっている。動きの良い夏物商材のすそ野が広がっており、景気全体の底上げにつながっている。
,,○,コンビニ（エリア担当）,来客数の動き,・前年と比較して天候が良いため、夏型商品を中心に売上が増加している。５月は天候不順の影響で観光地や、第１次産業での不振により売上が低迷したが、そういったマイナス要因が今月に入って好転している。
,,○,コンビニ（エリア担当）,販売量の動き,・６月は気温の上昇に伴い、来客数と販売量が増加している。客単価は依然として低下しているが、売上は前年を上回っている。
,,○,衣料品専門店（店長）,販売量の動き,・前年と比べて、商品単価が７～８掛けとなっているものの、客の買上率が上昇していることもあり、販売量が前年比140％となっている。それにより売上も前年を上回って推移している。
,,○,観光型ホテル（経営者）,競争相手の様子,・競馬場の新装オープンや五稜郭公園の箱館奉行所再現などの観光素材の効果で久々に活況を呈している。市内からのアクセスが悪い当リゾートまで好影響が生じることが期待できる。
,,○,観光型ホテル（スタッフ）,販売量の動き,・観光・ビジネス客の宿泊数は増えてきているが、前年からの単価低下が続いており、前年並みの売上確保には販売量の確保が課題となっている。
,,○,観光名所（職員）,来客数の動き,・３か月前に比べて、来客数が219.4％の増加となっている。ただし、前年比では75.3％の水準にとどまっている。
,,○,住宅販売会社（従業員）,販売量の動き,・例年と違い、６月に入ってから販売量が伸び始めた。従来、住宅需要の大部分は子育てファミリー層であり、それらの層は子供の入学や卒業などのライフステージに合わせて春先に住宅を購入する傾向にあった。しかし、最近の需要層は高齢者夫婦世帯、高齢の親とその子供など多種にわたっており、このことが影響している。
,,□,商店街（代表者）,お客様の様子,・６月になり、天候にも恵まれたことで、押さえられていた気分が開放され、軽衣料品などのように、商品によっては消費が活発化している。しかしながら、総体的には踊り場状態から改善されていない。
,,□,商店街（代表者）,お客様の様子,・気温の上昇に伴って、季節商材については少しずつ売上が増加している。しかし、全般的には、消費に対して慎重な傾向がまだまだ続いている。
,,□,商店街（代表者）,お客様の様子,・来客数は増加しているが、客の買い方は慎重である。
,,□,商店街（代表者）,お客様の様子,・客の様子に変化はみられない。
,,□,商店街（代表者）,来客数の動き,・中旬までは天候不良の影響もあり、４～５月に比べて来街者が減少していたが、下旬から天候が回復したこともあり、各所における夏のイベント等が始まるにつれて来街者が増加している。それに伴い、夏物衣料などでは販売量の増加がみられたが、商店街全体としては大きな変化はみられない。
,,□,一般小売店［酒］（経営者）,販売量の動き,・中旬から天候が回復し、気温も上がってきたことから、飲料品を始めとする主力商品が堅調に推移しているが、月初めから月中にかけての落ち込みが響き、月全体の売上が増えるまでには至らなかった。
,,□,百貨店（売場主任）,販売量の動き,・今年は冷夏と言われていたが、今月は天候にも非常に恵まれ、高温の日が続いた。特に、下旬は猛暑が続いたこともあり、カットソー・ブラウス・パンツの動きが顕著であり、前年にも増してよく売れている。しかし、前年によく売れたジャケット・スカートの動きが厳しく、全体としては大きく変わらない。
,,□,百貨店（売場主任）,来客数の動き,・今月も買上客数は前年比99％と前年並みで推移している。ただし、買上客数は、３～４月にかけては前年比102～103％で推移していたものが、５月は前年比99.7％となっており、やや前年割れの傾向にある。客単価も６月は前年比99％とやや前年割れの傾向にあり、３～４月にみられた復調の兆しが、５～６月は感じられない。
,,□,スーパー（店長）,販売量の動き,・月後半の好天と気温上昇に伴い、飲料やビールの売上が増加したものの、店全体での販売量は前年を上回るのがやっとの状況である。
,,□,スーパー（企画担当）,それ以外,・低温、多雨などの例年にない天候が続いており、飲料、アイスクリーム、スイカ、サラダ、枝豆などの涼味商材が低迷している。一方で、こんにゃく、しらたき、おでん、うどんなどのホット商材の動きが良く、季節感をとらえにくい状況が続いている。
,,□,スーパー（役員）,単価の動き,・６月は前月と比較して商品単価がやや低下しているが、予想に反して気温が上昇したことなどから、買上点数が前年比104％と前年を上回っており、客単価は前年並みを維持している。売上も既存店ベースで前年比104％と好調を維持できている。
,,□,衣料品専門店（店長）,お客様の様子,・６月は割と天候が良く、色々なイベントも行われたが、売上には結び付いていない。
,,□,家電量販店（地区統括部長）,販売量の動き,・薄型テレビが引き続き好調に推移している。特に、サッカーワールドカップにおける日本チーム健闘の効果で、薄型テレビに加えて、ブルーレイレコーダーの需要が伸びてきている。冷蔵庫もここ最近の暑さの影響で前年を上回る需要がみられる。
,,□,その他専門店［医薬品］（経営者）,お客様の様子,・客の高齢化が進んでおり、年金の支給月には来客数や売上が20～30％増加している。
,,□,高級レストラン（スタッフ）,来客数の動き,・今月は天候に恵まれたこともあり、平日・週末とも来客数が順調に推移している。来客数は前年比125％となっており、売上もそれに比例して好調である。また、観光シーズンに入り、高速道路の一部無料化が６月28日からスタートしたが、当地域までの区間は対象外であることから、効果は一時的なものに終わることが懸念される。
,,□,観光型ホテル（経営者）,単価の動き,・格安ツアー商品の販売量だけが伸び、定価商品の販売量が減少しているため、客単価の低下に拍車がかかっており、利益が低下している。
,,□,旅行代理店（従業員）,販売量の動き,・依然として、海外旅行は取扱人員の割に売上が伸び悩んでいる。国内旅行は、東京方面が引き続き好調であり、特にスポット商品である大型テーマパークの４日間プランが続伸している。
,,□,旅行代理店（従業員）,単価の動き,・相変わらず客の低価格志向が続いている。
,,□,旅行代理店（従業員）,販売量の動き,・販売量があまり変わっていない。
,,□,タクシー運転手,来客数の動き,・６月は北海道観光に良い時期でたくさんの観光客が訪れ、YOSAKOIソーラン祭りや札幌祭りなどのイベントも行われたが、今年のタクシーの売上は前年よりも大きく減少している。
,,□,タクシー運転手,販売量の動き,・６月に入ってから、客からの電話注文や利用率が極端に落ち込んでいる。
,,□,タクシー運転手,販売量の動き,・例年、売上の少ない３か月前と比較すると、売上が約６％ほど増えているが、前年比はほぼ前年並みとなっていることから、景気が上向いているとは判断しにくい。
,,□,タクシー運転手,来客数の動き,・相変わらず電話注文数が減少しており、来客数も減少している。
,,□,通信会社（社員）,お客様の様子,・サッカーワールドカップの効果があると思われたが、多チャンネルの普及が進んでいるせいか、特段契約量が増えるような動きはみられなかった。
,,□,通信会社（企画担当）,販売量の動き,・相変わらず新型多機能情報端末の売上が好調であり、無線通信機器の発売も重なったことから、引き続き現状ベースかそれ以上の販売量が期待できる。
,,□,観光名所（役員）,来客数の動き,・新型インフルエンザ等に天候不順が加わり、大きく落ち込んだ前年と比較して、国内客、国外客とも来客数は上向いている。ただし、いまだ回復の動きは鈍く、実感が伴わない状況にある。
