Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,商店街（代表者）,来客数の動き,・暖かくなり、緑も多くなってきたので、観光客も３か月前からみると増えている。今年は前年を上回ると思えるほど観光客が入っている。
,,◎,一般レストラン（スタッフ）,来客数の動き,・周りのショッピングモール、食品スーパーのリニューアルオープンに合わせて客の動きが活発になり、当店も売上増となっている。
,,○,商店街（代表者）,お客様の様子,・ゴールデンウィークが桜満開と重なり、道内からの観光客の入込によって、飲食店関係は前年並みを確保した。ただし夏物衣料は天候が安定せず鈍化している。
,,○,百貨店（売場主任）,お客様の様子,・厳しい状況に変わりはないが、客の購買動向をみると、やや持ち直している様子がうかがえる。
,,○,百貨店（役員）,お客様の様子,・今月は１か月を通して気温の寒暖の差がはっきり表れている。寒い日は季節商材、特に衣料品において売上がめっきり減るものの、気温が平年並みになると客足も増えており、結果として売上は前年を３％上回っている。
,,○,スーパー（店長）,販売量の動き,・４月は誕生祭という力を入れた売出しがあったので、今月の販売量は前月よりは悪いが、前年と比べると５％ほど増加している。
,,○,コンビニ（エリア担当）,来客数の動き,・函館地区のみで考えると景気は決して上向きに動いているとは思えないが、週末を中心に札幌圏から流入してきていると思われる車の流れが良くなっている。
,,○,衣料品専門店（店長）,来客数の動き,・来客数が前年と比べて３割くらいアップしている。夏物の商品構成のため、３か月前と比べると客単価は下がっているが、来客数の増加がそれをカバーしており、売上も増加している。
,,○,一般レストラン（スタッフ）,来客数の動き,・前月に引き続き、２か月連続で来客数が前年を上回っている。ただし客単価は相変わらず下がっており、売上はそれほど伸びていない。
,,○,観光型ホテル（スタッフ）,単価の動き,・外国人旅行客を中心に宿泊客は相変わらず好調だが、宿泊単価が低めとならざるをえず、売上は微増となっている。
,,○,旅行代理店（従業員）,販売量の動き,・愛知万博関連の動きは順調で、観光の旅行動向は順調に前年を超えている。また、ビジネス客も含めた東京への動きも前年より伸びている。ただしゴールデンウィーク後の来客数は、低温の影響もあって良くはない。
,,○,設計事務所（職員）,お客様の様子,・顧客が販売している札幌市内の分譲マンションの売行き状況をみると、これまでよりも伸びが大きく、在庫住戸数が減少している。
,,□,商店街（代表者）,来客数の動き,・天候不順による来客数の減少が大きい。例年と比べて異常に寒いこともあり、客が街に出てこない状況にある。
,,□,商店街（代表者）,お客様の様子,・依然として客の慎重な購入態度が続いている。本当に今すぐ必要なものしか買わないというのが実態である。季節商材は不安定な気候のせいもあるが、まだまだ出足が鈍く、先行きが心配である。
,,□,商店街（代表者）,単価の動き,・ゴールデンウィーク明けはお金がないという客の買い控えがみられる。販売が単品中心となる月なので商品単価の金額が低くなっている分、売上にかなり厳しく影響している。
,,□,一般小売店［酒］（経営者）,販売量の動き,・例年はゴールデンウィークを境に観光客が一気に増えるが、今年は愛知万博に観光客を取られたことや、何よりゴールデンウィーク明けの低温が客足を鈍くしており、売上にも良い影響が出てこなかった。
,,□,百貨店（売場主任）,お客様の様子,・春物の値下げが一段落して、初夏・夏物をメインに展開している時期だが、割引販売会を待っている客や、６月以降の値下げの時期を聞いてくる客が非常に多い。
,,□,スーパー（店長）,販売量の動き,・来客数は前年を確保できているが、客１人当たりの買上点数が平均6.5個と減少しており、販売点数の伸び悩みが続いている。
,,□,スーパー（店長）,来客数の動き,・売上は前年比94％と全国平均値の100％から約６％下回っている。大きな要因として、天候不順による衣料品への影響が挙げられる。一方、住居用品や食品の売上はほぼ前年並みであり、徐々にではあるが回復に向かっている。
,,□,コンビニ（エリア担当）,来客数の動き,・前年と比較すると今月は気温が極端に低く、農作業の遅れがみられるほか、観光需要も大きく減少しており、来客数の動きが非常に悪かった。
,,□,コンビニ（エリア担当）,販売量の動き,・地方に出稼ぎに行っていた男性客が戻ってきているなど、来客数は増えているが、買上点数、買上金額が伸びない。
,,□,コンビニ（店長）,来客数の動き,・来客数、客単価、販売量、全ての面において３か月前と比べてほとんど変わらない横ばい状態であり、比較的落ち着いた状態にある。
,,□,衣料品専門店（店員）,お客様の様子,・客の買い方が慎重である。
,,□,家電量販店（地区統括部長）,単価の動き,・薄型テレビ、ＤＶＤを中心にＡＶ商品が好調であり、新製品も活発に発売されているものの、前年末より単価ダウンが続いている。
,,□,乗用車販売店（従業員）,競争相手の様子,・当社はあまり良くないが、新型車の出た他社ではそれなりの成績が上がっている。
,,□,乗用車販売店（従業員）,販売量の動き,・新型車の売行きは好調であるが、既存車種が前年より悪く、全体的には前年と同じくらいである。
,,□,住関連専門店（従業員）,販売量の動き,・あまり暖かくならないので春物の動きが鈍い。
,,□,その他専門店［ガソリンスタンド］（経営者）,お客様の様子,・石油製品の価格が高値にて安定しており、家計を圧迫し、買い控えが続いている。
,,□,高級レストラン（スタッフ）,来客数の動き,・愛知万博や低温の影響により、道内観光への関心がそがれ、ゴールデンウィーク中の宿泊客が大幅な減少となったほか、地元客も旅行の手控えや近隣行楽地への移行がみられ、店舗利用が低下しており、月間を通じて低下したままであった。
,,□,高級レストラン（スタッフ）,来客数の動き,・ゴールデンウィーク後もランチはほぼ前年並みであるが、ディナーが不振である。予約はあまりなく、フリー客がほとんどである。
,,□,高級レストラン（スタッフ）,来客数の動き,・毎年５月は悪いのが当たり前という感じであり、全体で前年程度であった。昼食はゴールデンウィーク明けから客数を落とし、特にビジネスマンが激減して前年から20％以上のダウンとなった。夕食は前年並みであったが個室が２割減少した。ゴールデンウィーク中は観光客の夕食利用が悪く、ゴールデンウィーク後も顧客の来店回数が減り、懐具合が悪いように感じた。
,,□,旅行代理店（従業員）,販売量の動き,・販売量、来客数とも伸びない。就職試験や会議などの用務旅行が主で、行楽という観点での動きが少ない。客単価の伸び悩みも継続している状態である。
,,□,観光名所（職員）,単価の動き,・少しでも値上げをすると、客が敬遠する傾向がみられる。
,,□,美容室（経営者）,お客様の様子,・新規来店客と休眠客の数がきっ抗している。総体的な売上はあまり変わらない。
,,□,住宅販売会社（従業員）,来客数の動き,・モデルハウス等の来場者数は相変わらず変わっていない。
,,□,住宅販売会社（従業員）,販売量の動き,・販売量の低下は数年続いているが、客の様子からすると所得の低下がかなりの要因になっていると感じる。
,,▲,商店街（代表者）,販売量の動き,・来客数が前月より減っており、販売量が落ち込んでいる。
,,▲,百貨店（売場主任）,来客数の動き,・低温が続く天候不順の影響で、春物・夏物の商品の動きが非常に鈍い状況である。しかし物産催事は客の動向が良く、前年の数字は確保できている。
,,▲,スーパー（企画担当）,販売量の動き,・ゴールデンウィーク後半からの低温続きで、食品は焼肉などの春の行楽商品、衣料品は春物・初夏物の動きが鈍く、来客数、販売点数ともに苦戦している。
,,▲,家電量販店（店員）,販売量の動き,・５月は気温が低く、冷蔵庫、洗濯機、エアコンなどが良くなかった。運動会シーズンなのでビデオカメラが良く売れたが単価が低い。
,,▲,その他専門店［医薬品］（経営者）,来客数の動き,・記録的な寒い春で季節商材が全く動いていない。寒い分、客足が更に遠のいている。
,,▲,観光型ホテル（経営者）,来客数の動き,・愛知万博の影響はまだ感じられないが、花の咲く時期の遅れが響いている。旭山動物園へのツアーで何とかしのいでいるが、来客数の減少を止められず、厳しい状況にある。
,,▲,観光型ホテル（経営者）,来客数の動き,・来客数の動きが前年に比べて落ち込んでいる。函館の観光入込客数が総体的に減っているのが原因だが、その理由がよく分からない。一説には愛知万博の影響と言われているが、はっきりとした理由はまだ分からない。
,,▲,旅行代理店（従業員）,来客数の動き,・ゴールデンウィーク以降、客足が止まっている。６～７月にかけての申込件数も伸びてはいないし、来客数も増えてはいない。
,,▲,観光名所（役員）,販売量の動き,・ロープウェイの搭乗者、レストランの売上高はそれぞれ前年から５％減少している。
