Ⅰ．景気の現状に対する判断理由,,,,,
,,,,,
　景気の現状に対する判断の理由について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,景気の現状に対する判断理由,
"家計
動向
関連

(北海道)",,◎,百貨店（売場主任）,,・来客数が増加し、売上も２けた以上伸びている。
,,○,商店街（代表者）,,・商品単価は低下しているものの、気温が高くセールス時期ということもあり、今月末から夏物の勢いが増してきている。
,,○,一般小売店［酒］（店長）,,・人が集まるイベントが多かったため、忙しい日が続き、売上も増加している。
,,○,百貨店（販売促進担当）,,・お中元商戦の影響もあり、売上、来客数ともに大きく伸びている。
,,○,自動車備品販売店（店長）,,・来客数、売上ともに１割程度増加している。
,,○,住関連専門店（統括）,,・売上の落ち込みが若干ではあるが回復している。
,,○,その他専門店［医薬品］（経営者）,,・来客数、客の購入品目数がともに少しずつ増加している。
,,□,商店街（代表者）,,・雨の日が多く、売上が伸びない。
,,□,商店街（代表者）,,・季節商材の売上はまずまず良いが、依然として購買単価が低迷している。
,,□,百貨店（売場主任）,,・食品部門は例年並みだが、他の部門は全て苦戦している。来客数､売上ともに１割減少しており、依然として客の購買意欲が感じられない。
,,□,百貨店（売場主任）,,・商品のバリエーションを豊富にする等の工夫をしているが、状況は依然として変わらない。
,,□,コンビニ（店長）,,・気温の上昇とともにアイスクリーム、ジュース類は出ているが、前年比にすると95％程度である。
,,□,コンビニ（エリア担当）,,・公共事業の削減により、工事関連の客を中心に来客数が回復していない。
,,□,家電量販店（店長）,,・来客数が依然として増加しておらず、客単価も落ち込んだままである。
,,□,乗用車販売店（従業員）,,・新車発表等の展示会に来てもらう約束を客としても、実際に来店してくる客はほとんどいない。
,,□,高級レストラン（スタッフ）,,・個室利用の小団体は例年の半分程度であり、努力をしても現状維持が精一杯である。
,,□,スナック（経営者）,,・７月になって観光客の入込が増加し、飲食街は賑わっているが、売上は変わらない。
,,□,タクシー運転手,,・大きなイベントがあり、人の動きはあったが、タクシーの利用客数は例年に比べて減少したままである。
,,□,タクシー運転手,,・売上が横ばいであり、他社の話を聞いてもさほど変わらない状況である。
,,▲,商店街（代表者）,,・売り方の工夫をしないと、売上は前年の７割にしかならず、工夫しても前年並みの売上は期待できない。
,,▲,商店街（代表者）,,・来客数が増加しておらず、売上も低迷している。
,,▲,スーパー（店長）,,・来客数は例年並みで推移しているが、食料品、衣料品、雑貨の売上が落ち込んでいる。
,,▲,スーパー（企画担当）,,・気温が低く雨が多いため、スイカ、アイスクリーム、ドリンクなどの夏物商材の動きが鈍く、買い控えの影響もあり消費動向は一段と弱まっている。
,,▲,スーパー（企画担当）,,・来客数に変わらないが１品単価が低下しており、７月は３か月前と比べて５％程度売上が減少している。
,,▲,家電量販店（店長）,,・天候が悪いため、夏物の動きが良くなく、大型商品の動きも悪い。
,,▲,乗用車販売店（従業員）,,・新型車が発表されても来客数が増加せず、販売台数が減少している。
,,▲,住関連専門店（営業担当）,,・天候が不順で、レジャー商品を中心に夏物特有の商品の動きが悪く、売上も不振である。
,,▲,高級レストラン（スタッフ）,,・団体、個人、観光客、地元客とも減少しており、回転率が上昇しない。また、客単価も低下している。
,,▲,一般レストラン（スタッフ）,,・参議院選挙の影響で、７月後半から売上、来客数ともに大幅に減少している。
,,▲,スナック（経営者）,,・売上が減少しており､客単価も低下している。
,,▲,旅行代理店（従業員）,,・来客数、パッケージツアー等の売上がここ３年間で最低である。
,,▲,タクシー運転手,,・参議院選挙があったので、夜の街は閑散としている。
,,▲,タクシー運転手,,・札幌ドームでイベントがある時は利用客数が増加するが、イベントのない時は低迷している。
,,▲,タクシー運転手,,・イベントが多い季節だが、タクシー利用客が非常に少ない。特に無線配車が激減している。
,,×,百貨店（売場主任）,,・来客数は増加したが、売上が伸びない。また、固定客ばかりで、新規の客が少ない。
,,×,スーパー（店長）,,・客単価、一点単価の低下、来客数の減少に加えて、他店との価格競争が更に激化している。
,,×,コンビニ（エリア担当）,,・天候が非常に悪く、客単価が低下している。
,,×,コンビニ（エリア担当）,,・天候が悪いためアイスクリーム、ビールといった夏物商材の売行きが悪い。
,,×,観光型ホテル（スタッフ）,,・予約客数が減少し、消費単価も低下している。
,,×,観光名所（役員）,,・参議院選挙の影響で、入込が減少している上に、観光客は無駄な出費をしておらず、客単価が伸びていない。仲間内でも明るい話題が出ない。
,,×,設計事務所（所長）,,・先の見通しが立たないため、客が建物を立てる計画をする話を一切聞かない。
"企業
動向
関連

(北海道)",,◎,－,－,
,,○,食料品製造業（団体役員）,,・漁獲状況が近年になく好漁であり、お中元向けの受注にも明るさがみられる。
,,○,家具製造業（経営者）,,・受注が好調である。
,,□,食料品製造業（経営者）,,・消費者の低価格志向が強く、業務用食材にもその影響が出てきている。
,,□,通信業（営業担当）,,・客のコストに対する意識が大きく、値下げ要求が厳しい。
,,□,金融業（企画担当）,,・企業の資金需要が相変わらず弱い。
,,□,司法書士,,・新築工事が少なく、土地取引が停滞している。
,,□,その他サービス業［建設機械レンタル］（総務担当）,,・公共工事等の発注が３か月前と変わらない。
,,□,その他サービス業［建設機械リース］（営業担当）,,・粗利益確保に苦労している状況が続いている。
,,□,その他企業［コンベンション担当］（従業員）,,・利用者全体が少ない上に、大幅な値引きをする競合他社があり、売上が回復していない。
,,▲,食料品製造業（社員）,,・消費単価が低下するなど、消費者の購買力は依然として低迷している。周囲で零細企業の倒産も増加している。
,,▲,輸送業（支店長）,,・景気が落ち込むなかで、参議院選挙が行われているため、工事案件等の延期が発生している。
,,▲,司法書士,,・不動産の売買、会社の設立、金融機関の新規融資が減少している。
,,▲,その他サービス業［建設機械リース］（支店長）,,・手形の書き換え、不渡りが増加している。
,,▲,その他企業［コンパニオン派遣］（従業員）,,・派遣要請などの受注量が小ぶりになってきている。
,,×,－,－,
