Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：株式会社北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,一般小売店［土産］（経営者）,販売量の動き,・４月はゴールデンウィーク前の閑散期であるが、客の様子をみると、買上点数が３か月前と比べて増えている。客単価も４月にしては高い。
,,○,商店街（代表者）,販売量の動き,・４月の外国人観光客の動きをみると、タイの旧正月の時期に例年にないほどの来客があった。
,,○,商店街（代表者）,販売量の動き,・リンゴ以外の果物の収穫量が減少している影響なのか、リンゴの販売量が増加傾向にある。
,,○,一般小売店［土産］（経営者）,単価の動き,・国内客の客単価が３年前の116％と伸びており、アベノミクスの効果が感じられる。
,,○,百貨店（売場主任）,単価の動き,・特選ブランド品や時計など、高単価商材の販売量が増加している上、商品単価の高い商材ほど、人気が集中する傾向がみられる。
,,○,百貨店（担当者）,単価の動き,・３月の買い控えの反動もあり、年度始まりに伴う購買ニーズが高まってきている。また、前月のショップのオープン効果や４月の近隣商業施設におけるアニバーサリー企画の影響もあり、施設相互の回遊効果で客単価も上向いている。
,,○,百貨店（販売促進担当）,単価の動き,・４月に入り来客数は微増の状態が続いている一方で、客単価が大きく伸びており、全体としてプラスで推移している。
,,○,スーパー（店長）,来客数の動き,・気温が上昇し、春らしい季節となったことで春物衣料を中心に来客数が増加傾向となっている。
,,○,コンビニ（エリア担当）,来客数の動き,・３か月前と比べると、来客数の前年比が５％ほど回復している。
,,○,コンビニ（エリア担当）,来客数の動き,・来客数が前年よりも減少するなど、厳しい状況ではあるが、前年比をみると３か月前よりは回復している。
,,○,衣料品専門店（店長）,お客様の様子,・これからクールビズ商戦に入るが、先物の動きが良く、例年と比べて客の購買意欲が高い。
,,○,高級レストラン（経営者）,来客数の動き,・新年度になり、人の流れも良くなっていることから、飲食店における動向としては景気が良くなっている。
,,○,観光型ホテル（スタッフ）,単価の動き,・大型スポーツイベントやコンサートの効果もあり、全体的に好調に推移した。アジアからの観光ツアーも催行率が50％を超えているなど、堅調に推移している。
,,○,旅行代理店（従業員）,来客数の動き,・例年４月は観光の端境期となり、航空機利用者が減少する月となる。また、ビジネス客も会社や行政組織などの人事異動時期と重なるため、商談などの出張が減少する。ただ、今年は例年ほどの落ち込みがみられず、景気はやや良くなっている。
,,○,観光名所（従業員）,来客数の動き,・例年と比較して天候不良の日が少ないことから、外国人観光客を主体として観光客の入込が増加している。また、大型クルーズ客船の寄港や大型コンサートなどが相次いでいる効果もあり、当施設の利用乗降客は増加している。４月27日時点の利用乗降客数は前年比116.2％であった。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・４月中旬以降、観光客が増加傾向にある。
,,○,住宅販売会社（経営者）,お客様の様子,・例年と比較して雪解けが早く進んでいることで、客のムードが良くなっている。
,,□,商店街（代表者）,お客様の様子,・これまでと同じように客の反応に変化がみられない。
,,□,商店街（代表者）,来客数の動き,・地元客の動向は例年とほぼ変わらない。一方、観光客の動向はレンタカー及び区域内の駐車場の状況から、前年よりも増加しているような兆候がみられない。また、季節的要因である入学、進学、就職などに伴う買物客も区域内の百貨店の入込状況を確認する限り、例年よりも減少傾向にある。
,,□,スーパー（店長）,単価の動き,・これまで前年割れが続いていた来客数が回復傾向にあるものの、客単価が低下傾向にある。
,,□,スーパー（店長）,来客数の動き,・競合のディスカウントショップの状況が一巡して落ち着いてきているため、前年と同様の状態で推移している。
,,□,スーパー（企画担当）,お客様の様子,・周りの多くの主婦は、国が物価が上がって暮らしが苦しくなるような方針ばかりを採っているように感じている。
,,□,スーパー（役員）,来客数の動き,・５か月前のディスカウントストアの出店以降、客の買い回りが増加している。来客数の減少やここ数か月の野菜の相場安の影響などもあり、売上の落ち込みがみられるなど、景気はやや悪い状態が続いている。４月の来客数は前年を1.5％ほど下回って推移している。ゴールデンウィークに入る月末までまだ数日あるが、売上は前年を僅かに下回る見通しである。
,,□,スーパー（役員）,お客様の様子,・年金支給日のまとめ買いやぜいたく品の購入を期待していたが、盛り上がらずに終了してしまった。
,,□,コンビニ（店長）,来客数の動き,・来客数の前年割れが続いている。ゴールデンウィーク期間も天候が良かった割に来客数は余り伸びなかった。
,,□,家電量販店（店員）,来客数の動き,・４月前半の来客数は前年と比較してやや減少した。後半になり、来客数と売上は持ち直してきているが、全体的に客単価が上がってこないため、景気は変わらない。
,,□,乗用車販売店（経営者）,販売量の動き,・新車、中古車共に受注台数、販売台数が上向きになってこない。新型車が出ないこと、市場が停滞していることが影響している。また、上期の車検対象台数が少ないことでサービス売上も減少しており、全体的に景気の悪い状態が続いている。
,,□,乗用車販売店（従業員）,販売量の動き,・これといった好材料もなく、ここまで変わらないまま推移している。５月以降はやや良くなることを期待している。
,,□,乗用車販売店（従業員）,販売量の動き,・販売量が前年とほぼ同じであり、景気は変わらない。
,,□,自動車備品販売店（店長）,来客数の動き,・競合店も同じだが、来客数が前年並みとなっている一方で、客単価は前年のタイヤの値上げの影響もあり、前年比105％で推移している。ただ、前年のタイヤの値上げに伴い、既に打てる施策は行っていることから、経営環境的には厳しい状態にある。
,,□,その他専門店［ガソリンスタンド］（経営者）,来客数の動き,・３か月前と比べて特に大きな変化はみられない。
,,□,高級レストラン（スタッフ）,単価の動き,・外国人客を含めて開店から順調な来客がみられ、ランチはほぼ満席となる。一方、ディナーは高単価のコース料理の注文が入らない限り、売上が上がらない。４月中旬まで売上は前年を下回っていたが、下旬に入りばん回し、月全体では前年を３％上回った。
,,□,高級レストラン（スタッフ）,販売量の動き,・例年と比べて景気はやや悪い。特に４月後半はランチを中心に客入りが良くなかった。例年、ゴールデンウィーク前後は来客数が減少する傾向にあるが、今年はその傾向が特に顕著であった。また、これまで食材を割安で卸してくれていた業者が値上げを宣告してきたが、定番メニューは値上げできないため、ひとまず週替わりメニューだけを客に勧めるようにしている。知人の飲食店では、４月前半の気温の上昇とともに冷たいそばの販売量が増えるなど、調子が良かったにもかかわらず、後半以降はなぜか客足が鈍ったとのことであった。
,,□,旅行代理店（従業員）,お客様の様子,・不動産業及び建設関係の客は好調を維持している。間際での団体需要も生じている。
,,□,旅行代理店（従業員）,お客様の様子,・客との会話のなかで、特に景気に触れるような会話もみられないため、景気は変わらない。
,,□,旅行代理店（従業員）,来客数の動き,・店舗を新規オープンした形となっているため、以前と比べて来客数が減っている。
,,□,タクシー運転手,販売量の動き,・業界全体ではほぼ前年並みの数字を維持しているが、労働者不足が顕著であり、余り景気の良い状態とはいえない。
,,□,タクシー運転手,お客様の様子,・今年は積雪が少なかったことから、春物商材の購買が好調であり、それに伴い人の動きが良くなっている。
,,□,通信会社（社員）,販売量の動き,・例年、春商戦の続いている時期であるが、今年は思ったほどの伸びがみられなかった。
,,□,美容室（経営者）,販売量の動き,・客の来店周期及び支払額共に変化がなく、この数か月間、同じような数字で推移している。
,,□,美容室（経営者）,お客様の様子,・例年どおり、春から初夏にかけて旅行を予定している客がみられることから、景気の変化は余り感じられない。
,,□,美容室（経営者）,お客様の様子,・予定に合わせて来店する客が多く、特に景気の良しあしが感じられない。
,,▲,商店街（代表者）,来客数の動き,・天候不順の影響もあり、来客数が減少した。
,,▲,百貨店（営業販促担当）,販売量の動き,・婦人服を中心に、買上客数、販売点数が減少している。客単価は上がっていることから、顧客中心の買上となっており、フリー客の需要を取り込めていないとみられる。
,,▲,スーパー（企画担当）,来客数の動き,・買上客数の動きをみると、３月に前年を大きく下回り、４月に入ってもその傾向が変わっていない。生活防衛意識の高まりから、客の買物頻度が落ちている。
