Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,タクシー運転手,販売量の動き,・今月に入って、地元の祭りなどの人出が好調で、観光客も予想より多くみられた。タクシーの売上も、３か月前と比較して約20％増加しており、前年比でも約１％上回っている。
,,◎,観光名所（従業員）,来客数の動き,・来客数の推移をみると、５月は前年比67％、６月は前年比69％、７月は前年比約83％、８月は25日時点で前年比約99％となっており、回復傾向にある。
,,◎,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・東日本大震災後、募集を中止していた各ツアーエージェントが募集を再開したことから、旅客数が増加している。
,,◎,住宅販売会社（従業員）,お客様の様子,・客の分譲マンションに対する購買意欲が高い。初めてモデルルームに来場してから、契約に至るまでの日数が短くなっている。また、モデルルームへの来訪者数に対する契約者数の割合も高くなってきている。これらの状況から、総じて客の商品への反応が良くなっている。
,,○,商店街（代表者）,単価の動き,・冷え込んでいた時計や宝飾品等の高額商品の動きがやや良くなってきた。
,,○,商店街（代表者）,お客様の様子,・客の慎重な購買姿勢は大きく変わってはいないが、季節商材を中心に少しずつ従来の水準に近づいてきている。
,,○,商店街（代表者）,来客数の動き,・３か月前と比べると客の増加がみられる。
,,○,商店街（代表者）,来客数の動き,・U-15サッカーの来場者が１万人を超える規模となり、限定的ではあるが、交通機関、宿泊施設、土産等業種にかなりの波及効果をもたらした。特にレンタカー業界は前年と比較して予約件数がおよそ３割増加しており、車の回転が間に合わない店舗もあった。また、他の業種においても、商店街の祭りや歩行者天国等による集客があり、飲食店を中心に売上が増加した。
,,○,一般小売店［土産］（経営者）,来客数の動き,・東京方面で放射能の影響が心配されている一方で、北海道は安心で心を癒したいとの理由から、特に福島県からの客が大きく増えた。また、関東方面からの観光客は夏休みを長く取ったようであり、特に盆以降の客が大幅に増えている。最近２週間の売上も前年比で35％の伸びがみられた。
,,○,百貨店（売場主任）,単価の動き,・27日現在、全店での売上は前年比98.7％であり、６月以降、上向き傾向にある。この３か月間の買上客数は前年比95～96％にとどまるものの、客単価が前年比102～103％で推移している。
,,○,百貨店（販売促進担当）,来客数の動き,・東日本大震災の影響もかなり改善されてきており、道外観光客に加えて、海外からの来道者数も東日本大震災以前の水準まで回復しつつある。今年３月に開通した駅前通の地下歩行空間の歩行者数も当初予想を上回っており、来客数の増加に寄与している。
,,○,衣料品専門店（店員）,お客様の様子,・東日本大震災の復興復旧支援もある程度の目途が付いたとみられるなか、夏祭り等のイベントの影響もあり、修学旅行等の団体客が訪れている。消費者の意識もこれまでの自粛節約傾向から消費拡大傾向になりつつある。　
,,○,高級レストラン（経営者）,来客数の動き,・地元の行事や、盆の帰省客による来店が例年と比較して多く、前年よりも若干ながら売上が増加した。
,,○,観光型ホテル（スタッフ）,来客数の動き,・東日本大震災以降、宿泊客数が激減していたが、国内旅行客とビジネス客を中心に低単価ながらも宿泊客数が回復基調にある。
,,○,旅行代理店（従業員）,販売量の動き,・旅行需要での春の中止分がこの秋に戻ってきている。数字もやや前年を上回る見込みである。
,,○,旅行代理店（従業員）,販売量の動き,・７月末から８月にかけて、北海道発着の航空機搭乗率は大幅に上昇している。観光需要における東日本大震災の影響からの回復は九州、沖縄などの西日本からであったが、夏場になり、北海道も急速な回復傾向がみられている。ただし、旅行形態は個人型にシフトしてきている。
,,○,タクシー運転手,来客数の動き,・東日本大震災以降、海外からの観光客がしばらくみられなかったが、８月になって少しずつ戻ってきている。タクシー１台当たりの売上も前年並みとなった。
,,○,通信会社（社員）,お客様の様子,・外国人観光客が戻ってきているため、少しずつ以前の活気があった状態に戻りつつあるという話を自営業者などから聞く。また、そのような話をする人の表情も明るく力にみなぎっている。
,,○,観光名所（職員）,来客数の動き,・東日本大震災の影響も落ち着き、国内客、道内客の来場者が戻りつつある。ただし、東南アジアを始めとした海外客の来場者は低迷している。
,,○,美容室（経営者）,来客数の動き,・売上が前年と同じくらいまで回復をしてきている。客の生活が通常のパターンに戻ってきている。
,,□,商店街（代表者）,お客様の様子,・８月は気温の高い日が続くなか、中盤に着物が少し動いたが、後半に気温がまた上昇したことで、客の購買意欲が低下しており、夏物の安い商品を買う傾向が強くなっている。
,,□,商店街（代表者）,単価の動き,・客の様子をみても、前月又は前々月から変化がみられない。
,,□,百貨店（売場主任）,お客様の様子,・８月下旬になり、顧客の関心がかなり秋物に向いてきている。特に主要顧客に関してはかなり高額の購買も目立つようになってきている。
,,□,百貨店（売場主任）,販売量の動き,・例年と違って猛暑の日が少なく、盆明け以降は、一部残暑があったものの、秋の兆しもみられるようになっていることから、秋物の動きを期待していたが、まだ動きがみられない。お中元商戦に関しては、最終的には状況が厳しく、前年を下回った。
,,□,百貨店（役員）,お客様の様子,・６～７月と若干景気の上向きが感じられたが、８月は全体的に厳しい。特に地上デジタル放送への完全移行による家電特需の終息が全体の流れを止めた感がある。
,,□,スーパー（店長）,来客数の動き,・衣食住とも前年比105％前後の伸びが続いており、３か月前とほぼ同じ状態にある。これから秋に向かって天候が変われば若干変わってくるだろうが、現状は３か月前と比べて大きな変化がみられない。
,,□,スーパー（役員）,お客様の様子,・夏場の天候が例年並みだったため、客の動向も例年通りで推移している。
,,□,乗用車販売店（営業担当）,来客数の動き,・毎週土日のイベントの来場数に大きな変化がみられない。客が様子見をしているように感じられる。
,,□,自動車備品販売店（店長）,販売量の動き,・業界全体としては下向きかもしれないが、スタッフ一丸での取組の効果からか、引き続き堅調に売上実績を伸ばすことができている。
,,□,高級レストラン（スタッフ）,来客数の動き,・夏休み後半も引き続き観光客の入込がみられ、８月の売上は前年並みとなった。当初は入込の減少を心配していたが、まずまずの状況であった。
,,□,高級レストラン（スタッフ）,販売量の動き,・例年８月は売上の上がらない時期であるが、全体的には前年並みの水準であった。単価を下げたメニューは満足度が高いようで人気があったが、通常価格のメニューはやはり引き合いが少なく、厳しさを感じた。中国直行便が再開したことで、市内には観光客が増えてきたが、高級店にはまだまだ足が向かないようだ。
,,□,高級レストラン（スタッフ）,来客数の動き,・夏の繁忙時期であるが、今年は来客数が前年比で10％程度減少している。客単価も低下している。
,,□,観光型ホテル（経営者）,来客数の動き,・道内客は堅調に推移しているが、本州方面からの客と海外からの客が依然として回復しておらず、前年を下回る状況が続いている。さらに、低単価の道内客が多く、収益面では一層厳しい状況にある。
,,□,パチンコ店（役員）,お客様の様子,・当社の状況のほか、異業種の客の動向及び消費金額をみても、前月と大きく変わっている様子はみられない。
,,□,住宅販売会社（従業員）,競争相手の様子,・建築確認申請の件数があまり増えていないため、状況は変わらない。
,,▲,百貨店（販売促進担当）,来客数の動き,・来客数が前年を下回る傾向に歯止めがかからない。劇的に悪化しているわけではないが、徐々に減少幅が拡大している。
,,▲,スーパー（店長）,来客数の動き,・食品を中心に売上の苦戦が続いている。競合店との価格競争が激化しており、来客数の前年割れが続いている。
,,▲,スーパー（企画担当）,販売量の動き,・８月は前年より日曜日が１日少ないこともあり、全体的に不振である。
,,▲,スーパー（役員）,来客数の動き,・客単価が前年比101％、商品単価が前年比99.7％、客１人当たりの平均買上点数が前年比101.1％となっており、この数か月間で大きな変化はみられないが、来客数が前年比で1.5％程度減少している。少子高齢化や人口が緩やかに減少しているなかで、ディスカウント店の増加等により、店舗数が増加しており、顧客の分散傾向がみられ、１店舗当たりの来客数が減少している。
,,▲,コンビニ（エリア担当）,販売量の動き,・たばこの値上げ分による売上の上乗せで、客単価は引き続き上昇傾向にあるが、販売量は前年を下回っている。
