Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,観光名所（従業員）,来客数の動き,・今月の利用乗降客数が前年比135％となっており、年度全体でみても前年比120％と好調を継続している。
,,◎,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・これから観光最盛期を迎えるが、旅客数、車両台数ともに大幅に増加している。
,,○,一般小売店［土産］（経営者）,販売量の動き,・今月も天候不順が客の出足を鈍らせているが、少し改善されてきており、売上は前年よりも８％程度伸びている。
,,○,百貨店（売場主任）,販売量の動き,・３月は好調な商品が特選や宝飾品中心だったが、今月は婦人服が前年比105％、紳士服が前年比109％など、全ての分野で前年比がプラスとなっている。
,,○,百貨店（売場主任）,単価の動き,・ハウスカードの加入自体は大幅に増えていないが、既存顧客の利用額が若干アップしている。
,,○,百貨店（販売促進担当）,販売量の動き,・気温の上昇にともない、来客数、買上客数ともに増加基調になっている。
,,○,百貨店（販売促進担当）,お客様の様子,・天候や気温の安定が好影響となり、今まで苦戦が続いていた衣料品の購買客数がようやく上向いてきた。
,,○,スーパー（店長）,販売量の動き,・６月に入り急激に暑くなってきたことで、衣料品を中心に盛り返している。
,,○,スーパー（役員）,販売量の動き,・お中元ギフトの販売が好調である。消費に少し余裕が出ている。
,,○,コンビニ（エリア担当）,来客数の動き,・天候の回復が来客数をけん引している。以前と比較しても、気温が上昇した時の来客数が増加している。また、飲料水やアイスクリームなど、低単価商品の消費が回復している。
,,○,衣料品専門店（店員）,単価の動き,・新政権の経済対策の効果なのか、客の購買意欲が向上している。きもの展示会でも高額商品が売れており、宝石の売上もかなり良かった。
,,○,家電量販店（地区統括部長）,販売量の動き,・今年は春が短く、暑さが早めに到来したため、エアコンの需要が微増ではあるが伸びてきている。
,,○,乗用車販売店（従業員）,販売量の動き,・販売台数も伸びているが、来店した際にお金を使ってもらう機会も増えている。
,,○,自動車備品販売店（店長）,来客数の動き,・車の小物商品の買上点数が増えており、月を通しての利用回数も増えてきている。
,,○,その他専門店［医薬品］（経営者）,お客様の様子,・長かった寒冷期から一気に夏になったことで、購買意欲もやや盛り上がってきた。
,,○,高級レストラン（スタッフ）,来客数の動き,・ランチ、ディナーともに、地元客、観光客の入込が良い。特に若年層のカップルや年配の夫婦、グループと観光客が戻ってきている。来客数は前年比117％と好調である。
,,○,高級レストラン（スタッフ）,販売量の動き,・来客数が少しずつ良くなっており、やや期待できる状況になっている。
,,○,観光型ホテル（経営者）,来客数の動き,・３か月前と比較すると、外国人客数は引き続き堅調に推移している。また、今月に入り、本州方面からの団体客数が若干回復し始めている。客単価が低いため、売上にはなかなかつながらないが、来客数の増加でカバーできる状況になりつつある。
,,○,観光型ホテル（スタッフ）,来客数の動き,・学会、イベント、コンベンションなどがあり、好調に推移した。
,,○,旅行代理店（従業員）,それ以外,・６月のボーナスが良かったため、やや良くなっている。
,,○,タクシー運転手,来客数の動き,・今月はタクシー１台当たりの売上は前年をやや上回ったが、乗務員不足でタクシーの稼働率が悪くなったため、会社の売上は前年を下回った。一方、観光客が増えていることで、夜の人出は多くなってきている。
,,○,タクシー運転手,来客数の動き,・北海道観光に関する問い合わせやオーダー数が前年よりもやや増えている。
,,○,通信会社（社員）,販売量の動き,・客の購買意欲が高まっている。ただし、その要因は景気によるものではなく、消費税増税前の駆け込み需要が増えているためである。一般消費者にまで新政権の経済対策の効果が出ているかと言われると決してそうではない。収入が増えているわけでもないため、消費が活発になるわけではない。
,,○,住宅販売会社（経営者）,お客様の様子,・株価もある程度上がり、外国為替も安定してきているため、３か月前よりはやや上向き傾向にある。
,,○,住宅販売会社（従業員）,販売量の動き,・消費税増税を控えての影響がみられる。
,,○,住宅販売会社（従業員）,お客様の様子,・モデルルームを来訪する客のなかには、早く買わないと、欲しい部屋が他の客に契約されてしまうと、購入の判断を急ぐ方が増えてきている。そのような客の行動が、分譲マンションの早期完売に貢献している。
,,□,商店街（代表者）,お客様の様子,・このところ天候が二転三転しており、季節商材などの売上に変動がみられる。ただし、全般的にみると大きな変化はみられない。
,,□,商店街（代表者）,お客様の様子,・天候に左右されることが非常に多い。６月上旬のかなりの低温からいきなり暑くなり、中旬にまた気温が落ちるといった変化に、客の戸惑いが感じられ、夏物の購買がもう一歩安定しないところがみられる。
,,□,商店街（代表者）,お客様の様子,・気分的には景気が良くなってきたとみられるが、現実的にはなかなかまだ良いという気持ちにはならない。
,,□,商店街（代表者）,来客数の動き,・道内外及び外国からの観光客が増加する時期であるが、増加の実感はない。とりわけ外国人観光客については、団体客が前年と比較して激減している。また、当地の歩行者天国のオープニングが23日に行われ、１万人弱の人出があったが、買物へと流れる来街者は少なかった。
,,□,商店街（代表者）,来客数の動き,・当地区では、観光客が前年の７割程度と相当減少している。業者に聞いても、道内でも悪い方だと言われている。
,,□,一般小売店［酒］（経営者）,販売量の動き,・客単価については、やや底を打った感があり、高額商品もそこそこに売れている。ただ、全体のボリュームが非常に少なく、なかなか売上の増加には結び付いてこない状況である。
,,□,百貨店（売場主任）,来客数の動き,・今月は上旬から中旬にかけて、前年と比べて気温が高く、晴れた日も多かったため、特に夏物商材やカットソー、ブラウス関連の販売量が前年比110％と伸びた。それに加えて、パンツの動きも非常に良く、前年比120％となっている。
,,□,百貨店（役員）,販売量の動き,・今月はホームセンターが順調に売上を伸ばしている。要因としては、５月までの天候不順から、６月に入り、気温が上がり、天候が良くなったことが大きい。
,,□,スーパー（役員）,来客数の動き,・３月以降、若干の来客数の増加がみられるが、前年との比較では、いまだに約１％下回っている。６月は真夏日が３日間あった一方で、最高気温が16.1度と低い日もあり、気温が乱高下している。特に第４週は気温が低く、来客数も急に減少した状況となっている。また、円安により、輸入に頼っている食品で、相場が高くなっている品目が多く、平均買上点数も伸び悩んでいる。
,,□,コンビニ（エリア担当）,単価の動き,・天候不順の影響で漁師の来店回数が減少している。
,,□,衣料品専門店（店長）,それ以外,・暖かくなるとともに良くなることを期待していたが、なかなかそうはいかず、今のところは苦しい状況にある。
,,□,家電量販店（店員）,販売量の動き,・６月は気温が上がらなかったため、夏物商材が動かず、前年を下回っている。
,,□,乗用車販売店（従業員）,単価の動き,・販売単価の低い商品が中心で高額車が売れない｡
,,□,乗用車販売店（営業担当）,販売量の動き,・受注量、販売量ともに大きな動きがみられず、期待しているほど上向いてこない。
,,□,高級レストラン（経営者）,来客数の動き,・例年であれば、観光客、特に外国人観光客がもっと入ってくるはずだが、今年はそこまで増えていない。
,,□,高級レストラン（スタッフ）,お客様の様子,・全体で例年並みとなった。来客数は、個人客は変わらないが、企業の少人数グループ客が増えている。ボーナス月で期待したが、今一つ盛り上がらなかった。好天が続いたことで、郊外や地方のレストランへ出かけた人も多いようだ。
,,□,タクシー運転手,来客数の動き,・景気の動向として、言われているような持ち直し感については、地域においてはなかなか実感がなく、消費動向が一向に回復してきていない。
,,□,タクシー運転手,販売量の動き,・観光客の入込はまずまずだが、タクシーの利用は少ない。３か月前と比較すると、売上が約３％伸びているものの、前年比では約２％落ち込んでいる。このようなことから、３か月前と比べて変わらない。
,,□,通信会社（企画担当）,お客様の様子,・客のなかから、他社の魅力的な通信端末に移行するという声が減らない。
,,□,美容室（経営者）,来客数の動き,・一時の高揚感ではなく、落ち着いた気分が雰囲気として感じられる。良くもない代わりに悪くもないといった一定の落ち着きがある。
,,▲,商店街（代表者）,販売量の動き,・急に暑くなったりと異常気象が続いているため、来客数が減少した。
,,▲,スーパー（店長）,販売量の動き,・４～５月と売上が足踏み状態だが、３か月前と比較して販売量が５％近く落ち込んでいる。また、前年との比較でも７％の落ち込みとなっている。
