I．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,観光型ホテル（スタッフ）,来客数の動き,・中国本土からの団体観光客が引き続き好調に推移している。国内からの一般団体客も滞在型の客が多く、宴会などの付帯収入も見込める。
,,◎,観光名所（従業員）,来客数の動き,・７月の乗降利用客数は、７月27日現在で前年比125.1％と大きく伸びている。今年度に入ってから、毎月、前年実績を上回り続けている。
,,○,商店街（代表者）,来客数の動き,・外国人観光客の伸びが前年よりも緩やかではあるものの、中旬以降、地元客の来街が回復してきたことで、日用品などの売上が伸びてきている。また、道外からの観光客も増加している。サッカーの全道大会などの効果もあり、交通、宿泊、土産などの売上がアップしている。
,,○,一般小売店［土産］（経営者）,来客数の動き,・最低賃金の引上げ方針が示されたことが影響しているのか、政権に対する愚痴があまり聞かれなくなった。また、普段は売れない3000～4000円の割と高額な商材が売れるようになってきている。
,,○,百貨店（販売促進担当）,販売量の動き,・セールがスタートしてから、ファッションフロアを中心に堅調に推移している。特に気温が上昇した月後半は、夏アイテムの動きが活発になっている。また、外国人観光客の増加は７月に入っても続いている。
,,○,スーパー（役員）,販売量の動き,・人口減少が顕著な郡部の売上が好調である。プレミアム付商品券が発売されたことで、景気が活性化している。
,,○,コンビニ（店長）,販売量の動き,・７月はうな重の予約件数が前年比で120％アップしたことが、全体売上を押し上げる要因の一つとなった。全体売上は前年比104％となった。
,,○,コンビニ（オーナー）,来客数の動き,・中国からの観光客が増えているため、やや良くなってきている。
,,○,家電量販店（店員）,販売量の動き,・エアコンが前年並みに売れるようになってきた。冷蔵庫や洗濯機の販売量も上向きになってきている。
,,○,乗用車販売店（従業員）,お客様の様子,・来客数が増えている。
,,○,高級レストラン（スタッフ）,販売量の動き,・夏休みに入り、観光客の入込状況が良く、特にランチタイムの客は家族連れ、外国人が大半である。また、当地では７月下旬に大きなイベントがあり、全国から集まったファンの来店がみられたほか、寄港した外国船クルーズの客も目立った。売上は前年を10％上回った。
,,○,観光型ホテル（役員）,単価の動き,・今夏は個人客が増加しており、宿泊単価も上昇傾向にある。宿泊客数の伸びはそれほど大きくないが、単価アップの効果で売上は増加している。
,,○,旅行代理店（従業員）,来客数の動き,・羽田便の供給座席数が６月から増加していることに加えて、関西国際空港や大阪国際空港などの関西方面からの季節運航便が継続していることから、航空便の利用客数が増加傾向で推移している。また、観光やビジネスのほか、ラグビー、陸上、その他の競技などの夏場のスポーツ合宿や大会の受け入れも活発になっている。
,,○,旅行代理店（従業員）,お客様の様子,・旅行申込のために来店する客が増加していることから、やや良くなっている。
,,○,旅行代理店（従業員）,販売量の動き,・来客数が極端に増えたという感覚はないが、販売実績をみると、着実に上向きになってきている。
,,○,タクシー運転手,来客数の動き,・７月は気温が高く、暑い日が多かったせいもあり、タクシーの売上は前年よりも伸びている。夜の繁華街の人出も前年より増えている。
,,○,タクシー運転手,販売量の動き,・７月は競馬開催やイベントがあったこともあり、観光客の入込も多かった。３か月前と比較すると、売上は約７％増えており、前年実績と比べても約４％増えたことから、やや良くなっている。
,,○,タクシー運転手,販売量の動き,・観光バス部門が好調に推移している。また、市内の宿泊施設の稼働率も高い水準で推移している。
,,○,通信会社（企画担当）,お客様の様子,・札幌圏の量販店や大規模店などで機器やサービスを購入した客に追加サービスの紹介を行った際に、家族や通信機器に詳しい男性を中心に追加購入する客が増えている。
,,○,美容室（経営者）,来客数の動き,・プレミアム付商品券の効果もあり、やや良くなっている。
,,□,商店街（代表者）,お客様の様子,・当地では公務員のほか、小企業、零細企業で働いている現役世代が多いことに加えて、高齢者も多い。こうしたなか、消費者の所得が上がってこない状態にある。ただ、消費マインド自体は堅調に推移している。
,,□,商店街（代表者）,お客様の様子,・客の様子をみても、景気が良いのか悪いのか、どちらとも言えない。消費税の増税分を負担しきれていない状況にある。
,,□,商店街（代表者）,販売量の動き,・６月からの低温の影響で衣料品などのファッション系の販売が奮わなかった。また、天候が悪かったことも響き、前年実績を少し下回っている店舗が多く、良くて前年並みという状況である。観光面では、修学旅行の北海道離れが進んでおり、年々減少し続けているほか、日本人観光客も奮わず、苦戦が続いている。
,,□,一般小売店［土産］（経営者）,来客数の動き,・外国人観光客が多い国際線の店舗についてはかなり良い数字が出ている。客の動きをみても、中国方面を始めとして旅客数が減るような動向はみられない。最近は個人旅行がまた多くなってきているが、個人旅行客の客単価がかなり高いことが７月の目立った動きであった。
,,□,一般小売店［酒］（経営者）,販売量の動き,・ここ数か月、好調な売上が続いていたが、７月はちょっと一服感があり、３か月前と似たような動きとなっている。
,,□,百貨店（売場主任）,お客様の様子,・今年は改装に伴う床面積の減少がマイナス要因となり、来客数が前年比98％と苦戦している。外国人観光客による売上は前年の３倍を超える伸びがみられるが、セールやお中元商戦では日本人地元客による売上の減少が続いている。ただ、秋物先行の定価品の売上は前年比101％となっており、購買意欲が潜在していることはうかがえる。
,,□,百貨店（担当者）,それ以外,・来客数が減少しているまま、回復してこない。
,,□,スーパー（店長）,来客数の動き,・来客数、客単価共に大きな変化がみられない。
,,□,スーパー（企画担当）,来客数の動き,・既存店の来客数は前年を下回っている。株高であたかも景気が上向いているような報道もみられるが、客の消費動向は相変わらず慎重なままである。
,,□,スーパー（役員）,販売量の動き,・商品単価が上昇していることを要因として、客単価が前年比で1.5～2.0％上昇しているものの、客１人当たりの平均買上点数が前年比で低下している。ただ、周辺の自治体でプレミアム付商品券の販売が行われてからは、来客数、平均買上点数がやや増加してきている。来客数も現状では前年並みまで回復しつつある。
,,□,コンビニ（エリア担当）,お客様の様子,・ここ３か月、売上の減少が継続しており、前年比は横ばいで推移している。メロンやすいかなど、季節商材の果物の動きが良く、生鮮品の売上は前年をクリアしているが、菓子や飲料水など、保存型商材で売上が大きく減少している。
,,□,コンビニ（エリア担当）,来客数の動き,・季節的に天候要因の影響が大きいが、前年並みの条件さえそろえば、前年実績以上の売上を確保できそうな雰囲気がある。しかし、公共工事減少の影響が大きく、流動客の減少が続いている。
,,□,コンビニ（エリア担当）,来客数の動き,・７月は道東の沿岸部でのコンブ漁が良かったことが、売上や来客数の増加につながっている。また、気温が前年よりも高いことで、飲料水、アイスなどの夏物商材の売上が良く、夜間の来客数増加にもつながっている。ただ、全般的な回復傾向にあるとまではいえない。
,,□,コンビニ（エリア担当）,お客様の様子,・貸切バスの運賃値上がりの影響で、団体観光客が減っている。
,,□,衣料品専門店（店員）,単価の動き,・セール品であっても、単価の高い商材が売れない。
,,□,乗用車販売店（従業員）,販売量の動き,・新型車が出たことで若干のにぎわいはあるものの、先行きが不透明である。
,,□,乗用車販売店（役員）,販売量の動き,・新型車が発売されて、客の動きが多少良くなってきたようにみえるが、受注まで時間がかかることが多く、客の消費意欲の弱さがうかがえる。
,,□,自動車備品販売店（店長）,販売量の動き,・車検は前年を上回ったものの、オイル交換件数が前年比85％、タイヤ購入件数が前年比90％となっており、車にかける費用が最小限に抑えられている雰囲気がある。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品価格が低下傾向にあるなど、需要回復の兆しがある。
,,□,高級レストラン（経営者）,お客様の様子,・景気が上向きになるような材料が見付からない。円安が進み、物価の値上がりも収まらず、一般市民の感覚としては不景気と感じてしまう。
,,□,高級レストラン（スタッフ）,販売量の動き,・このところ客層が変わってきており、いつも来店してくれる客が減ってきている。また、メニューの価格を下げると、そのメニューは売れるが、来客数アップにはつながってこない。近年は、熱中症などの報道が多いが、高温高湿度の日は外出する人が少なく、それに伴って売上も減っているような錯覚に陥っている。
,,□,高級レストラン（スタッフ）,販売量の動き,・前年と比べて、売上動向に大きな変動がみられないため、全体としては変わらない。
