Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,家電量販店（経営者）,販売量の動き,・政権交代以降、薄型テレビの販売量が増加している。エコポイント制度が終了する可能性があることを踏まえての行動である。
,,○,百貨店（売場主任）,お客様の様子,・月末を迎えて気温が低下したこともあり、客の購買意欲が若干高まっている。
,,○,百貨店（役員）,来客数の動き,・10月は天候に恵まれたことから、来客数が増加しており、売上も上向いている。
,,○,スーパー（店長）,来客数の動き,・来客数が前年を上回ってきている。単価は低下しているが、来客数、買上点数とも伸びていることから、売上は前年を上回っている。
,,○,スーパー（店長）,販売量の動き,・10月は住居用品、食品を中心に販売量が増加している。売上も前年を超えそうな動きがみられる。
,,○,家電量販店（店長）,単価の動き,・家電業界ではエコポイント制度が浸透してきており、液晶テレビの販売台数が増加している。それに伴い、商品のインチアップも進んでいる。
,,○,住宅販売会社（従業員）,販売量の動き,・ここ１～２か月、来客数が増えており、その結果、販売量も増加している。ただし、販売価格は上昇しておらず、むしろ低下傾向にある。販売量が増加しているものの、景気が本格的に良くなっているとはいえない。
,,□,商店街（代表者）,来客数の動き,・給料日が休日と重なる場合、以前は休日前に支給されていたものが、休日後に変わったという声がある。毎月25日から来客数が増える傾向がみられるが、25日が休日の場合は、来客数の増加がみられるのは休日後になる傾向がある。
,,□,商店街（代表者）,来客数の動き,・郊外大型店で、食品、衣料などを中心とした低価格商品が活発に展開されている影響で、中心街への集客に減少傾向がみられる。
,,□,商店街（代表者）,お客様の様子,・秋冬物商戦が本格化するなか、単価の低い商品はコンスタントに売れているが、防寒物など単価の高い商品は眺めてはいてもなかなか手を出さない傾向にあり、必ずしも良いとはいえない状況にある。
,,□,一般小売店［酒］（経営者）,販売量の動き,・ここ数か月、前年を下回る状況が続いている。底は固まったという感じもするが、決して良い状態ではない。
,,□,百貨店（売場主任）,単価の動き,・来客数は増加してきているものの、客単価は前年比92.1％と相変わらず前年を下回っている。
,,□,スーパー（企画担当）,単価の動き,・春以降、客の倹約ムード、節約ムードは高まるばかりであり、消費動向に変化はみられない。特に最近は、大手メーカーが倹約ムードをあおるような商品を続々と市場に出してきており、厳しい状況にある。
,,□,スーパー（役員）,単価の動き,・ここ数か月、来客数が前年を下回っているが、客単価が前年を上回っているため、既存店ベースの売上は増加傾向にある。単価の動きをみると、商品単価は前年比96.2％となっているものの、買上点数が前年比104.9％となっており、ここ数か月大きな変化はみられない。
,,□,衣料品専門店（店長）,お客様の様子,・高額品を販売しているが、客の買い方や客との会話などから、良くなっている様子はうかがえない。
,,□,家電量販店（店員）,販売量の動き,・引き続き、エコポイント制度の効果で薄型テレビや冷蔵庫の販売量がやや伸びており、全体を引っ張っている。
,,□,家電量販店（地区統括部長）,販売量の動き,・エコポイント制度の効果が徐々に薄れている反面、新型ＯＳの発売でＯＡ商品が若干回復傾向にある。全体でみると、ほぼ横ばいで推移している。
,,□,乗用車販売店（従業員）,販売量の動き,・販売量はほぼ前年並みで推移しているが、ユーザーの小型車へのシフトが顕著である。
,,□,乗用車販売店（従業員）,それ以外,・新車購入補助金、エコカー減税、新型車の発売などによって受注件数は上向きになっているが、客に対する値引きの条件が厳しくなっている。会社全体としては、新車、中古車、サービス全ての部門で収益があまり良くなく、前年より厳しい状況にある。
,,□,その他専門店［医薬品］（経営者）,お客様の様子,・異業種からの参入が一段落し、客足が戻りつつある。薬についてじっくり相談するような客も増えている。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品価格が安定しており、販売量にも変化がみられない。
,,□,高級レストラン（スタッフ）,来客数の動き,・新型インフルエンザの影響で、団体客の一部がキャンセルになったものの、個人客は順調に推移し、週末客の入りも良い。大型観光施設が定期検査のため２週間運休することを懸念していたが、その影響もなく、売上は前年比104％と引き続き前年を上回っている。
,,□,観光型ホテル（スタッフ）,お客様の様子,・宿泊の予約状況をみると、相変わらず直前での予約が中心となっている。観光客、ビジネス客とも、空室状況で料金が安くなることを期待している。
,,□,タクシー運転手,来客数の動き,・暖かい日が多く、雨が少なかったため、タクシーの利用客が前年よりも減っており、売上も10％ほど減少している。前年と比べると、夜間よりも昼間の減少幅が大きくなっている。また、タクシー適正化・活性化法施行前の駆け込み増車によりタクシーの台数が増えている。
,,□,タクシー運転手,販売量の動き,・相変わらず電話予約が減少しており、タクシー利用客は減少を続けている。
,,□,タクシー運転手,販売量の動き,・観光シーズンが終了したため、３か月前に比べると売上は約７％減少しているが、前年との比較では、さほど大きな落ち込みはみられない。
,,□,タクシー運転手,来客数の動き,・相変わらず電話での注文が減少している。
,,□,通信会社（社員）,単価の動き,・地元球団の優勝キャンペーンの効果で来客数が増え、それに伴い契約件数も増えている。ただ、契約内容をみると、必要最低限のサービスに限られており、それ以外の付加価値分の追加契約までに至らない傾向が強いことから、景気動向としては変わっていない。
,,□,観光名所（役員）,来客数の動き,・９月の大型連休の反動に加えて、台風の影響などもあり、観光客の入込は今一つであり、景気の回復感は全く感じられない。
,,□,観光名所（職員）,来客数の動き,・学生等の個人旅行客に加えて、道内客、市内客の利用増加がみられるが、世界経済の低迷や新型インフルエンザの影響などもあり、海外旅行者の利用が減少している。
,,□,美容室（経営者）,来客数の動き,・過去半年間、売上が同じような数字で推移しており、目立った動きはみられない。
,,□,美容室（経営者）,販売量の動き,・ほとんど変化がない状況で、景気が良くなる気配も感じられない。
,,□,設計事務所（所長）,お客様の様子,・冬に向けて集客イベントなどにも積極的に参加しているが、住宅のような大きな出費に関しては相変わらず慎重な様子である。慎重を通り越して興味すら失っている感もある。
,,▲,商店街（代表者）,お客様の様子,・客は先が見えないことへの不安感で一杯であり、購買意欲が全くみられない。バーゲンや季節を要因とするような動きがみられるような状況でもない。
,,▲,商店街（代表者）,お客様の様子,・客の動きが非常に悪く、売上の伸びが全くみられない状況にある。
,,▲,商店街（代表者）,来客数の動き,・例年よりも寒さの到来が早いこともあり、来街者の数は非常に少なくなっている。
,,▲,百貨店（販売促進担当）,それ以外,・当店については、地元百貨店の閉店に伴う増加要因があるが、会社全体をみると、来客数、買上客数、客単価の落ち込みがみられるなど、百貨店業は非常に厳しい状況にある。
,,▲,スーパー（店長）,販売量の動き,・ここ２か月、販売量の落ち込みが激しく、今後への展望が描けない状態にある。
,,▲,コンビニ（エリア担当）,単価の動き,・客単価が低迷していることに加えて、来客数も伸び悩んでいる。
,,▲,コンビニ（エリア担当）,単価の動き,・依然として低価格商品中心に売上が増加しており、客単価が前年を下回っている。販売量は伸びているが売上は横ばいの状況である。
,,▲,高級レストラン（スタッフ）,お客様の様子,・９月の大型連休の反動があるのか、全体的にやや悪かった。売上も８～９月に比べて減少している。一部ではあるが、家族が新型インフルエンザで外出禁止となったため、直前でキャンセルとなった少人数の団体予約もみられた。
,,▲,観光型ホテル（経営者）,来客数の動き,・９月の大型連休以降、予約状況が思わしくない。例年、予約が増え始める年末年始の宿泊予約も不調である。
,,▲,通信会社（企画担当）,競争相手の様子,・競合他社が利益度外視でシェアを取ることだけに力を入れてきている。対抗してしまうと自社の利益が出なくなるが、対抗せざるを得ない状況となっている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・例年、この時期になると観光客が大幅に減少するが、今年は一部の旅行代理店の取扱を除いて減少幅が拡大している。
,,×,一般小売店［土産］（店員）,来客数の動き,・不況下での観光需要の低迷に加えて、法人の出張控え、新型インフルエンザの影響などから、北海道への来道者数が前年比で２割程度減少している。それに伴い、空港内の物販、飲食などの売上が減少しており、中には３割以上減少している店舗もみられる。
